,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,shot_per_game,key_passes_per_game,dribbles_per_game,fouled_per_game,offsides_per_game,dispossessed_per_game,bad_control_per_game,rating
0,0,14058,Dimitri Payet,35," M(CLR),FW",175,77,22,22,0,1937,9,4,2.9,4.0,2.3,1.4,0.1,2.3,2.0,7.73
1,1,104747,Bouna Sarr,30," D(R),M(CLR)",177,69,25(2),25,2,2170,1,3,1.0,0.5,1.8,1.6,0.1,1.2,1.9,7.01
2,2,302441,Nemanja Radonjic,26, M(CLR),185,77,8(13),8,13,876,5,1,1.4,0.7,1.7,0.5,0.1,1.5,2.1,6.63
3,3,99143,Florian Thauvin,29," M(CLR),FW",179,70,0(2),0,2,20,0,0,1.5,0.0,1.5,1.5,0.0,0.0,1.0,6.3
4,4,115508,Morgan Sanson,28, M(CLR),180,73,26(1),26,1,2186,5,4,1.4,1.1,1.5,1.9,0.1,2.1,2.5,6.97
5,5,134902,Jordan Amavi,28," D(L),M(L)",176,70,24(2),24,2,2164,1,1,0.6,0.5,1.2,0.7,0.0,0.7,1.2,7.07
6,6,231144,Valentin Rongier,27," D(R),M(C)",172,67,20(3),20,3,1793,0,2,1.6,1.2,1.2,0.8,0.0,0.9,1.4,7.07
7,7,375340,Lucas Perrin,23, D(C),187,0,4,4,0,360,0,0,0.8,0.0,0.8,1.5,0.0,0.0,1.3,7.14
8,8,288883,Maxime Lopez,24, M(CR),167,58,13(10),13,10,1113,0,3,0.4,0.8,0.7,0.2,0.0,0.4,1.0,6.35
9,9,125262,Darío Benedetto,32, FW,177,75,25(1),25,1,2115,11,0,2.3,0.8,0.7,1.1,0.2,1.0,2.0,6.97
10,10,62108,Hiroki Sakai,32," D(CLR),M(R)",185,78,19(2),19,2,1622,0,0,0.1,0.7,0.6,0.6,0.0,0.7,1.0,6.81
11,11,331790,Boubacar Kamara,22," D(CL),DMC",184,68,24,24,0,2141,1,2,0.6,0.3,0.6,1.2,0.0,0.4,0.6,6.99
12,12,380613,Isaac Lihadji,20, Forward,177,0,0(2),0,2,23,0,0,0.0,0.0,0.5,0.0,0.0,0.5,1.5,6.01
13,13,383628,Marley Aké,21, Forward,177,0,0(9),0,9,91,0,0,0.3,0.0,0.4,0.3,0.0,0.0,0.1,6.12
14,14,296342,Saîf-Eddine Khaoui,27, AM(CR),180,68,0(7),0,7,99,0,0,0.7,0.3,0.4,0.1,0.0,0.6,0.4,6.22
15,15,99907,Álvaro González,32, D(C),182,75,19(1),19,1,1629,0,0,0.7,0.2,0.2,0.7,0.0,0.0,0.1,6.62
16,16,35954,Kevin Strootman,32, DMC,186,78,15(10),15,10,1409,2,3,0.4,0.5,0.1,0.5,0.0,0.1,0.5,6.57
17,17,93917,Valère Germain,32," AM(CLR),FW",181,75,14(11),14,11,1348,2,4,0.8,0.5,0.1,0.6,0.1,0.7,0.9,6.51
18,18,29545,Steve Mandanda,37, GK,185,82,27,27,0,2371,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.66
19,19,251134,Duje Caleta-Car,26, D(C),192,89,20(3),20,3,1884,1,1,0.7,0.3,0.0,0.5,0.0,0.0,0.0,6.8
20,20,365193,Florian Chabrolle,24, Midfielder,171,68,0(1),0,1,17,0,0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,5.79
21,21,43369,Luiz Gustavo,35," D(C),M(C)",187,78,2(1),2,1,189,0,0,0.7,0.7,0.0,0.3,0.0,1.0,1.0,6.65
22,22,19845,Yohann Pelé,39, GK,196,89,1(1),1,1,149,0,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.89
