,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,50835,Neymar,30," AM(CLR),FW",175,68,30,30,0.0,2652,13,11,6,1,3.5,76.5,0.3,9,8.52
1,11119,Lionel Messi,35," AM(CR),FW",170,72,32(2),32,2.0,2833,37,9,6,0,5.3,80.2,0.2,16,8.47
2,22221,Luis Suárez,35," AM(CLR),FW",182,86,34(1),34,1.0,2865,29,13,8,0,3.4,74.8,0.3,4,7.8
3,82630,Aleix Vidal,33," D(R),M(LR)",177,70,5(1),5,1.0,472,2,2,0,0,1.5,82.4,0.3,0,7.34
4,12712,Gerard Piqué,35, D(C),194,85,25,25,0.0,2193,2,0,6,0,0.8,90.2,2.2,0,7.2
5,22732,Ivan Rakitic,34, M(C),184,78,26(6),26,6.0,2345,8,5,5,0,1.5,85.8,0.9,1,7.18
6,21501,Arda Turan,35, AM(CLR),177,76,14(4),14,4.0,1244,3,3,1,0,0.8,87.1,0.6,0,7.15
7,106590,Rafinha,30, M(CLR),174,71,14(4),14,4.0,1078,6,2,1,0,1.4,92.6,0.2,1,7.15
8,44721,Sergio Busquets,34, DMC,189,76,33,33,0.0,2693,0,3,9,0,0.1,89.9,1.3,0,7.02
9,90782,Sergi Roberto,30," D(R),M(CR)",178,68,26(6),26,6.0,2383,0,6,5,0,0.5,88.0,1.0,0,7.01
10,89931,Samuel Umtiti,28, D(CL),182,75,24(1),24,1.0,2133,1,0,4,0,0.2,92.9,1.8,0,6.98
11,131382,Marlon Santos,27, D(C),182,80,2,2,0.0,180,0,0,0,0,0.0,95.5,0.5,0,6.96
12,9486,Andrés Iniesta,38, M(CL),171,68,13(10),13,10.0,1332,0,3,2,0,0.8,88.9,0.2,1,6.93
13,89925,Lucas Digne,29," D(CL),M(L)",178,74,14(3),14,3.0,1175,0,0,3,0,0.3,87.3,1.2,0,6.92
14,44288,Jordi Alba,33," D(L),M(L)",170,68,21(5),21,5.0,1966,1,6,4,0,0.2,88.8,0.5,0,6.91
15,80774,Marc-André ter Stegen,30, GK,187,85,36,36,0.0,3240,0,0,1,0,0.0,81.2,0.1,0,6.85
16,7415,Javier Mascherano,38," D(C),M(C)",174,73,20(5),20,5.0,1917,1,3,6,0,0.4,91.0,0.5,0,6.83
17,5881,Jeremy Mathieu,38, D(CL),189,82,12(1),12,1.0,1040,1,0,0,0,0.4,88.3,1.0,0,6.79
18,95953,Paco Alcácer,29," AM(R),FW",175,72,6(14),6,14.0,849,6,3,1,0,1.3,79.9,0.3,1,6.73
19,118123,André Gomes,29, M(CLR),188,84,17(13),17,13.0,1591,3,1,3,0,0.6,88.1,0.8,0,6.65
20,106525,Denis Suárez,28, M(CLR),176,69,12(14),12,14.0,1182,1,3,1,0,0.5,86.0,0.2,0,6.57
21,143158,Munir El Haddadi,27," AM(LR),FW",175,69,0(1),0,1.0,20,0,0,0,0,0.0,100.0,0.0,0,6.15
22,303268,Carles Aleñá,24, AM(CLR),180,73,0(3),0,3.0,40,0,0,1,0,0.3,90.9,0.0,0,6.13
23,90811,Jasper Cillessen,33, GK,185,83,1,1,0.0,90,0,0,0,0,0.0,100.0,0.0,0,6.06
24,14199,Claudio Bravo,39, GK,184,80,1,1,0.0,90,0,0,0,0,0.0,93.8,0.0,0,5.67
