,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,22152,Filipe Luís,37, D(L),181,77,34,3009,3,6,5,0,0.7,82.7,0.9,6,7.55,34,0.0
1,1,80241,Antoine Griezmann,31," AM(CLR),FW",176,73,36,3067,16,8,3,0,2.4,78.3,1.2,4,7.37,36,0.0
2,2,112161,Saúl Ñíguez,27," D(CL),M(CLR)",184,76,29(4),2544,4,3,8,0,1.4,77.4,2.6,4,7.31,29,4.0
3,3,26059,Diego Godín,36, D(C),187,78,30(1),2706,3,1,10,1,1,79.5,3.1,1,7.23,30,1.0
4,4,135914,José Giménez,27, D(CR),185,80,12(5),1013,0,0,5,0,0.8,73.7,2.9,3,7.17,12,5.0
5,5,80764,Koke,30, M(CLR),176,77,36,3171,4,8,6,1,0.8,84.0,0.3,1,7.16,36,0.0
6,6,10053,Gabi,39, M(C),180,74,33(1),2897,0,0,9,0,0.7,81.7,1.2,1,7.14,33,1.0
7,7,139186,Lucas Hernández,26, D(CL),184,79,13(2),1253,0,0,2,0,0.1,79.0,2.5,0,7.04,13,2.0
8,8,77564,Stefan Savic,31, D(C),187,81,30(2),2727,1,1,5,1,0.1,78.2,1.8,0,7.02,30,2.0
9,9,115472,Yannick Carrasco,29," M(CLR),FW",185,73,27(8),2270,10,4,5,0,2.4,83.0,0.4,3,7.01,27,8.0
10,10,77059,Sime Vrsaljko,30," D(LR),M(R)",181,76,11(3),924,0,0,2,0,0.2,68.5,1.4,0,6.95,11,3.0
11,11,9418,Miguel Ángel Moyá,38, GK,188,83,8(1),770,0,0,0,0,0,53.2,0.2,1,6.91,8,1.0
12,12,10332,Juanfran,37, D(R),181,71,21(2),1979,0,2,2,0,0.1,78.0,0.5,0,6.9,21,2.0
13,13,25956,Augusto Fernández,36, M(CR),177,73,2(1),143,0,0,0,0,0,90.7,1.7,0,6.87,2,1.0
14,14,70735,Nicolás Gaitán,34," M(CLR),FW",173,66,11(12),1023,3,2,1,0,0.4,80.3,0.4,0,6.82,11,12.0
15,15,19453,Kevin Gameiro,35, FW,172,70,21(10),1716,12,5,0,0,1.6,72.3,0.5,1,6.82,21,10.0
16,16,127604,Ángel Correa,27," AM(CLR),FW",171,70,10(21),1218,4,8,6,0,1.2,74.6,0.3,0,6.77,10,21.0
17,17,238940,Thomas Partey,29," D(R),M(CR)",185,77,6(10),631,1,2,5,0,0.5,83.7,1.0,0,6.71,6,10.0
18,18,76662,Jan Oblak,29, GK,188,87,30,2650,0,0,1,0,0,55.9,0.2,0,6.67,30,0.0
19,19,4056,Fernando Torres,38, FW,186,79,13(18),1419,8,5,3,0,1.5,64.3,1.5,1,6.66,13,18.0
20,20,8128,Tiago,41, M(C),184,75,5(7),449,1,0,2,0,0.4,86.7,0.4,0,6.48,5,7.0
21,21,12473,Alessio Cerci,35," M(R),FW",178,78,0(1),14,0,0,0,0,0,50.0,1.0,0,6.24,0,1.0
