,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,total_assists,key_passes_per_game,passes_per_game,pass_success_percentage,crosses_per_game,long_ball_per_game,through_balls_per_game,rating
0,26,255071,Cengiz Ünder,25.0, AM(CLR),173.0,66.0,17(9),17.0,9,1378.0,7.0,1.2,19.3,77.9,0.6,0.8,0.0,6.69
1,27,24845,Edin Dzeko,36.0, FW,193.0,80.0,28(5),28.0,5,2576.0,6.0,1.4,21.4,70.9,0.2,1.4,0.1,7.24
2,28,331579,Justin Kluivert,23.0, AM(LR),171.0,67.0,14(15),14.0,15,1341.0,6.0,1.2,13.3,83.4,0.6,0.3,0.0,6.66
3,29,109149,Bryan Cristante,27.0," D(C),M(C)",186.0,80.0,26(9),26.0,9,2421.0,3.0,0.8,36.9,82.2,0.1,2.1,0.1,6.81
4,30,148546,Lorenzo Pellegrini,26.0, M(CL),186.0,77.0,21(4),21.0,4,1828.0,3.0,2.4,33.9,80.0,1.6,1.4,0.1,7.0
5,31,70087,Stephan El Shaarawy,29.0," AM(CLR),FW",178.0,72.0,23(5),23.0,5,2109.0,3.0,1.3,29.1,81.7,0.4,1.4,0.1,7.26
6,32,12267,Aleksandar Kolarov,36.0," D(CL),M(L)",187.0,81.0,32(1),32.0,1,2906.0,2.0,1.8,48.7,80.6,1.8,2.7,0.0,7.12
7,33,101596,Alessandro Florenzi,31.0," D(R),M(CLR)",173.0,67.0,24(5),24.0,5,2185.0,2.0,1.4,39.5,78.2,1.4,2.7,0.1,6.89
8,34,5202,Daniele De Rossi,39.0," D(C),M(C)",184.0,83.0,15(3),15.0,3,1273.0,2.0,0.9,51.4,87.5,0.1,4.2,0.2,6.8
9,35,332398,Nicolò Zaniolo,23.0," AM(CR),FW",190.0,79.0,20(7),20.0,7,1772.0,2.0,0.7,20.1,81.3,0.2,0.9,0.0,6.7
10,36,39935,Steven Nzonzi,33.0, M(C),196.0,75.0,29(1),29.0,1,2619.0,2.0,0.8,56.3,87.7,0.0,3.2,0.0,7.06
11,37,44642,Davide Santon,31.0, D(LR),187.0,77.0,11(6),11.0,6,1005.0,1.0,0.8,33.0,87.3,0.4,0.9,0.1,6.57
12,38,70149,Kostas Manolas,31.0, D(C),189.0,83.0,27,27.0,0,2328.0,1.0,0.1,38.4,87.9,0.0,2.7,0.0,6.89
13,39,332268,Luca Pellegrini,23.0," D(L),M(L)",178.0,72.0,2(2),2.0,2,163.0,1.0,0.3,26.5,81.1,0.3,2.3,0.0,6.26
14,40,232249,Rick Karsdorp,27.0," D(R),M(R)",184.0,80.0,7(4),7.0,4,595.0,1.0,0.4,28.7,79.1,0.5,2.5,0.1,6.44
15,41,243516,Ante Coric,25.0, Midfielder,172.0,68.0,0(2),0.0,2,22.0,0.0,0.0,5.0,80.0,0.5,0.5,0.0,6.04
16,42,17949,Antonio Mirante,39.0, GK,193.0,79.0,11,11.0,0,990.0,0.0,0.0,25.2,64.3,0.0,7.7,0.0,7.0
17,43,31388,Diego Perotti,34.0," M(CLR),FW",179.0,70.0,6(7),6.0,7,665.0,0.0,1.4,22.9,81.5,0.6,0.5,0.0,6.89
18,44,29908,Federico Fazio,35.0, D(C),195.0,85.0,31(3),31.0,3,2805.0,0.0,0.2,41.4,85.1,0.0,2.6,0.0,7.07
19,45,28521,Iván Marcano,35.0, D(CL),189.0,77.0,9(1),9.0,1,811.0,0.0,0.6,52.1,87.1,0.3,3.9,0.0,6.96
20,46,41220,Javier Pastore,33.0, AM(CLR),187.0,78.0,7(7),7.0,7,596.0,0.0,1.3,26.4,85.7,0.5,1.1,0.1,6.7
21,47,84603,Juan Jesus,31.0, D(CL),185.0,83.0,15(5),15.0,5,1400.0,0.0,0.1,41.1,92.0,0.1,3.0,0.0,6.53
22,48,35954,Kevin Strootman,32.0, DMC,186.0,78.0,1,1.0,0,90.0,0.0,2.0,36.0,77.8,0.0,0.0,1.0,7.09
23,49,243565,Patrik Schick,26.0," AM(R),FW",191.0,85.0,15(9),15.0,9,1315.0,0.0,0.8,11.0,74.7,0.0,0.1,0.0,6.58
24,50,41554,Robin Olsen,32.0, GK,198.0,89.0,27,27.0,0,2430.0,0.0,0.0,26.2,71.3,0.0,7.0,0.0,6.54
25,51,367278,Zan Celar,23.0, Forward,186.0,80.0,0(1),0.0,1,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.12
