,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,460,Lúcio,44, D(C),188,84,34,3061,1,2,5,0,0.5,81.2,1.5,8,7.69,34,0.0
1,1,4649,Thiago Motta,40, M(C),187,83,10,900,3,1,3,0,1.9,88.5,0.7,2,7.54,10,0.0
2,2,8007,Maicon,41, D(R),184,77,24,2137,2,4,6,0,1.1,80.7,0.6,0,7.36,24,0.0
3,3,4923,Wesley Sneijder,38, AM(CL),171,67,15(5),1330,4,5,3,0,3.9,82.5,0.1,0,7.24,15,5.0
4,4,22701,Fredy Guarín,36, M(CR),183,77,5(1),420,0,2,0,0,2.5,78.3,0.5,1,7.22,5,1.0
5,5,37188,Yuto Nagatomo,36," D(LR),M(LR)",170,68,30(5),2839,2,2,2,0,0.6,83.1,0.9,0,7.14,30,5.0
6,6,575,Walter Samuel,44, D(C),183,83,27,2306,2,1,4,0,0.6,83.5,2.1,1,7.13,27,0.0
7,7,9838,Esteban Cambiasso,42," D(C),M(C)",177,78,35(2),3115,4,2,0,0,0.8,85.4,0.7,0,7.1,35,2.0
8,8,2668,Javier Zanetti,49," D(R),DMC,M(R)",178,75,34,3012,0,3,3,1,0.3,90.1,0.5,1,7.07,34,0.0
9,9,41489,Ricardo Álvarez,34, M(CR),188,84,15(6),1183,2,5,3,0,1.4,88.3,0.2,1,7.04,15,6.0
10,10,27421,Andrea Ranocchia,34, D(C),195,81,11(1),994,1,0,2,1,0.8,85.1,2.5,0,7.03,11,1.0
11,11,10090,Diego Milito,43, FW,183,78,29(4),2533,24,3,2,0,2.1,81.1,0.2,3,7.03,29,4.0
12,12,80767,Philippe Coutinho,30, M(CLR),172,68,4(1),254,1,1,1,0,1.6,84.1,0,1,6.96,4,1.0
13,13,4029,Cristian Chivu,41, D(C),184,83,13(1),1065,0,0,5,0,0.3,80.7,1.7,0,6.9,13,1.0
14,14,1692,Dejan Stankovic,44," D(C),M(CR),FW",181,75,14(5),1231,0,2,4,0,1.8,84.7,1.1,0,6.78,14,5.0
15,15,14149,Julio César,43, GK,186,80,33,2916,0,0,4,1,0,66.1,0,1,6.71,33,0.0
16,16,31355,Andrea Poli,32, M(CL),182,77,9(9),911,0,1,3,0,0.6,84.9,0.6,0,6.62,9,9.0
17,17,3510,Diego Forlán,43, FW,180,75,14(4),1016,2,2,1,0,2.3,78.7,0.3,1,6.61,14,4.0
18,18,14524,Mauro Zárate,35," M(CLR),FW",176,76,10(12),949,2,2,2,0,2.1,78.8,0.2,0,6.6,10,12.0
19,19,9975,Giampaolo Pazzini,38, FW,180,77,22(11),2164,5,3,1,0,2.3,76.6,0.9,0,6.54,22,11.0
20,20,67432,Joel Obi,31, M(CR),176,71,11(16),1199,0,0,3,1,0.6,80.9,0.5,0,6.49,11,16.0
21,21,532,Iván Córdoba,46," D(L),DMC",173,70,1(4),215,0,0,1,0,0,87.7,0.6,0,6.49,1,4.0
22,22,28485,Jonathan,36," D(R),M(R)",170,72,2(2),239,0,0,0,0,0.3,79.7,0.8,0,6.47,2,2.0
23,23,33875,Marco Faraoni,30," D(R),M(R)",180,71,7(7),603,1,0,2,0,0.9,74.9,0.3,0,6.45,7,7.0
24,24,6166,Sulley Muntari,38, M(C),179,76,1(3),154,0,1,0,0,1.3,78.4,0.5,0,6.43,1,3.0
25,25,3155,Luca Castellazzi,47, GK,192,89,5(2),505,0,0,1,0,0,40.0,0,0,6.29,5,2.0
26,26,82646,Luc Castaignos,29, FW,188,85,1(5),181,1,0,0,0,0.3,70.4,0,0,6.21,1,5.0
27,27,6145,Angelo Palombo,40," D(C),DMC",177,77,2(1),178,0,0,0,0,0.3,82.2,0.7,0,6.1,2,1.0
28,28,83755,Samuele Longo,30, FW,186,81,0(1),14,0,0,0,0,0,71.4,0,0,6.08,0,1.0
29,29,84603,Juan Jesus,31, D(CL),185,83,0(1),1,0,0,0,0,0,100.0,0,0,6.0,0,1.0
