,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,2579,Andrea Pirlo,43, M(C),177,68,37,3318,3,13,6,0,2.1,86.9,0.2,6,7.88,37,0.0
1,1,9991,Giorgio Chiellini,38, D(C),187,85,34,3025,2,1,7,0,1,87.3,2.4,5,7.78,34,0.0
2,2,25008,Arturo Vidal,35, M(CR),180,75,30(3),2639,7,3,12,1,2.3,85.2,1.3,6,7.68,30,3.0
3,3,20211,Claudio Marchisio,36, M(C),180,74,35(1),3047,9,3,7,0,2.1,85.7,0.4,3,7.43,35,1.0
4,4,4580,Mirko Vucinic,38, FW,186,76,29(3),2312,8,8,1,1,3.2,76.3,0.5,1,7.36,29,3.0
5,5,20664,Leonardo Bonucci,35, D(C),190,85,29(4),2727,3,1,6,1,0.3,88.4,1.1,3,7.24,29,4.0
6,6,6075,Andrea Barzagli,41, D(CR),187,87,34(1),3014,1,0,3,0,0.3,89.1,1.5,2,7.23,34,1.0
7,7,79316,Luca Marrone,32," D(C),DMC",186,75,1(2),112,1,1,0,0,0.7,87.9,1,0,7.07,1,2.0
8,8,2833,Fabio Grosso,44, D(CL),190,82,2,180,0,0,0,0,0.5,79.5,0,0,7.06,2,0.0
9,9,9894,Simone Pepe,39, M(C),178,73,25(6),2207,6,3,6,0,2,82.6,0.3,0,7.01,25,6.0
10,10,12722,Paolo De Ceglie,36," D(L),M(CL)",184,75,16(5),1351,1,2,3,1,0.7,88.2,0.5,0,6.98,16,5.0
11,11,15302,Stephan Lichtsteiner,38," D(R),M(R)",182,72,34(1),2966,2,2,6,0,0.5,87.0,1,0,6.97,34,1.0
12,12,3328,Gianluigi Buffon,44, GK,192,84,35,3150,0,0,0,0,0,85.4,0,1,6.92,35,0.0
13,13,30635,Martín Cáceres,35," D(CLR),M(R)",180,78,6(5),710,1,0,0,0,0.7,88.0,1,0,6.88,6,5.0
14,14,72296,Emanuele Giaccherini,37, M(CLR),167,60,9(14),1198,1,2,3,0,1.3,82.3,0.2,0,6.83,9,14.0
15,15,23043,Simone Padoin,38," D(LR),M(CLR)",179,73,3(3),300,1,0,0,0,1.2,86.9,0.7,0,6.8,3,3.0
16,16,25079,Alessandro Matri,38, FW,183,80,23(8),1925,10,4,4,0,2.2,75.9,0.5,3,6.77,23,8.0
17,17,9730,Fabio Quagliarella,39, FW,180,79,9(14),882,4,0,4,0,2.1,79.3,0.4,1,6.7,9,14.0
18,18,31161,Marcelo Estigarribia,34," D(L),M(CLR)",181,71,9(5),722,1,1,0,0,1.1,78.5,0.4,0,6.68,9,5.0
19,19,4644,Marco Borriello,40, FW,180,73,6(7),587,2,1,1,0,1.9,85.8,0.8,0,6.65,6,7.0
20,20,484,Alessandro Del Piero,47," AM(CL),FW",173,73,4(19),501,3,2,0,0,1.3,80.6,0.1,0,6.57,4,19.0
21,21,9956,Marco Storari,45, GK,187,76,3,270,0,0,0,0,0,76.2,0,0,6.57,3,0.0
22,22,10119,Milos Krasic,37, M(R),182,74,4(3),304,1,0,0,0,0.7,84.8,0.4,1,6.46,4,3.0
23,23,6165,Michele Pazienza,40, DMC,178,75,1(7),143,0,0,0,0,0.3,84.7,0.6,0,6.33,1,7.0
24,24,14044,Eljero Elia,35," AM(LR),FW",176,70,1(3),94,0,0,0,0,1,68.8,0,0,6.32,1,3.0
