,id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
0,2371,Cristiano Ronaldo,33,2920,31,29.431679474189878,5,6.067225832492113,208,51,3,0,F,Juventus,19,19.53495633788407,26.5536093339324,7.224641568958759
1,1294,Paulo Dybala,33,2187,11,9.310342945158482,6,7.191221464425325,100,69,5,0,F M S,Juventus,10,8.549044169485569,19.91659000981599,9.562891212292016
2,1293,Gonzalo Higuaín,32,1866,8,10.087240062654018,4,4.924904210492969,75,38,2,0,F S,Juventus,8,10.087240062654018,15.302680507302284,3.56963961571455
3,7902,Matthijs de Ligt,29,2454,4,3.013757617212832,0,0.20690029859542847,18,3,5,0,D S,Juventus,4,3.013757617212832,9.59053668845445,9.460283008404076
4,504,Aaron Ramsey,24,1049,3,2.570700346492231,1,1.2068679686635733,28,20,2,0,M S,Juventus,3,2.570700346492231,6.555631507188082,3.480691373348236
5,1287,Leonardo Bonucci,35,3091,3,4.169219736941159,0,0.5999917006120086,23,11,9,0,D,Juventus,3,4.169219736941159,12.23824667185545,11.824288621544838
6,1290,Miralem Pjanic,30,2312,3,0.8936703726649284,6,3.371401778422296,21,56,10,0,M S,Juventus,3,0.8936703726649284,13.517626375891268,12.05568116530776
7,1089,Juan Cuadrado,33,2647,2,1.2743017636239529,5,4.429361429065466,20,44,7,1,D F M S,Juventus,2,1.2743017636239529,17.137214400805533,13.497998289763927
8,2244,Danilo,22,1438,2,0.9697274975478649,0,0.8848077114671469,14,15,2,1,D S,Juventus,2,0.9697274975478649,7.35957040451467,5.982603095471859
9,393,Douglas Costa,23,770,1,0.6565032424405217,4,4.143622074276209,18,30,1,0,F M S,Juventus,1,0.6565032424405217,6.052551677450538,3.4150082617998123
10,1289,Alex Sandro,29,2385,1,0.676587637513876,3,2.541168482042849,16,34,4,0,D S,Juventus,1,0.676587637513876,11.940180477686226,10.26393324136734
11,1424,Federico Bernardeschi,29,1591,1,4.681332679465413,1,3.6525240875780582,50,35,6,0,F M S,Juventus,1,4.681332679465413,10.562623396515846,4.678536173887551
12,1576,Giorgio Chiellini,4,205,1,0.528497576713562,0,0.0,1,0,0,0,D S,Juventus,1,0.528497576713562,1.6591923218220472,1.6591923218220472
13,3291,Adrien Rabiot,28,1912,1,1.5950310956686735,1,1.638275532051921,20,14,5,1,M S,Juventus,1,1.5950310956686735,9.14991657808423,6.953804463148117
14,7416,Merih Demiral,6,415,1,0.12382836639881134,1,0.4193297326564789,2,1,1,0,D S,Juventus,1,0.12382836639881134,1.2649234235286713,1.2649234235286713
15,604,Emre Can,8,274,0,0.7976263575255871,0,0.1184182409197092,7,3,2,0,M S,Juventus,0,0.7976263575255871,1.6230482403188944,1.0494945421814919
16,1120,Mattia De Sciglio,9,467,0,0.021525943651795387,0,0.1265520192682743,1,2,1,0,D S,Juventus,0,0.021525943651795387,2.278335951268673,2.2568100318312645
17,1244,Wojciech Szczesny,29,2594,0,0.0,0,0.0,0,0,1,0,GK,Juventus,0,0.0,3.668329424224794,3.668329424224794
18,1285,Gianluigi Buffon,9,810,0,0.0,0,0.02692338265478611,0,1,0,0,GK,Juventus,0,0.0,1.6175741329789162,1.5906507447361946
19,1292,Sami Khedira,12,692,0,1.4612184911966324,1,0.4232704993337393,12,8,3,0,M S,Juventus,0,1.4612184911966324,3.1864651553332806,1.9193982034921646
20,1301,Daniele Rugani,10,676,0,0.22447802871465683,0,0.0,6,0,2,0,D S,Juventus,0,0.22447802871465683,1.51659213937819,1.5031541530042887
21,1631,Luca Zanimacchia,2,116,0,0.02474755421280861,0,0.07094504311680794,2,2,0,0,F S,Juventus,0,0.02474755421280861,0.1745518445968628,0.10961882211267948
22,3296,Blaise Matuidi,35,2217,0,0.7748191673308611,2,1.8905417267233133,14,19,2,0,D M S,Juventus,0,0.7748191673308611,10.156897865235806,8.260040739551187
23,5015,Giacomo Vrioni,1,9,0,0.12804019451141357,0,0.0,1,0,0,0,S,Juventus,0,0.12804019451141357,0.0,0.0
24,5028,Gianluca Frabotta,1,90,0,0.03916303068399429,0,0.0,1,0,0,0,D,Juventus,0,0.03916303068399429,0.058185070753097534,0.019022038206458092
25,6107,Carlo Pinsoglio,1,16,0,0.0,0,0.0,0,0,0,0,S,Juventus,0,0.0,0.030759572982788086,0.030759572982788086
26,6108,Rodrigo Bentancur,30,2198,0,0.6492008278146386,7,3.6749744582921267,16,44,9,0,M S,Juventus,0,0.6492008278146386,11.604014199227095,10.132166963070631
27,7581,Simone Muratore,4,167,0,0.047419250942766666,0,0.14293751865625381,4,4,0,0,M S,Juventus,0,0.047419250942766666,0.4759814850986004,0.4090768061578274
28,8113,Marco Olivieri,3,23,0,0.04100389778614044,0,0.0,1,0,0,0,S,Juventus,0,0.04100389778614044,0.07176347076892853,0.030759572982788086
29,8333,Daouda Peeters,1,11,0,0.0,0,0.0,0,0,0,0,S,Juventus,0,0.0,0.0,0.0
