,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,shot_per_game,key_passes_per_game,dribbles_per_game,fouled_per_game,offsides_per_game,dispossessed_per_game,bad_control_per_game,rating
0,0,10194,Hatem Ben Arfa,35," M(CR),FW",178,65,33(1),33,1,2844,17,6,2.7,1.0,4.5,1.4,0.3,2.5,2.1,7.58
1,1,108585,Alassane Plea,29," AM(CLR),FW",181,79,17(2),17,2,1414,6,4,2.4,0.6,1.9,1.6,0.8,2.8,1.6,7.08
2,2,120763,Ricardo Pereira,28," D(LR),M(R)",175,70,26,26,0,2281,0,4,0.1,0.6,1.8,1.6,0.0,1.0,1.0,7.48
3,3,136262,Jean Michaël Seri,31, M(C),168,69,35(3),35,3,3113,3,6,1.3,1.3,1.3,1.5,0.1,1.7,1.2,7.01
4,4,42248,Jérémy Pied,33," D(LR),M(CLR)",174,69,33,33,0,2961,0,3,0.7,1.0,1.2,1.3,0.0,0.9,1.0,7.3
5,5,274912,Jonathan Correia,28, Midfielder,175,65,2(2),2,2,234,0,0,0.0,0.3,1.0,0.5,0.0,0.0,0.5,6.55
6,6,238921,Vincent Koziello,26, M(C),168,58,32(3),32,3,2717,3,6,0.4,0.9,0.9,0.9,0.0,1.0,1.5,6.97
7,7,90278,Nampalys Mendy,30, M(C),167,73,38,38,0,3392,1,2,0.2,0.2,0.8,1.5,0.0,0.7,0.7,6.84
8,8,236520,Mickaël Le Bihan,32, FW,185,85,1(2),1,2,137,1,1,2.3,1.0,0.7,0.0,0.0,1.7,0.3,6.91
9,9,125326,Rémi Walter,27, M(CR),174,73,6(6),6,6,550,0,0,1.0,0.5,0.7,0.4,0.0,0.8,0.4,6.56
10,10,140494,Wallyson Mallmann,28, AM(C),183,77,8(6),8,6,698,0,2,0.9,0.6,0.5,1.7,0.0,1.5,1.0,6.54
11,11,93917,Valère Germain,32," AM(CLR),FW",181,75,36(2),36,2,3122,14,6,1.6,1.2,0.5,1.1,0.5,1.0,1.9,7.07
12,12,137021,Saïd Benrahma,27, AM(CLR),172,67,0(9),0,9,126,2,0,0.3,0.2,0.4,0.4,0.0,0.6,0.9,6.36
13,13,29587,Mahamane Traoré,34, M(C),176,66,4(8),4,8,401,2,2,0.7,0.4,0.4,0.3,0.0,0.2,0.4,6.65
14,14,74328,Niklas Hult,32," D(L),M(CL)",173,63,9(6),9,6,797,1,0,0.3,0.5,0.4,0.7,0.1,0.9,0.9,6.56
15,15,34218,Romain Genevois,34, D(CR),182,79,10(4),10,4,1007,1,0,0.1,0.2,0.4,0.6,0.1,0.2,0.7,6.97
16,16,137837,Franck Honorat,26," M(LR),FW",180,70,0(6),0,6,112,0,0,0.3,0.2,0.3,0.2,0.0,0.3,0.3,6.08
17,17,236523,Maxime Le Marchand,32, D(CL),185,78,26,26,0,2197,1,0,0.2,0.1,0.2,0.4,0.1,0.3,0.2,6.99
18,18,6476,Mathieu Bodmer,39," D(C),M(C)",190,90,16(3),16,3,1357,1,1,0.2,0.6,0.2,0.6,0.2,0.4,0.5,6.81
19,19,260809,Olivier Boscagli,24," D(CL),DMC",181,68,8(3),8,3,773,1,0,0.2,0.2,0.2,1.5,0.0,0.5,0.2,6.84
20,20,302449,Dorian Caddy,27, Forward,186,87,3(4),3,4,237,0,0,1.0,0.1,0.1,0.0,0.0,0.9,0.9,6.28
21,21,27756,Paul Baysse,34, D(CR),187,85,29(1),29,1,2584,0,0,0.4,0.0,0.1,0.8,0.2,0.2,0.1,7.21
22,22,288901,Alexandre Mendy,28, FW,184,94,3(15),3,15,374,1,0,0.6,0.4,0.1,0.1,0.2,0.7,0.3,6.15
23,23,146712,Paulin Puel,25, Midfielder,179,73,2(9),2,9,186,0,0,0.2,0.1,0.1,0.1,0.0,0.5,0.6,6.01
24,24,116615,Mouez Hassen,27, GK,186,70,12(2),12,2,1075,0,0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,6.77
25,25,140569,Yoan Cardinale,28, GK,181,84,25(1),25,1,2306,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,6.65
26,26,120523,Albert Rafetraniaina,26, DMC,176,66,0(1),0,1,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.77
27,27,302321,Antony Ranieri,25, Forward,165,64,0(2),0,2,4,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,5.94
28,28,123253,Gautier Lloris,27, Defender,192,87,1(1),1,1,65,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,6.29
29,29,67929,Kevin Gomis,33, D(C),187,85,1(2),1,2,175,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.3,6.48
30,30,23619,Simon Pouplin,37, GK,187,78,1,1,0,37,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.69
31,31,127135,Dada,29, Midfielder,168,64,1(3),1,3,74,0,0,0.0,0.3,0.0,0.5,0.0,0.0,0.3,6.13
32,32,93721,Valentin Eysseric,30," AM(CLR),FW",181,73,0(1),0,1,18,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.98
