,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,shot_per_game,key_passes_per_game,dribbles_per_game,fouled_per_game,offsides_per_game,dispossessed_per_game,bad_control_per_game,rating
0,0,43194,Josip Ilicic,34," AM(CLR),FW",190,79,23(8),23,8,2151,12,7,3.3,2.1,2.5,2.5,0.2,2.5,2.4,7.39
1,1,22546,Papu Gómez,34," M(CL),FW",167,68,34(1),34,1,2913,7,11,3.0,3.2,2.2,2.7,0.1,2.2,1.9,7.64
2,2,135198,Ali Adnan,28," D(L),M(L)",185,85,2(1),2,1,166,0,0,1.0,1.0,1.7,0.7,0.0,0.3,0.0,6.87
3,3,133808,Emiliano Rigoni,29," M(CLR),FW",180,87,6(6),6,6,522,3,0,1.3,0.8,1.3,0.4,0.4,1.5,1.7,6.5
4,4,41073,Duván Zapata,31, FW,189,88,32(5),32,5,2900,23,7,3.2,1.8,1.1,2.2,0.8,2.5,4.1,7.32
5,5,302691,Remo Freuler,30, DMC,180,80,35,35,0,3030,2,6,0.9,1.3,0.7,2.1,0.0,1.1,1.5,7.02
6,6,141726,Robin Gosens,28," D(L),M(CL)",183,76,23(5),23,5,1947,3,2,0.9,0.6,0.7,1.1,0.3,0.3,1.4,7.11
7,7,141169,Timothy Castagne,26," D(CLR),M(LR)",185,80,21(7),21,7,2003,4,2,0.7,1.0,0.7,0.5,0.0,1.0,1.2,6.95
8,8,362599,Arkadiusz Reca,27," D(L),M(L)",187,81,0(3),0,3,45,0,0,0.0,0.7,0.7,0.7,0.0,0.0,0.3,6.52
9,9,355855,Dejan Kulusevski,22," AM(CR),FW",186,80,0(3),0,3,103,0,0,0.7,0.0,0.7,0.3,0.0,0.7,2.0,6.14
10,10,143467,Luca Valzania,26, M(C),184,72,1(1),1,1,73,0,0,0.5,0.0,0.5,0.0,0.0,0.5,0.5,6.57
11,11,300624,Marco Tumminello,23, Forward,180,76,0(2),0,2,7,0,0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,6.01
12,12,129903,Mario Pasalic,27, M(CLR),188,82,17(16),17,16,1619,5,3,1.1,0.7,0.5,0.3,0.1,0.9,1.4,6.57
13,13,64075,Rafael Tolói,31, D(C),185,75,20(1),20,1,1748,1,3,1.2,0.6,0.4,0.7,0.0,0.4,0.6,6.81
14,14,135890,Hans Hateboer,28," D(R),M(R)",185,72,33(2),33,2,2973,5,5,0.8,1.4,0.4,0.4,0.1,0.9,1.0,6.91
15,15,244804,Gianluca Mancini,26," D(C),DMC",190,77,25(5),25,5,2252,5,2,1.3,0.4,0.4,0.5,0.1,0.3,0.4,6.86
16,16,350076,Musa Barrow,23," AM(CL),FW",183,77,6(16),6,16,592,1,2,1.4,0.7,0.3,0.2,0.1,0.6,1.9,6.3
17,17,85070,Marten de Roon,31," D(C),DMC",185,76,34(1),34,1,2977,2,3,0.8,0.9,0.2,0.4,0.0,0.3,0.6,7.0
18,18,100962,Berat Djimsiti,29, D(C),190,83,20(4),20,4,1805,1,2,0.4,0.3,0.2,0.8,0.0,0.2,0.5,6.85
19,19,125810,José Luis Palomino,32, D(C),188,87,25(5),25,5,2262,1,1,0.3,0.2,0.2,0.2,0.0,0.1,0.4,6.84
20,20,14157,Andrea Masiello,36, D(CR),185,75,22(2),22,2,1842,0,2,0.3,0.3,0.0,0.8,0.1,0.2,0.3,6.6
21,21,44304,Etrit Berisha,33, GK,194,82,18,18,0,1620,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.43
22,22,78693,Francesco Rossi,31, Goalkeeper,193,83,0(1),0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
23,23,362600,Matteo Pessina,25, AM(CR),187,77,1(11),1,11,229,0,1,0.3,0.2,0.0,0.5,0.0,0.1,0.3,6.19
24,24,240990,Pierluigi Gollini,27, GK,194,94,20,20,0,1800,0,0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,6.57
25,25,369414,Roberto Piccoli,21, FW,187,78,0(2),0,2,47,0,0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.32
26,26,341525,Ibañez,23, D(C),185,73,0(1),0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05
