,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,shot_per_game,key_passes_per_game,dribbles_per_game,fouled_per_game,offsides_per_game,dispossessed_per_game,bad_control_per_game,rating
0,0,122683,Matteo Politano,29," AM(CLR),FW",171,67,31(5),31,5,2568,5,6,2.2,1.8,1.3,1.2,0.1,0.9,1.4,6.92
1,1,35549,Kwadwo Asamoah,33," D(L),M(CL)",173,75,30(2),30,2,2672,0,1,0.3,1.0,1.3,2.2,0.0,0.7,1.1,6.93
2,2,125476,João Mário,29, M(CLR),179,73,12(8),12,8,1081,1,2,0.8,0.9,1.2,1.2,0.0,1.0,1.4,6.7
3,3,298060,Yann Karamoh,24," AM(LR),FW",185,77,0(1),0,1,4,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.11
4,4,52380,Radja Nainggolan,34, M(C),176,65,22(7),22,7,1972,6,3,2.4,1.4,0.9,0.9,0.1,1.6,1.9,6.89
5,5,136294,Keita Baldé,27," AM(LR),FW",181,80,8(16),8,16,884,5,2,1.3,0.9,0.8,1.0,0.3,0.7,1.0,6.58
6,6,87449,Marcelo Brozovic,29, M(CR),181,68,31(1),31,1,2657,2,1,0.8,1.6,0.7,0.9,0.0,0.8,1.4,7.08
7,7,70524,Ivan Perisic,33," M(CLR),FW",186,80,30(4),30,4,2707,8,3,2.9,1.8,0.7,0.3,0.3,0.5,1.5,7.06
8,8,135625,Matías Vecino,31, M(C),187,81,23(7),23,7,2017,3,1,1.5,0.7,0.5,1.0,0.1,0.5,0.9,6.75
9,9,299344,Lautaro Martínez,25, FW,174,72,13(14),13,14,1337,6,2,2.4,0.8,0.5,1.6,0.1,1.1,2.1,6.64
10,10,64271,Danilo D'Ambrosio,34," D(CLR),M(LR)",180,75,29(1),29,1,2581,2,5,0.5,1.1,0.4,1.2,0.3,0.6,0.9,6.89
11,11,34112,Antonio Candreva,35, M(CLR),180,70,5(13),5,13,493,1,0,1.2,0.9,0.3,0.6,0.2,0.6,0.4,6.38
12,12,106964,Mauro Icardi,29, FW,181,75,24(5),24,5,2270,11,4,2.5,1.2,0.3,0.6,0.7,0.7,1.5,6.84
13,13,322748,Dalbert,29," D(L),DMC,M(L)",181,70,9(2),9,2,778,0,1,0.5,0.9,0.3,1.5,0.0,0.6,0.7,6.99
14,14,136279,Roberto Gagliardini,28, DMC,190,77,13(6),13,6,1085,5,0,1.3,0.7,0.3,1.0,0.1,0.5,1.2,6.96
15,15,302918,Milan Skriniar,27, D(C),187,80,35,35,0,3150,0,1,0.4,0.2,0.2,0.8,0.0,0.2,0.5,6.89
16,16,77059,Sime Vrsaljko,30," D(LR),M(R)",181,76,8(2),8,2,726,0,2,0.2,1.6,0.2,1.0,0.1,0.4,0.8,7.08
17,17,19112,Borja Valero,37, M(CL),175,73,12(15),12,15,1227,0,1,0.4,0.7,0.1,0.9,0.0,0.1,0.4,6.46
18,18,82399,Stefan de Vrij,30, D(C),189,78,28,28,0,2520,2,0,0.6,0.2,0.1,0.4,0.0,0.1,0.2,6.85
19,19,22504,Miranda,38, D(C),186,78,14,14,0,1161,0,0,0.3,0.1,0.1,0.6,0.1,0.1,0.5,6.54
20,20,27421,Andrea Ranocchia,34, D(C),195,81,0(4),0,4,61,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,6.18
21,21,69945,Cédric Soares,31," D(LR),M(R)",172,67,3(1),3,1,259,0,1,1.0,1.5,0.0,1.0,0.0,0.3,1.3,6.9
22,22,9972,Samir Handanovic,38, GK,193,92,38,38,0,3420,0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,6.78
