,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,tackles_per_game,interceptions_per_game,fouls_per_game,offsides_won_per_game,clearances_per_game,dribbled_past_per_game,outfielder_blocks_per_game,own_goals,rating
0,24,25008,Arturo Vidal,35.0, M(CR),180.0,75.0,31,31.0,0,2684.0,4.5,2.1,3.1,0.0,0.5,2.2,0.1,0.0,7.3
1,25,30993,Daniel Schwaab,34.0," D(CR),DMC",186.0,76.0,24(3),24.0,3,1987.0,2.8,1.6,1.2,0.6,1.3,0.9,0.1,0.0,6.86
2,26,40942,Stefan Reinartz,33.0, M(C),189.0,87.0,23(4),23.0,4,2057.0,2.6,2.2,1.4,0.2,1.4,0.8,0.3,0.0,6.94
3,27,13423,Gonzalo Castro,35.0," D(L),M(CR)",172.0,72.0,27(2),27.0,2,2144.0,2.4,1.4,0.8,0.5,0.8,1.0,0.1,0.0,6.95
4,28,8,Sami Hyypiä,48.0," D(C),DMC",195.0,88.0,32,32.0,0,2865.0,1.6,3.0,1.2,1.2,4.3,0.4,0.4,0.0,7.18
5,29,18315,Michal Kadlec,37.0, D(CL),185.0,76.0,17(6),17.0,6,1703.0,1.6,1.6,1.6,0.3,1.3,0.6,0.1,0.0,6.7
6,30,6427,Simon Rolfes,40.0, M(C),191.0,83.0,8(3),8.0,3,772.0,1.5,1.5,1.1,0.1,0.9,0.2,0.3,0.0,7.33
7,31,5627,Manuel Friedrich,43.0, D(C),189.0,87.0,31,31.0,0,2776.0,1.5,2.7,0.7,1.8,3.8,0.5,0.3,0.0,7.0
8,32,29940,Lars Bender,33.0," D(CR),M(CR)",185.0,78.0,6(14),6.0,14,727.0,1.5,0.8,0.4,0.0,0.7,0.2,0.1,0.0,6.65
9,33,9719,Tranquillo Barnetta,37.0, M(CLR),178.0,70.0,31(1),31.0,1,2565.0,1.4,1.1,1.4,0.0,0.4,0.8,0.1,0.0,7.38
10,34,31772,Toni Kroos,32.0, M(C),183.0,76.0,26(7),26.0,7,2360.0,1.4,1.0,0.9,0.0,0.3,0.8,0.1,0.0,7.59
11,35,76635,Burak Kaplan,32.0, Midfielder,170.0,64.0,2(2),2.0,2,259.0,1.3,0.8,0.5,0.0,0.0,0.0,0.0,0.0,7.47
12,36,8096,Stefan Kießling,38.0, FW,191.0,81.0,33,33.0,0,2924.0,1.2,0.7,2.5,0.0,0.3,0.5,0.1,0.0,7.79
13,37,25716,Renato Augusto,34.0," M(CLR),FW",186.0,86.0,11(6),11.0,6,954.0,1.1,0.8,1.1,0.0,0.2,0.6,0.1,0.0,6.98
14,38,3119,Hans Sarpei,46.0, D(C),178.0,73.0,2(10),2.0,10,439.0,1.1,0.7,0.5,0.5,0.8,0.3,0.0,0.0,6.3
15,39,21082,Assimiou Touré,34.0, Defender,178.0,78.0,0(1),0.0,1,22.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.19
16,40,26176,Eren Derdiyok,34.0, FW,191.0,90.0,32(1),32.0,1,2621.0,0.5,0.4,1.7,0.0,0.5,0.5,0.0,0.0,7.14
17,41,5493,Thomas Zdebel,49.0, Midfielder,178.0,78.0,0(8),0.0,8,46.0,0.3,0.1,0.0,0.0,0.1,0.1,0.0,0.0,6.1
18,42,6673,Lukas Sinkiewicz,36.0, Defender,193.0,92.0,1(6),1.0,6,125.0,0.1,0.9,0.6,0.7,1.7,0.4,0.0,0.0,6.25
19,43,24090,René Adler,37.0, GK,191.0,85.0,31,31.0,0,2790.0,0.0,0.1,0.0,0.0,1.1,0.2,0.0,0.0,6.49
20,44,36383,Fabian Giefer,32.0, GK,196.0,93.0,3,3.0,0,270.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,6.7
21,45,6670,Patrick Helmes,38.0," AM(L),FW",182.0,82.0,2(10),2.0,10,322.0,0.0,0.1,0.3,0.0,0.0,0.3,0.0,0.0,6.3
22,46,86174,Thanos Petsos,31.0, M(C),184.0,80.0,0(1),0.0,1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.03
23,47,11622,Theofanis Gekas,42.0, FW,179.0,76.0,1(5),1.0,5,124.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,6.11
