,team_id,team_name,clean_sheets
0,137,Malaga,10
1,139,Deportivo La Coruna,6
2,141,Espanyol,6
3,143,Atletico Madrid,22
4,145,Rayo Vallecano,5
5,147,Athletic Club,11
6,149,Sporting Gijon,6
7,151,Levante,5
8,153,Real Betis,11
9,155,Granada,3
10,154,Villarreal,15
11,140,Real Sociedad,11
12,148,Barcelona,18
13,152,Celta Vigo,8
14,150,Real Madrid,13
15,156,Eibar,7
16,138,Sevilla,11
17,146,Valencia,6
18,142,Getafe,7
19,144,Las Palmas,8
