,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,50835,Neymar,30," AM(CLR),FW",175,68,15,1322,13,6,2,1,4.7,80.6,0.1,8,8.58,15,0.0
1,1,300713,Kylian Mbappé,23," AM(LR),FW",178,73,17(3),1516,18,5,0,0,4.4,80.4,0.2,6,8.14,17,3.0
2,2,23110,Ángel Di María,34," M(CLR),FW",180,75,23(3),2005,8,14,2,0,2.8,78.5,0,6,7.75,23,3.0
3,3,80464,Idrissa Gueye,32, M(C),174,66,19(1),1655,1,2,2,0,0.6,92.7,0.9,1,7.33,19,1.0
4,4,91961,Marco Verratti,29, M(C),165,60,15(5),1482,0,5,6,0,0.1,92.5,0.4,0,7.32,15,5.0
5,5,101949,Marquinhos,28," D(CR),DMC",183,75,15(4),1474,3,1,1,0,0.6,93.4,1.9,1,7.19,15,4.0
6,6,382491,Adil Aouchiche,20, AM(CL),181,72,1,65,0,0,0,0,0,80.0,0,0,7.17,1,0.0
7,7,106964,Mauro Icardi,29, FW,181,75,14(6),1268,12,2,0,0,1.8,86.4,0.5,0,7.15,14,6.0
8,8,361433,Marcin Bulka,22, Goalkeeper,199,0,1,90,0,0,0,0,0,100.0,0,0,7.11,1,0.0
9,9,106894,Juan Bernat,29," D(L),M(CL)",177,67,16(2),1390,0,4,5,0,0.3,91.0,0.5,0,7.05,16,2.0
10,10,382492,Tanguy Nianzou,20, D(C),187,83,4(2),452,2,0,1,0,0.5,91.4,2.2,1,7.03,4,2.0
11,11,247800,Presnel Kimpembe,27, D(C),183,77,14(2),1224,0,0,6,0,0.4,95.0,1.4,0,7.0,14,2.0
12,12,28550,Thiago Silva,37, D(C),183,79,20(1),1576,0,0,1,0,0.3,95.5,1.5,0,6.97,20,1.0
13,13,104376,Thomas Meunier,31," D(R),M(R)",191,90,14(2),1244,0,2,3,0,0.3,85.3,1.1,0,6.95,14,2.0
14,14,96449,Julian Draxler,29," AM(CLR),FW",185,72,7(4),685,0,4,5,0,1.2,90.0,0.3,1,6.93,7,4.0
15,15,29809,Eric Choupo-Moting,33," M(CLR),FW",191,90,5(4),452,3,1,0,0,2,80.6,0.2,1,6.93,5,4.0
16,16,248112,Abdou Diallo,26, D(CL),187,79,14(2),1203,0,1,4,0,0.3,92.6,1,0,6.88,14,2.0
17,17,71174,Ander Herrera,33, M(C),182,71,6(2),547,1,1,0,0,0.8,93.0,0.3,0,6.87,6,2.0
18,18,92795,Layvin Kurzawa,30," D(L),M(L)",182,74,9(5),856,1,0,4,0,0.4,90.8,1.2,0,6.78,9,5.0
19,19,373556,Arthur Zagre,20, D(L),168,55,0(1),24,0,0,0,0,0,80.0,0,0,6.76,0,1.0
20,20,94868,Pablo Sarabia,30," D(L),M(CLR),FW",174,70,13(8),1165,4,3,1,0,1.6,82.7,0.1,0,6.73,13,8.0
21,21,255167,Thilo Kehrer,25," D(CLR),M(R)",186,76,5(2),480,1,0,0,0,0.4,93.2,1.1,0,6.71,5,2.0
22,22,65901,Keylor Navas,35, GK,185,80,21,1890,0,0,0,0,0,84.5,0,0,6.69,21,0.0
23,23,93700,Leandro Paredes,28, DMC,180,75,8(9),807,0,1,2,0,1.1,93.4,0.4,0,6.61,8,9.0
24,24,361283,Colin Dagba,24, D(R),170,62,7(3),660,0,0,1,0,0.2,92.1,0.2,0,6.56,7,3.0
25,25,24328,Edinson Cavani,35," AM(LR),FW",184,71,7(7),602,4,1,2,0,2,84.2,0.3,0,6.56,7,7.0
26,26,373555,Loïc Mbe Soh,21, D(C),186,0,1,59,0,0,0,0,0,95.7,1,0,6.35,1,0.0
27,27,92516,Alphonse Areola,29, GK,195,94,3,270,0,0,0,0,0,100.0,0.3,0,6.3,3,0.0
28,28,352830,Mitchel Bakker,22," D(L),M(L)",185,85,1,90,0,0,1,0,0,97.8,1,0,6.27,1,0.0
29,29,106028,Jesé,29," AM(LR),FW",178,72,0(1),1,0,0,0,0,0,100.0,0,0,6.0,0,1.0
30,30,109338,Sergio Rico,29, GK,195,90,2,180,0,0,0,0,0,76.7,0,0,6.0,2,0.0
