,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,328463,Souleyman Doumbia,25," D(L),M(L)",183,73,1,90,0,0,0,0,0,82.4,1,0,7.38,1,0.0
1,1,300447,Raphinha,25," AM(LR),FW",176,68,20(2),1695,5,3,4,0,2,71.3,0.7,2,7.13,20,2.0
2,2,39935,Steven Nzonzi,33, M(C),196,75,4(1),385,0,0,0,0,0.4,89.9,4,0,7.12,4,1.0
3,3,369109,Eduardo Camavinga,19, DMC,182,68,24(1),2112,1,2,4,0,0.6,87.7,1.3,3,7.12,24,1.0
4,4,296232,Faitout Maouassa,24," D(L),M(LR)",170,76,23,1813,3,1,3,0,0.5,76.7,0.7,1,6.98,23,0.0
5,5,289018,Hamari Traoré,30," D(R),M(R)",175,73,27,2413,0,5,7,0,0.8,81.2,1.4,0,6.98,27,0.0
6,6,321390,Édouard Mendy,30, GK,197,86,24,2160,0,0,1,0,0,70.1,0.7,2,6.95,24,0.0
7,7,58761,M'Baye Niang,27," AM(LR),FW",184,75,24(2),2134,10,0,2,0,2.5,68.6,3.4,5,6.94,24,2.0
8,8,34176,Damien da Silva,34, D(C),184,82,25,2245,1,2,3,0,0.2,85.1,3.3,1,6.94,25,0.0
9,9,29590,Romain Salin,38, GK,189,71,5,361,0,0,1,0,0,66.0,0.6,1,6.92,5,0.0
10,10,300291,Romain Del Castillo,26," AM(LR),FW",172,60,14(7),1244,2,5,2,0,1.3,79.2,1,1,6.91,14,7.0
11,11,129282,Benjamin Bourigeaud,28, M(CLR),178,68,21(4),1904,2,2,5,0,1.7,79.6,0.6,0,6.82,21,4.0
12,12,298545,Joris Gnagnon,25, D(C),182,89,14(5),1275,0,1,2,0,0.5,90.0,2.8,0,6.77,14,5.0
13,13,79562,Clément Grenier,31, M(CL),186,72,10(1),843,1,0,2,0,0.6,77.4,0.9,0,6.64,10,1.0
14,14,129999,Adrien Hunou,28," AM(CLR),FW",179,66,13(10),1209,8,1,2,0,1.2,75.9,0.4,0,6.64,13,10.0
15,15,22115,Jérémy Morel,38, D(CL),172,71,20(1),1806,1,0,2,0,0.6,82.9,1.9,0,6.63,20,1.0
16,16,296241,Flavien Tait,29, M(CLR),175,70,9(8),881,2,2,0,1,0.8,76.0,0.2,1,6.61,9,8.0
17,17,297540,Jérémy Gelin,25," D(C),DMC",183,77,10(4),923,0,0,1,0,0.2,88.1,1.4,0,6.57,10,4.0
18,18,332144,James Léa Siliki,26, M(CL),183,70,12(8),1080,0,0,4,0,0.8,78.5,0.6,0,6.52,12,8.0
19,19,92792,Jonas Martin,32, M(CL),184,77,1(2),111,0,0,1,0,0.3,91.6,1,0,6.34,1,2.0
20,20,372280,Sacha Boey,22, D(R),178,70,2(4),171,0,0,1,0,0.2,79.1,0.2,0,6.3,2,4.0
21,21,379615,Lucas da Cunha,21, AM(R),174,66,1(1),72,0,0,0,0,1,91.7,0.5,0,6.28,1,1.0
22,22,260812,Jordan Siebatcheu,26, FW,191,86,4(10),437,0,1,3,0,0.7,70.8,1.1,0,6.23,4,10.0
23,23,361815,Yann Gboho,21, AM(C),178,63,2(6),223,1,1,1,0,0.4,76.5,0.1,0,6.23,2,6.0
24,24,345386,Gerzino Nyamsi,25, D(C),194,91,0(4),115,0,0,0,0,0,89.6,0.5,0,6.2,0,4.0
25,25,357533,Rafik Guitane,23, AM(CR),170,60,0(2),14,0,0,0,0,0,66.7,0,0,5.99,0,2.0
