,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,8096,Stefan Kießling,38, FW,191,81,33,2924,21,5,3,0,3,72.4,2.1,6,7.79,33,0.0
1,1,31772,Toni Kroos,32, M(C),183,76,26(7),2360,9,9,6,0,2.2,82.2,0.2,5,7.59,26,7.0
2,2,76635,Burak Kaplan,32, Midfielder,170,64,2(2),259,2,2,0,0,1.3,76.6,0,0,7.47,2,2.0
3,3,9719,Tranquillo Barnetta,37, M(CLR),178,70,31(1),2565,4,10,3,1,1.7,75.1,0.2,4,7.38,31,1.0
4,4,6427,Simon Rolfes,40, M(C),191,83,8(3),772,4,2,2,0,1.4,81.0,1,2,7.33,8,3.0
5,5,25008,Arturo Vidal,35, M(CR),180,75,31,2684,1,2,14,0,1.1,83.6,0.8,1,7.3,31,0.0
6,6,8,Sami Hyypiä,48," D(C),DMC",195,88,32,2865,2,2,7,0,1.1,79.9,1.3,1,7.18,32,0.0
7,7,26176,Eren Derdiyok,34, FW,191,90,32(1),2621,12,3,3,1,2.9,71.6,0.8,1,7.14,32,1.0
8,8,5627,Manuel Friedrich,43, D(C),189,87,31,2776,3,1,5,0,0.7,82.4,1.2,0,7.0,31,0.0
9,9,25716,Renato Augusto,34," M(CLR),FW",186,86,11(6),954,0,4,1,0,1.2,78.0,0.2,0,6.98,11,6.0
10,10,13423,Gonzalo Castro,35," D(L),M(CR)",172,72,27(2),2144,1,1,4,0,0.6,84.2,0.3,1,6.95,27,2.0
11,11,40942,Stefan Reinartz,33, M(C),189,87,23(4),2057,2,2,7,0,0.4,84.2,0.7,1,6.94,23,4.0
12,12,30993,Daniel Schwaab,34," D(CR),DMC",186,76,24(3),1987,0,1,5,1,0.1,78.2,0.5,0,6.86,24,3.0
13,13,18315,Michal Kadlec,37, D(CL),185,76,17(6),1703,1,1,3,0,0.5,76.3,0.7,0,6.7,17,6.0
14,14,36383,Fabian Giefer,32, GK,196,93,3,270,0,0,0,0,0,48.2,0,0,6.7,3,0.0
15,15,29940,Lars Bender,33," D(CR),M(CR)",185,78,6(14),727,1,0,0,0,0.8,81.7,0.3,0,6.65,6,14.0
16,16,24090,René Adler,37, GK,191,85,31,2790,0,0,2,0,0,52.3,0,1,6.49,31,0.0
17,17,6670,Patrick Helmes,38," AM(L),FW",182,82,2(10),322,2,0,0,0,1.2,71.1,0.2,0,6.3,2,10.0
18,18,3119,Hans Sarpei,46, D(C),178,73,2(10),439,0,0,1,0,0.1,85.9,0.1,0,6.3,2,10.0
19,19,6673,Lukas Sinkiewicz,36, Defender,193,92,1(6),125,0,0,1,0,0.1,75.6,0.1,0,6.25,1,6.0
20,20,21082,Assimiou Touré,34, Defender,178,78,0(1),22,0,0,0,0,0,83.3,0,0,6.19,0,1.0
21,21,11622,Theofanis Gekas,42, FW,179,76,1(5),124,0,0,0,0,0.8,88.0,0.2,0,6.11,1,5.0
22,22,5493,Thomas Zdebel,49, Midfielder,178,78,0(8),46,0,0,0,0,0,85.7,0,0,6.1,0,8.0
23,23,86174,Thanos Petsos,31, M(C),184,80,0(1),11,0,0,0,0,0,66.7,0,0,6.03,0,1.0
