,team_id,team_name,clean_sheets
0,130,Borussia M.Gladbach,5
1,262,Arminia Bielefeld,5
2,121,Augsburg,9
3,133,VfB Stuttgart,4
4,240,Union Berlin,6
5,131,Wolfsburg,10
6,129,Borussia Dortmund,7
7,125,Mainz 05,8
8,134,FC Cologne,4
9,136,RasenBallsport Leipzig,9
10,267,Greuther Fuerth,3
11,268,Bochum,5
12,122,Hertha Berlin,6
13,135,Freiburg,10
14,132,Eintracht Frankfurt,3
15,119,Bayer Leverkusen,8
16,120,Hoffenheim,7
17,117,Bayern Munich,11
