,team_id,team_name,clean_sheets
0,117,Bayern Munich,20
1,119,Bayer Leverkusen,12
2,121,Augsburg,8
3,123,Werder Bremen,2
4,125,Mainz 05,5
5,127,Darmstadt,6
6,129,Borussia Dortmund,12
7,131,Wolfsburg,9
8,133,VfB Stuttgart,4
9,122,Hertha Berlin,11
10,120,Hoffenheim,5
11,124,Schalke 04,8
12,132,Eintracht Frankfurt,5
13,134,FC Cologne,5
14,128,Hannover 96,5
15,118,Hamburger SV,7
16,126,Ingolstadt,9
17,130,Borussia M.Gladbach,6
