,team_id,team_name,clean_sheets
0,117,Bayern Munich,14
1,123,Werder Bremen,3
2,135,Freiburg,7
3,129,Borussia Dortmund,15
4,119,Bayer Leverkusen,9
5,131,Wolfsburg,6
6,130,Borussia M.Gladbach,6
7,132,Eintracht Frankfurt,5
8,240,Union Berlin,8
9,134,FC Cologne,6
10,205,Paderborn,5
11,120,Hoffenheim,8
12,233,Fortuna Duesseldorf,3
13,125,Mainz 05,4
14,121,Augsburg,6
15,124,Schalke 04,6
16,136,RasenBallsport Leipzig,10
17,122,Hertha Berlin,7
