,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,19664,Nicolas Douchez,42, GK,186,81,1,90,0,0,0,0,0,91.7,1,0,8.32,1,0.0
1,1,3281,Zlatan Ibrahimovic,40, FW,195,95,29(2),2553,38,13,1,0,5,78.9,1.4,14,8.29,29,2.0
2,2,23110,Ángel Di María,34," M(CLR),FW",180,75,26(3),2134,10,18,0,0,2.4,80.5,0,5,7.94,26,3.0
3,3,92795,Layvin Kurzawa,30," D(L),M(L)",182,74,14(2),1287,3,5,1,0,1,89.9,1.9,1,7.9,14,2.0
4,4,83683,Serge Aurier,29," D(CLR),M(R)",176,76,21,1887,2,2,8,0,1,88.4,2.8,0,7.75,21,0.0
5,5,28550,Thiago Silva,37, D(C),183,79,29(1),2622,1,1,3,0,0.5,94.6,2.4,2,7.65,29,1.0
6,6,44178,Gregory van der Wiel,34," D(CR),M(R)",183,69,16(1),1381,2,3,2,0,0.5,89.8,1,0,7.45,16,1.0
7,7,22627,Salvatore Sirigu,35, GK,192,80,2(1),225,0,0,0,0,0,80,0,0,7.42,2,1.0
8,8,92508,Lucas Moura,30," AM(CLR),FW",172,72,26(10),2328,9,4,3,0,1.8,85.1,0.9,1,7.4,26,10.0
9,9,128048,Hervin Ongenda,27, AM(L),170,65,4(1),350,1,1,0,0,1,87.9,0.2,0,7.31,4,1.0
10,10,247800,Presnel Kimpembe,27, D(C),183,77,5(1),426,0,0,1,0,0,92.5,1.2,0,7.28,5,1.0
11,11,24328,Edinson Cavani,35," AM(LR),FW",184,71,24(8),2305,19,5,3,0,2.7,85.4,0.3,2,7.27,24,8.0
12,12,116609,Adrien Rabiot,27," DMC,M(L)",188,71,19(5),1616,1,1,3,1,0.6,90.8,1.5,1,7.26,19,5.0
13,13,17778,Blaise Matuidi,35, M(CL),180,75,23(8),2064,4,6,4,0,0.5,91.8,0.6,2,7.18,23,8.0
14,14,41220,Javier Pastore,33, AM(CLR),187,78,11(5),877,2,6,1,0,1.3,82.3,0.2,1,7.17,11,5.0
15,15,27586,David Luiz,35," D(C),DMC",189,84,23(2),2088,1,2,4,0,0.6,92.1,1.2,1,7.16,23,2.0
16,16,4871,Maxwell,41, D(L),176,73,24(4),2223,3,3,0,0,0.4,91.2,0.8,1,7.14,24,4.0
17,17,91961,Marco Verratti,29, M(C),165,60,11(7),1064,0,3,2,0,0.1,93,0.2,0,7.08,11,7.0
18,18,4649,Thiago Motta,40, M(C),187,83,26(6),2348,1,1,6,0,0.4,92.5,1.5,0,7.02,26,6.0
19,19,101949,Marquinhos,28," D(CR),DMC",183,75,20(9),1920,1,0,1,0,0.3,93.3,1,0,6.92,20,9.0
20,20,83303,Benjamin Stambouli,32," D(CR),M(C)",180,82,18(9),1500,0,0,2,0,0.1,90.9,0.9,0,6.9,18,9.0
21,21,300945,Christopher Nkunku,24," M(CLR),FW",175,73,4(1),329,0,0,0,0,0.2,94.4,0.4,0,6.8,4,1.0
22,22,66424,Kevin Trapp,32, GK,189,88,35,3106,0,0,0,0,0,81,0.2,0,6.78,35,0.0
23,23,16844,Ezequiel Lavezzi,37," AM(CLR),FW",173,75,3(13),427,2,0,0,0,0.8,86.4,0,0,6.4,3,13.0
24,24,245643,Jean-Kévin Augustin,25," AM(R),FW",177,69,4(9),416,1,0,1,0,0.7,86.8,0.5,0,6.39,4,9.0
25,25,302931,Kevin Rimane,31, Defender,181,0,0(1),2,0,0,0,0,0,100,0,0,6.06,0,1.0
26,26,315558,Yakou Meite,26," AM(LR),FW",184,82,0(1),1,0,0,0,0,0,0,0,0,6.0,0,1.0
27,27,315560,Timothee Taufflieb,29, Midfielder,172,75,0(1),3,0,0,0,0,0,100,0,0,5.98,0,1.0
