,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,81949,Mathieu Gorgelin,32, GK,187,83,1,90,0,0,0,0,0,51.9,0,0,7.72,1,0.0
1,1,73078,Alexandre Lacazette,31," M(CLR),FW",175,73,34,2959,21,3,5,0,2.8,77.6,0.9,2,7.36,34,0.0
2,2,79560,Maxime Gonalons,33," D(C),M(C)",187,76,33,2892,0,0,7,0,0.7,89.6,3.4,1,7.35,33,0.0
3,3,95423,Rachid Ghezzal,30, AM(CLR),182,70,16(13),1588,8,8,5,0,1.8,76.2,0.6,6,7.32,16,13.0
4,4,14240,Christophe Jallet,38," D(LR),M(L)",178,70,20(3),1761,1,5,2,1,0.9,85.1,1.3,1,7.29,20,3.0
5,5,89931,Samuel Umtiti,28, D(CL),182,75,30,2658,1,0,6,0,0.5,87.2,3.2,1,7.27,30,0.0
6,6,134894,Corentin Tolisso,28," D(R),M(CR)",181,81,28(5),2581,5,6,3,0,1.9,84.7,2.8,2,7.27,28,5.0
7,7,24929,Mathieu Valbuena,37, M(CLR),167,58,21(5),1814,1,5,5,0,1.6,86.2,0.3,2,7.1,21,5.0
8,8,134893,Nabil Fekir,29," AM(CLR),FW",173,72,5(4),464,4,1,1,0,2.2,85.4,0,1,7.04,5,4.0
9,9,34190,Mapou Yanga-Mbiwa,33, D(CR),184,77,27,2353,2,0,4,0,0.3,89.2,1.4,1,6.98,27,0.0
10,10,14488,Milan Bisevac,39, D(C),185,81,6,457,0,0,1,0,0,92.1,1.7,1,6.97,6,0.0
11,11,4092,Rafael,32," D(LR),M(R)",172,78,18(3),1454,1,2,8,0,0.6,81.7,1.2,0,6.92,18,3.0
12,12,22115,Jérémy Morel,38, D(CL),172,71,27(4),2511,0,1,3,0,0.3,80.2,1.4,0,6.91,27,4.0
13,13,300705,Lucas Tousart,25, DMC,185,84,1,61,0,0,0,0,0,85.0,1,0,6.9,1,0.0
14,14,95422,Jordan Ferri,30, M(C),173,73,26(8),2449,2,5,8,0,0.9,87.4,0.3,0,6.86,26,8.0
15,15,71833,Anthony Lopes,31, GK,184,81,37,3330,0,0,2,0,0,67.3,0.2,0,6.86,37,0.0
16,16,25599,Claudio Beauvue,34," AM(CLR),FW",175,70,15(4),1281,5,2,0,0,3.4,73.7,2.3,0,6.75,15,4.0
17,17,106596,Sergi Darder,28, M(CL),180,71,18(8),1488,2,1,1,0,1.2,83.1,0.3,0,6.74,18,8.0
18,18,79562,Clément Grenier,31, M(CL),186,72,10(8),1013,2,3,2,1,0.8,77.1,0.9,0,6.64,10,8.0
19,19,274906,Olivier Kemen,26, M(C),177,76,1(1),106,0,0,0,0,0,87.1,0.5,0,6.63,1,1.0
20,20,10426,Henri Bedimo,38, D(L),180,80,14(4),1224,0,0,0,0,0.3,82.3,0.6,0,6.62,14,4.0
21,21,33630,Bakary Koné,34, D(C),188,80,4(2),430,0,0,1,0,0.5,90.7,2.3,0,6.61,4,2.0
22,22,125004,Maxwel Cornet,25," D(L),M(LR),FW",179,69,16(15),1509,8,1,3,1,1,73.4,0.5,2,6.55,16,15.0
23,23,85677,Lindsay Rose,30, D(C),184,79,1,90,0,0,0,0,1,89.7,5,0,6.44,1,0.0
24,24,19663,Arnold Mvuemba,37, DMC,172,67,3(3),287,0,0,0,0,0.7,93.1,0,0,6.36,3,3.0
25,25,301326,Gaetan Perrin,26, Forward,169,63,0(3),29,1,0,0,0,0.7,80.0,0,0,6.3,0,3.0
26,26,289111,Aldo Kalulu,26," AM(LR),FW",166,60,1(9),190,2,0,0,0,0.5,86.0,0.1,0,6.3,1,9.0
27,27,2113,Steed Malbranque,42, M(C),171,75,5(6),402,0,1,0,0,0.5,84.2,0.1,0,6.29,5,6.0
28,28,122363,Zakarie Labidi,27, Forward,178,71,0(3),23,0,0,0,0,0.7,76.9,0.3,0,6.05,0,3.0
29,29,300291,Romain Del Castillo,26," AM(LR),FW",172,60,0(2),34,0,0,0,0,0.5,76.9,0,0,6.03,0,2.0
