,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,11774,Bradley Jones,40, GK,194,76,0(1),0,1,64,0,0,1,0,0.0,40.0,0.0,0,7.55
1,31451,Lucas Leiva,35," D(C),M(C)",179,74,12,12,0,1045,0,0,5,0,0.5,85.6,1.8,1,7.4
2,22221,Luis Suárez,35," AM(CLR),FW",182,86,29(2),29,2,2557,11,3,5,0,4.1,75.3,0.2,6,7.35
3,8327,Charlie Adam,36, M(C),185,83,27(1),27,1,2177,2,6,4,1,1.8,79.5,1.5,3,7.24
4,17,Steven Gerrard,42, M(C),185,82,12(6),12,6,1212,5,2,0,0,1.7,83.2,0.6,2,7.03
5,4574,Glen Johnson,38," D(CLR),M(R)",182,78,22(1),22,1,1952,1,0,2,0,1.0,83.9,0.8,2,7.02
6,19840,Martin Skrtel,37, D(C),191,81,33(1),33,1,2995,2,1,2,1,0.9,83.2,2.3,1,6.94
7,7398,Daniel Agger,37, D(C),188,79,24(3),24,3,2141,1,1,6,0,1.2,84.5,1.6,0,6.92
8,44687,Martin Kelly,32, D(CLR),191,77,12,12,0,964,0,0,1,0,0.7,79.5,0.7,0,6.89
9,23383,Andy Carroll,33, FW,193,79,21(14),21,14,2065,4,2,5,0,2.5,64.0,4.3,3,6.89
10,14230,José Enrique,36," D(L),M(L)",184,76,33(2),33,2,2992,0,2,2,0,0.4,80.6,0.3,0,6.84
11,4445,Maxi Rodríguez,41," M(CL),FW",180,75,10(2),10,2,800,4,1,1,0,1.9,90.6,0.3,0,6.78
12,71268,Sebastián Coates,31, D(C),196,94,4(3),4,3,484,1,0,1,0,0.1,82.2,1.3,0,6.71
13,1982,Craig Bellamy,43, AM(R),175,68,12(15),12,15,1242,6,3,6,0,1.6,88.6,0.0,2,6.7
14,68659,Jordan Henderson,32," D(C),M(CLR)",182,67,31(6),31,6,2666,2,1,3,0,1.1,83.9,0.4,0,6.67
15,5641,Stewart Downing,38," D(L),M(CLR)",180,64,28(8),28,8,2477,0,0,1,0,2.0,85.4,0.2,0,6.65
16,10111,Raul Meireles,39, M(C),179,65,0(2),0,2,35,0,1,0,0,0.5,85.0,0.0,0,6.59
17,7516,Dirk Kuyt,42," M(CLR),FW",184,77,22(12),22,12,2004,2,1,3,0,1.5,77.5,0.9,1,6.59
18,44068,Jay Spearing,33, M(C),171,71,15(1),15,1,1302,0,1,0,1,0.6,86.0,0.6,0,6.56
19,40027,Jonjo Shelvey,30, M(C),184,80,8(5),8,5,728,1,0,2,0,1.5,83.0,0.6,0,6.53
20,2987,Pepe Reina,40, GK,188,92,34,34,0,3053,0,0,0,1,0.0,64.2,0.1,0,6.47
21,1329,Jamie Carragher,44, D(C),185,76,19(2),19,2,1725,0,0,1,0,0.0,80.6,0.7,0,6.43
22,94030,Jon Flanagan,29, D(LR),181,79,5,5,0,386,0,0,2,0,0.0,81.9,0.8,0,6.39
23,14252,Doni,42, GK,194,91,4,4,0,295,0,0,0,1,0.0,71.8,0.0,0,6.32
24,2940,Fábio Aurélio,42," D(C),FW",178,75,1(1),1,1,67,0,0,0,0,0.0,85.1,0.0,0,6.31
25,97692,Raheem Sterling,27," M(CLR),FW",170,69,0(3),0,3,25,0,0,0,0,0.7,86.7,0.0,0,6.1
