,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,123761,Bruno Fernandes,28, M(CLR),179,69,35(2),35,2,3110,18,12,6,0,3.3,78.3,0.4,6,7.43
1,331924,Aaron Wan-Bissaka,24," D(R),M(R)",183,72,34,34,0,3060,2,4,3,0,0.2,84.9,1.1,3,7.15
2,300299,Marcus Rashford,24," AM(CLR),FW",180,70,33(4),33,4,2928,11,9,4,0,2.1,82.1,0.7,3,7.13
3,97752,Paul Pogba,29, M(CL),191,84,21(5),21,5,1896,3,3,3,0,1.2,83.0,2.1,4,7.06
4,99487,Harry Maguire,29, D(C),194,100,34,34,0,3048,2,1,11,0,1.1,87.3,4.0,4,7.04
5,118244,Luke Shaw,27," D(CL),M(L)",185,75,30(2),30,2,2657,1,5,8,0,0.3,85.0,1.2,2,7.03
6,125793,Alex Telles,29," D(L),M(L)",181,71,8(1),8,1,692,0,2,0,0,0.6,84.7,1.9,0,6.97
7,336915,Scott McTominay,25," D(C),DMC",193,88,24(8),24,8,2128,4,1,3,0,0.8,87.0,1.5,0,6.93
8,413211,Anthony Elanga,20, AM(LR),178,0,2,2,0,156,1,0,0,0,1.0,75.5,0.5,1,6.93
9,114397,Fred,29, M(C),169,64,27(3),27,3,2397,1,0,5,0,0.8,87.7,0.3,0,6.92
10,312739,Timothy Fosu-Mensah,24, D(CR),185,80,1,1,0,81,0,0,1,0,1.0,90.9,1.0,0,6.92
11,122366,Anthony Martial,26," AM(LR),FW",181,76,17(5),17,5,1488,4,3,0,1,2.0,84.4,0.8,1,6.84
12,386634,Amad Diallo,20, AM(R),173,72,2(1),2,1,167,0,1,0,0,0.3,82.5,0.3,0,6.78
13,367782,Mason Greenwood,20," AM(R),FW",181,70,21(10),21,10,1826,7,2,2,0,2.2,85.0,0.2,1,6.72
14,100008,Victor Lindelöf,28, D(CR),187,80,29,29,0,2586,1,1,0,0,0.1,89.8,2.2,0,6.69
15,24328,Edinson Cavani,35," AM(LR),FW",184,71,13(13),13,13,1372,10,3,4,0,1.3,77.4,0.4,1,6.67
16,304008,Dean Henderson,25, GK,188,85,12(1),12,1,1125,0,0,3,0,0.0,67.4,0.5,0,6.65
17,302313,Daniel James,24," AM(LR),FW",171,76,11(4),11,4,914,3,1,3,0,1.1,81.3,0.3,0,6.61
18,38128,Nemanja Matic,34, DMC,194,85,12(8),12,8,1102,0,0,2,0,0.3,90.3,1.0,0,6.58
19,25363,Juan Mata,34, AM(CLR),170,63,6(3),6,3,510,1,2,0,0,0.6,85.7,0.1,0,6.54
20,79554,David de Gea,31, GK,192,76,26,26,0,2296,0,0,0,0,0.0,75.4,0.2,0,6.47
21,243814,Eric Bailly,28, D(CR),187,77,10(2),10,2,915,0,0,3,0,0.2,88.3,2.0,0,6.41
22,275035,Donny van de Beek,25, M(C),184,76,4(15),4,15,515,1,1,1,0,0.1,86.1,0.1,0,6.35
23,299271,Axel Tuanzebe,24, D(CR),186,75,4(5),4,5,402,0,0,2,0,0.0,88.6,0.7,0,6.26
24,384143,Brandon Williams,22," D(L),M(L)",171,63,2(2),2,2,187,0,0,0,0,0.3,84.6,0.0,0,6.21
25,416207,Hannibal Mejbri,19, Midfielder,177,0,0(1),0,1,8,0,0,0,0,0.0,100.0,0.0,0,6.17
26,410512,Shola Shoretire,18, Forward,170,0,0(2),0,2,9,0,0,0,0,0.0,83.3,0.5,0,6.01
27,413631,William Fish,19, Defender,185,0,0(1),0,1,1,0,0,0,0,0.0,0.0,0.0,0,6.0
28,31376,Odion Ighalo,33," AM(C),FW",181,73,0(1),0,1,9,0,0,0,0,0.0,100.0,0.0,0,5.74
