,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,83532,Harry Kane,29," AM(C),FW",188,86,35,35,0.0,3087,23,14,1,0,3.9,69.9,2.2,13,7.79
1,13812,Gareth Bale,33," M(CLR),FW",185,81,10(10),10,10.0,923,11,2,1,0,1.9,73.2,1.2,4,7.3
2,91909,Son Heung-Min,30," M(CLR),FW",183,78,36(1),36,1.0,3127,17,10,0,0,1.8,83.4,0.5,0,7.27
3,83683,Serge Aurier,29," D(CLR),M(R)",176,76,19,19,0.0,1609,2,3,0,0,0.8,80.8,1.9,0,7.06
4,101859,Pierre-Emile Højbjerg,27, M(C),187,84,38,38,0.0,3420,2,4,9,0,0.4,88.5,1.2,1,6.95
5,321389,Tanguy Ndombélé,25, M(C),181,76,28(5),28,5.0,2108,3,2,3,0,0.5,85.6,0.3,2,6.86
6,69933,Toby Alderweireld,33, D(CR),186,81,25,25,0.0,2241,1,0,2,0,0.4,82.5,1.8,0,6.86
7,25604,Hugo Lloris,35, GK,188,82,38,38,0.0,3420,0,0,0,0,0.0,69.3,0.2,2,6.75
8,94042,Matt Doherty,30," D(LR),M(LR)",185,80,13(4),13,4.0,1239,0,2,2,1,0.2,80.5,2.9,1,6.75
9,362275,Sergio Reguilón,25," D(L),M(L)",178,68,26(1),26,1.0,2249,0,3,5,0,0.7,77.3,1.1,1,6.72
10,384063,Japhet Tanganga,23, D(CR),184,76,6,6,0.0,489,0,0,2,0,0.3,80.9,2.0,0,6.7
11,322655,Davinson Sánchez,26, D(C),187,81,17(1),17,1.0,1487,0,0,1,0,0.3,84.5,2.7,0,6.67
12,117973,Eric Dier,28," D(CR),DMC",188,88,28,28,0.0,2520,0,0,3,0,0.5,83.2,3.1,0,6.66
13,92508,Lucas Moura,30," AM(CLR),FW",172,72,14(16),14,16.0,1403,3,4,1,0,0.6,75.2,0.8,3,6.63
14,303908,Giovani Lo Celso,26," M(CR),FW",177,68,11(7),11,7.0,950,1,1,5,0,0.8,81.4,0.8,0,6.62
15,302312,Joe Rodon,24, D(C),180,70,8(4),8,4.0,732,0,0,0,0,0.1,88.1,1.8,0,6.57
16,103837,Ben Davies,29," D(CL),M(L)",181,76,14(6),14,6.0,1340,0,1,1,0,0.2,79.2,1.3,0,6.56
17,279425,Steven Bergwijn,24," AM(CLR),FW",178,78,13(8),13,8.0,1214,1,3,3,0,0.7,83.7,0.1,0,6.49
18,131519,Dele Alli,26," M(CL),FW",188,76,7(8),7,8.0,619,0,1,0,0,0.8,81.8,0.5,0,6.49
19,29595,Moussa Sissoko,33, M(CR),187,83,15(10),15,10.0,1577,0,0,3,0,0.1,84.4,0.6,0,6.44
20,363077,Carlos Vinícius,27, FW,190,86,3(6),3,6.0,306,1,0,2,0,0.8,52.2,1.6,0,6.37
21,143990,Harry Winks,26, DMC,178,65,9(6),9,6.0,861,0,0,5,0,0.3,84.9,0.5,0,6.37
22,75830,Erik Lamela,30," AM(CLR),FW",181,79,5(18),5,18.0,708,1,0,4,1,0.9,83.1,0.3,0,6.36
23,407154,Dane Scarlett,18, FW,180,76,0(1),0,1.0,1,0,0,0,0,0.0,0.0,0.0,0,6.0
