,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,10407,Jérémy Ménez,35," M(CLR),FW",182,79,31(2),2703,16,4,3,1,2.4,82.8,0.6,7,7.29,31,2
1,1,14040,Luca Antonelli,35," D(L),M(CL)",184,79,12,1057,1,0,2,0,0.5,82.5,0.9,0,7.22,12,0
2,2,40384,Giacomo Bonaventura,33, M(CLR),180,75,28(5),2572,7,4,3,1,1.8,83.8,1.1,6,7.09,28,5
3,3,4608,Nigel de Jong,37, M(C),174,72,29,2596,3,0,11,0,0.6,88.3,1,1,7.09,29,0
4,4,90878,Riccardo Saponara,30, AM(CL),184,73,1,90,0,0,0,0,1,89.2,1,0,7.02,1,0
5,5,24605,Keisuke Honda,36, M(CR),182,74,26(3),2166,6,4,3,0,1.5,79.0,0.9,1,7.01,26,3
6,6,26877,Adil Rami,36, D(C),190,90,18(3),1665,1,1,5,0,0.5,81.6,1.9,1,6.95,18,3
7,7,2303,Philippe Mexes,40, D(C),187,82,18(2),1669,2,0,9,1,0.9,84.1,1.5,0,6.94,18,2
8,8,22605,Gabriel Paletta,36, D(C),190,88,13(1),1146,0,0,4,0,0.2,85.9,1.4,0,6.93,13,1
9,9,85470,Marco van Ginkel,29, M(C),180,67,16(1),1311,1,1,3,0,0.6,84.7,1.9,2,6.88,16,1
10,10,10132,Alex,40, D(C),188,92,18(3),1399,1,0,3,0,0.4,89.6,1.6,0,6.87,18,3
11,11,14063,Cristián Zapata,35, D(C),187,82,8(4),864,0,1,1,1,0.2,81.5,1.8,1,6.83,8,4
12,12,23206,Ignazio Abate,35," D(R),M(R)",180,73,21(2),1882,0,6,5,0,0.3,77.1,0.5,1,6.81,21,2
13,13,23065,Salvatore Bocchetti,35, D(C),186,81,6(3),629,0,0,1,0,0.2,82.3,0.7,0,6.8,6,3
14,14,24419,Pablo Armero,35," D(L),M(L)",174,81,6(2),587,0,1,1,1,0.1,74.9,0.4,0,6.78,6,2
15,15,9974,Riccardo Montolivo,37, M(C),182,79,9(1),713,0,0,1,0,0.9,80.4,0.6,0,6.76,9,1
16,16,2533,Christian Abbiati,45, GK,191,92,10(1),905,0,0,0,0,0,56.4,0.1,0,6.75,10,1
17,17,70087,Stephan El Shaarawy,29," AM(CLR),FW",178,72,14(4),1200,3,3,3,0,1.4,83.2,0.2,0,6.74,14,4
18,18,107275,Mattia De Sciglio,29," D(CLR),M(LR)",182,78,16(1),1312,0,0,2,2,0.4,81.8,1.1,0,6.66,16,1
19,19,10445,Diego López,40, GK,196,89,28,2513,0,0,2,1,0,59.8,0.1,1,6.66,28,0
20,20,31355,Andrea Poli,32, M(CL),182,77,23(10),2077,1,2,5,0,0.7,89.2,0.5,0,6.66,23,10
21,21,12473,Alessio Cerci,35," M(R),FW",178,78,7(9),673,1,4,0,0,1.3,81.6,0.1,0,6.63,7,9
22,22,6166,Sulley Muntari,38, M(C),179,76,12(4),988,2,0,5,0,0.9,81.6,1,0,6.61,12,4
23,23,4056,Fernando Torres,38, FW,186,79,7(3),591,1,0,1,0,1.9,70.9,0.8,1,6.54,7,3
24,24,2247,Daniele Bonera,41, D(CR),183,84,13(3),1115,0,0,2,2,0.3,80.6,0.5,0,6.52,13,3
25,25,2796,Cristian Zaccardo,40, D(CR),184,77,3,210,1,1,0,1,0.3,72.6,0.7,0,6.49,3,0
26,26,1832,Michael Essien,39," D(R),DMC",183,78,7(6),678,0,0,1,1,0.4,89.0,0.5,0,6.48,7,6
27,27,67434,Mattia Destro,31, FW,181,73,11(4),847,3,0,2,0,1.3,67.0,1.1,0,6.43,11,4
28,28,260498,Davide Calabria,25," D(LR),M(R)",177,70,0(1),7,0,0,0,0,0,75.0,0,0,6.41,0,1
29,29,105591,Suso,28," AM(CLR),FW",177,70,2(3),223,0,1,0,1,1,76.3,0.4,0,6.36,2,3
30,30,137069,Alessandro Mastalli,26, Midfielder,175,75,0(1),14,0,0,0,0,1,100.0,0,0,6.25,0,1
31,31,58761,M'Baye Niang,27," AM(LR),FW",184,75,1(4),87,0,0,1,0,0.8,76.0,1,0,6.24,1,4
32,32,9975,Giampaolo Pazzini,38, FW,180,77,4(22),808,4,0,2,0,1,73.2,0.6,0,6.23,4,22
33,33,141870,Davide Di Molfetta,26, Forward,176,70,0(1),1,0,0,0,0,0,100.0,0,0,6.0,0,1
34,34,260906,Gian Felicioli,24, Defender,182,74,0(1),6,0,0,0,0,0,66.7,0,0,5.91,0,1
