,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,shot_per_game,key_passes_per_game,dribbles_per_game,fouled_per_game,offsides_per_game,dispossessed_per_game,bad_control_per_game,rating
0,0,8006,Yoann Gourcuff,36, M(CL),185,82,20(4),20,4,1649,3,4,2.0,2.1,1.1,1.3,0.1,2.0,1.6,7.0
1,1,79562,Clément Grenier,31, M(CL),186,72,2(5),2,5,246,0,0,0.9,0.1,1.0,1.1,0.0,0.9,0.6,6.26
2,2,35958,Aly Cissokho,35," D(L),M(L)",181,75,29,29,0,2509,1,2,0.2,0.5,0.9,1.1,0.1,0.9,0.8,7.04
3,3,16807,César Delgado,41," M(C),FW",174,69,9(10),9,10,875,1,2,0.6,0.8,0.9,1.3,0.3,1.0,0.5,6.71
4,4,5369,Michel Bastos,39," D(L),M(CLR)",179,71,22(6),22,6,1849,5,4,2.5,1.2,0.9,1.3,0.5,1.4,1.3,6.92
5,5,14342,Lisandro López,39," AM(CL),FW",174,74,24(3),24,3,2091,17,4,2.2,1.0,0.9,1.7,0.4,2.0,1.8,7.26
6,6,6890,Jimmy Briand,37," M(LR),FW",181,84,22(11),22,11,2096,6,7,1.2,1.1,0.7,1.9,0.3,1.4,2.2,6.62
7,7,13561,Éderson,36, AM(CLR),181,74,5(3),5,3,433,2,0,2.1,0.9,0.6,2.1,0.0,0.8,0.6,6.74
8,8,6778,Jérémy Toulalan,39," D(C),M(C)",183,86,27(1),27,1,2259,0,1,0.9,0.5,0.6,1.6,0.0,0.9,0.6,7.18
9,9,5973,Jean Makoun,39, M(C),173,65,11(2),11,2,1021,1,2,0.8,0.8,0.5,0.8,0.0,0.7,1.2,6.89
10,10,79560,Maxime Gonalons,33," D(C),M(C)",187,76,15(8),15,8,1461,0,1,0.6,0.5,0.5,1.5,0.0,0.7,0.5,6.75
11,11,42248,Jérémy Pied,33," D(LR),M(CLR)",174,69,7(18),7,18,775,3,2,0.6,0.7,0.5,0.6,0.1,0.6,0.6,6.49
12,12,43610,Lamine Gassama,32, D(R),181,74,3(1),3,1,284,0,0,0.0,0.3,0.5,0.3,0.0,1.8,0.3,6.82
13,13,30226,Miralem Pjanic,32, M(C),178,72,16(14),16,14,1458,3,2,1.4,1.0,0.5,1.0,0.0,0.8,0.6,6.64
14,14,2223,Anthony Réveillere,42, D(LR),181,76,35,35,0,3066,0,2,0.1,0.7,0.4,0.7,0.1,0.5,0.7,6.8
15,15,3777,Kim Källström,40, M(C),185,87,29(4),29,4,2552,3,3,2.1,1.2,0.4,0.8,0.0,0.9,0.9,7.03
16,16,73078,Alexandre Lacazette,31," M(CLR),FW",175,73,0(9),0,9,142,1,0,1.0,0.0,0.3,0.3,0.1,0.3,1.2,6.29
17,17,44417,Timothée Kolodziejczak,31," D(CL),M(L)",185,75,7(1),7,1,675,0,1,0.0,0.9,0.3,0.4,0.0,0.6,0.8,6.81
18,18,14308,Bafétimbi Gomis,37, FW,184,77,28(7),28,7,2384,10,3,2.2,1.0,0.2,2.0,1.3,2.2,2.6,6.71
19,19,29106,Dejan Lovren,33, D(C),188,84,26(2),26,2,2346,0,0,0.6,0.1,0.1,1.1,0.0,0.2,0.4,6.94
20,20,17430,Pape Malickou Diakhaté,38, D(C),184,78,23(1),23,1,2121,1,0,0.4,0.2,0.1,0.5,0.0,0.2,0.3,6.73
21,21,9242,Cris,45, D(C),184,76,20(1),20,1,1786,1,0,0.4,0.1,0.0,0.4,0.0,0.4,0.0,6.95
22,22,25604,Hugo Lloris,35, GK,188,82,37,37,0,3330,0,0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,6.92
23,23,81952,Enzo Reale,30, M(C),175,69,0(1),0,1,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.99
24,24,90277,Harry Novillo,30, Forward,182,80,0(1),0,1,7,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.02
25,25,2446,Rémy Vercoutre,42, GK,185,78,2,2,0,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.24
