,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,shot_per_game,key_passes_per_game,dribbles_per_game,fouled_per_game,offsides_per_game,dispossessed_per_game,bad_control_per_game,rating
0,0,33404,Eden Hazard,31," M(CLR),FW",175,74,32(3),32,3,2898,14,7,2.1,2.7,3.8,2.5,0.3,2.3,1.9,7.68
1,1,22846,Ryan Bertrand,33," D(CL),M(L)",179,85,1,1,0,64,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.77
2,2,108226,Mohamed Salah,30," AM(CLR),FW",175,71,6(4),6,4,501,2,1,2.1,0.9,1.6,1.4,0.1,1.8,1.0,6.88
3,3,29463,Willian,34, AM(CLR),174,76,18(7),18,7,1680,4,2,1.8,2.6,1.5,0.8,0.2,1.3,1.2,7.25
4,4,38128,Nemanja Matic,34, DMC,194,85,15(2),15,2,1364,0,4,0.8,1.4,1.4,0.7,0.1,1.1,1.0,7.63
5,5,1832,Michael Essien,39," D(R),DMC",183,78,2(3),2,3,148,0,0,0.6,0.0,1.4,0.4,0.2,0.4,0.4,6.37
6,6,4056,Fernando Torres,38, FW,186,79,16(12),16,12,1572,5,5,2.2,1.0,1.2,1.0,0.8,1.3,1.3,6.9
7,7,28191,Ramires,35, M(CR),180,73,29(1),29,1,2610,1,2,1.7,1.1,1.1,1.9,0.2,0.9,1.4,7.07
8,8,1594,Samuel Eto'o,41," M(CL),FW",179,75,16(5),16,5,1306,9,2,2.8,1.0,0.9,0.7,0.7,1.7,1.0,7.08
9,9,25363,Juan Mata,34, AM(CLR),170,63,11(2),11,2,834,0,2,0.8,2.3,0.8,1.2,0.4,0.8,1.2,6.89
10,10,41065,Oscar,31, M(CLR),179,70,24(9),24,9,2144,8,2,2.2,1.5,0.8,0.8,0.1,1.2,1.3,7.04
11,11,77461,André Schürrle,31," M(CLR),FW",184,73,15(15),15,15,1327,8,2,1.9,1.0,0.6,0.4,0.5,0.6,1.2,6.88
12,12,27586,David Luiz,35," D(C),DMC",189,84,15(4),15,4,1359,0,1,1.6,0.2,0.6,1.2,0.0,0.3,0.5,6.98
13,13,342,Ashley Cole,41," D(L),M(L)",176,66,15(2),15,2,1387,0,2,0.2,1.0,0.5,0.9,0.1,0.5,1.0,6.91
14,14,15338,Branislav Ivanovic,38, D(CR),185,80,36,36,0,3180,3,1,1.1,0.8,0.5,0.7,0.2,0.4,0.4,7.29
15,15,86509,Tomás Kalas,29, D(CR),183,80,2,2,0,180,0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,6.86
16,16,15464,John Obi Mikel,35, M(C),188,83,11(13),11,13,1065,1,1,0.4,0.4,0.4,0.4,0.0,0.2,0.3,6.66
17,17,73084,Kevin De Bruyne,31," M(CLR),FW",181,68,2(1),2,1,132,0,1,1.3,1.0,0.3,0.0,0.0,1.0,1.3,6.62
18,18,48,Frank Lampard,44, M(C),184,89,20(6),20,6,1705,6,3,2.2,1.3,0.3,0.3,0.1,0.3,0.5,7.07
19,19,25931,César Azpilicueta,33," D(CLR),M(R)",178,76,26(3),26,3,2325,0,0,0.2,0.4,0.2,0.8,0.0,0.3,0.5,7.26
20,20,11981,Gary Cahill,36, D(C),193,86,29(1),29,1,2623,1,1,0.6,0.3,0.2,0.7,0.0,0.3,0.3,7.29
21,21,21457,Demba Ba,37," AM(C),FW",189,90,5(14),5,14,661,5,1,1.6,0.4,0.2,0.4,0.5,0.6,1.1,6.51
22,22,70,John Terry,41, D(C),187,90,34,34,0,3060,2,1,0.8,0.1,0.1,0.6,0.1,0.1,0.1,7.13
23,23,6775,Petr Cech,40, GK,196,90,34,34,0,3060,0,0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,6.82
24,24,149102,John Swift,27, M(CL),182,73,0(1),0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.08
25,25,85470,Marco van Ginkel,29, M(C),180,67,0(2),0,2,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.08
26,26,3852,Mark Schwarzer,49, GK,194,95,4,4,0,360,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
27,27,122945,Nathan Aké,27," D(CL),DMC",180,75,0(1),0,1,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.11
28,28,78498,Romelu Lukaku,29," AM(R),FW",190,93,0(2),0,2,41,0,0,1.5,0.0,0.0,0.5,0.0,0.0,1.0,6.14
