,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,315227,Erling Haaland,22, FW,194,88,27(1),2410,27,6,2,0,3.3,72.7,1.3,8,7.63,27,1
1,1,346300,Jadon Sancho,22, AM(CLR),180,76,24(2),2069,8,11,0,0,2,82.4,0.1,4,7.54,24,2
2,2,21541,Mats Hummels,33, D(C),191,94,32(1),2817,5,0,6,0,0.9,87.6,3.9,2,7.26,32,1
3,3,115375,Raphaël Guerreiro,28," D(L),M(CL)",170,71,25(2),2224,5,10,1,0,1.4,86.9,0.2,3,7.24,25,2
4,4,41330,Marco Reus,33," M(CLR),FW",180,71,27(5),2295,8,6,1,0,1.8,81.7,0.4,0,7.1,27,5
5,5,111212,Emre Can,28," D(CLR),DMC",186,86,23(5),2134,1,4,5,0,0.6,87.0,1.6,0,7.06,23,5
6,6,297390,Manuel Akanji,27, D(CR),188,91,26(2),2350,2,0,4,0,0.7,92.0,1.6,1,6.86,26,2
7,7,389087,Giovanni Reyna,19, AM(CLR),185,79,23(9),1984,4,5,1,0,1.2,83.1,0.5,2,6.81,23,9
8,8,403747,Ansgar Knauff,20, M(R),180,73,0(4),68,1,1,0,0,0.5,63.6,0.3,0,6.77,0,4
9,9,135092,Mahmoud Dahoud,26, M(C),178,68,15(6),1264,1,1,3,0,0.8,86.4,0.5,1,6.77,15,6
10,10,25191,Axel Witsel,33," D(C),M(C)",186,81,13(2),1130,0,0,4,0,0.8,93.7,1.1,0,6.74,13,2
11,11,379868,Jude Bellingham,19, M(CLR),186,75,19(10),1705,1,3,4,1,1.1,84.3,0.9,0,6.71,19,10
12,12,73744,Thomas Delaney,31, DMC,182,79,14(6),1290,1,1,6,0,0.4,83.7,1.5,2,6.7,14,6
13,13,104376,Thomas Meunier,31," D(R),M(R)",191,90,17(4),1474,1,1,3,0,0.6,82.1,0.7,1,6.65,17,4
14,14,312843,Felix Passlack,24," D(LR),M(CR)",170,74,3(4),359,1,0,0,0,0.7,82.7,0,0,6.58,3,4
15,15,141556,Julian Brandt,26," M(CLR),FW",185,83,17(14),1494,3,2,0,0,0.7,85.2,0.2,1,6.58,17,14
16,16,101537,Thorgan Hazard,29," M(CLR),FW",175,71,8(8),653,1,3,0,0,0.6,85.9,0.1,0,6.55,8,8
17,17,36152,Marwin Hitz,35, GK,194,89,16,1396,0,0,1,0,0,81.2,0.1,0,6.52,16,0
18,18,63936,Roman Bürki,31, GK,187,85,18(1),1665,0,0,0,0,0,78.3,0.1,0,6.52,18,1
19,19,384368,Mateu Morey,22," D(R),M(R)",173,67,10(3),834,0,2,1,0,0.2,85.8,0.3,0,6.48,10,3
20,20,11090,Lukasz Piszczek,37," D(CR),M(R)",184,79,5(6),451,0,0,0,0,0.1,80.5,0.6,0,6.45,5,6
21,21,406701,Youssoufa Moukoko,17, Forward,179,72,2(12),416,3,0,0,0,1.4,75.0,0.1,0,6.44,2,12
22,22,342548,Dan-Axel Zagadou,23, D(CL),196,90,3(6),275,0,0,0,0,0.1,86.2,1,0,6.31,3,6
23,23,379307,Reinier,20, AM(C),185,78,1(13),245,1,1,0,0,0.2,87.2,0.3,0,6.25,1,13
24,24,91034,Nico Schulz,29," D(L),M(L)",181,83,6(7),603,0,0,1,0,0.2,82.7,0.4,0,6.18,6,7
25,25,301066,Steffen Tigges,24, Forward,193,90,0(6),51,0,0,0,0,0.7,47.1,1,0,6.15,0,6
