,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,14102,David Silva,36," M(CLR),FW",170,67,33(3),2819,6,15,0,0,2.4,87.1,0.1,5,7.5,33,3
1,1,14260,Sergio Agüero,34," AM(CL),FW",173,70,31(3),2602,23,8,2,0,3.8,86.5,0.1,6,7.45,31,3
2,2,14053,Yaya Touré,39, M(C),188,90,31(1),2651,6,6,8,0,2,90.5,0.6,3,7.42,31,1
3,3,6042,Gaël Clichy,37, D(L),176,65,28,2488,0,4,1,1,0.4,85.5,0.9,1,7.37,28,0
4,4,10136,Vincent Kompany,36, D(C),193,85,31,2774,3,1,5,1,0.6,86.6,1,2,7.32,31,0
5,5,14244,Pablo Zabaleta,37," D(R),DMC,M(R)",176,74,18(3),1549,1,0,5,0,0.9,87.4,1,2,7.29,18,3
6,6,188,Gareth Barry,41, M(C),185,87,31(3),2739,1,3,8,1,0.7,86.4,1.1,2,7.23,31,3
7,7,13298,Samir Nasri,35, M(CLR),175,75,26(4),2173,5,9,2,0,1.9,91.1,0.1,2,7.2,26,4
8,8,12267,Aleksandar Kolarov,36," D(CL),M(L)",187,81,9(3),821,2,4,1,0,2.1,82.0,1.1,1,7.18,9,3
9,9,14167,Carlos Tevez,38," AM(CL),FW",173,75,7(6),601,4,3,1,0,2.5,86.8,0.2,0,7.14,7,6
10,10,33799,Mario Balotelli,32, FW,189,88,14(9),1325,13,1,4,2,3.6,77.5,0.5,2,7.07,14,9
11,11,8137,Joleon Lescott,40, D(CL),190,89,30(1),2688,2,1,1,0,0.3,87.5,1.4,1,7.05,30,1
12,12,24845,Edin Dzeko,36, FW,193,80,16(14),1497,14,3,1,0,3.1,68.8,1.2,3,7.04,16,14
13,13,14168,Micah Richards,34, D(CR),180,83,23(6),2043,1,5,2,0,0.7,84.3,1.8,1,7.03,23,6
14,14,4511,James Milner,36," D(LR),M(CLR)",175,70,17(9),1579,3,5,3,0,0.6,84.3,0.5,0,6.91,17,9
15,15,14269,Adam Johnson,35, M(CLR),175,63,10(16),1140,6,2,1,0,1.3,87.7,0,0,6.88,10,16
16,16,8786,Joe Hart,35, GK,196,91,38,3420,0,0,0,0,0,50.9,0,1,6.82,38,0
17,17,4608,Nigel de Jong,37, M(C),174,72,11(10),1071,0,0,5,0,0.3,92.3,0.2,0,6.71,11,10
18,18,77564,Stefan Savic,31, D(C),187,81,5(6),543,1,0,1,0,0.3,84.0,1.4,0,6.63,5,6
19,19,3817,Kolo Touré,41, D(C),183,74,8(6),847,0,0,0,0,0.5,89.4,0.7,0,6.58,8,6
20,20,2239,David Pizarro,43, M(C),170,65,1(4),164,0,1,0,0,0.2,92.0,0,0,6.3,1,4
21,21,11669,Nedum Onuoha,35, D(CR),183,94,0(1),9,0,0,0,0,0,100.0,0,0,6.09,0,1
22,22,553,Owen Hargreaves,41, Midfielder,180,74,0(1),13,0,0,0,0,0,100.0,0,0,6.05,0,1
23,23,98850,Abdul Razak,29, DMC,180,80,0(1),10,0,0,0,0,0,91.7,0,0,6.03,0,1
