,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,30395,Darron Gibson,34, M(C),183,90,1,90,0,1,0,0,4,96.2,0,0,8.06,1,0.0
1,1,3859,Wayne Rooney,36," M(CLR),FW",176,83,32(2),2839,27,4,1,0,4.6,80.7,0.8,6,7.73,32,2.0
2,2,18296,Antonio Valencia,37," D(R),M(R)",180,83,22(5),2120,4,13,3,0,1,85.6,0.4,4,7.51,22,5.0
3,3,9685,Nemanja Vidic,40, D(C),189,84,6,502,0,0,0,0,0.7,81.9,3,2,7.5,6,0.0
4,4,19104,Nani,35," M(CLR),FW",178,66,24(5),2111,8,10,2,0,2.2,80.2,0.5,3,7.43,24,5.0
5,5,4092,Rafael,32," D(LR),M(R)",172,78,10(2),916,0,4,2,0,0.8,88.1,1,0,7.39,10,2.0
6,6,6410,Patrice Evra,41," D(CL),M(L)",174,75,37,3239,0,4,6,0,0.6,86.3,1.3,1,7.38,37,0.0
7,7,2115,Michael Carrick,41," D(C),M(C)",188,74,27(3),2513,2,3,4,0,0.9,90.1,0.3,3,7.34,27,3.0
8,8,68651,Ben Amos,32, GK,180,70,1,90,0,0,0,0,0,76.0,0,0,7.3,1,0.0
9,9,8166,Ashley Young,37," D(LR),M(LR)",175,65,19(6),1573,6,7,3,0,2.2,83.8,0.2,2,7.24,19,6.0
10,10,11,Paul Scholes,47, M(C),168,70,14(3),1170,4,0,3,0,1.2,93.1,0.2,2,7.22,14,3.0
11,11,21723,Anderson,34, M(CR),176,69,8(2),695,2,1,2,0,1,86.0,0.1,0,7.22,8,2.0
12,12,22079,Jonny Evans,34, D(CL),188,77,28(1),2428,1,3,6,1,0.5,90.1,1.6,1,7.21,28,1.0
13,13,81726,Phil Jones,30," D(CR),DMC",180,71,25(4),2124,1,2,6,0,0.9,83.9,1.4,0,7.18,25,4.0
14,14,39308,Danny Welbeck,31," AM(CLR),FW",185,73,23(7),2018,9,4,3,0,2.7,86.4,0.3,3,7.17,23,7.0
15,15,928,Rio Ferdinand,43, D(C),189,82,29(1),2565,0,0,4,0,0.1,90.0,0.8,0,6.99,29,1.0
16,16,79554,David de Gea,31, GK,192,76,29,2610,0,0,0,0,0,55.6,0.1,1,6.98,29,0.0
17,17,77,Ryan Giggs,48, M(CL),180,68,14(11),1467,2,8,3,0,0.8,80.2,0.2,2,6.93,14,11.0
18,18,3203,Park Ji-Sung,41, M(CLR),175,72,10(7),925,2,1,0,0,0.7,89.5,0.1,0,6.88,10,7.0
19,19,2213,Dimitar Berbatov,41," AM(C),FW",188,79,5(7),513,7,0,0,0,1.3,83.5,0.7,1,6.86,5,7.0
20,20,10620,Anders Lindegaard,38, GK,193,80,8,720,0,0,0,0,0,53.8,0.1,0,6.85,8,0.0
21,21,71345,Chris Smalling,32, D(CR),194,81,14(5),1294,1,0,1,0,0.4,83.1,1.2,0,6.84,14,5.0
22,22,5835,Darren Fletcher,38, M(C),183,83,7(1),644,1,1,1,0,0.4,89.9,0,0,6.75,7,1.0
23,23,35003,Chicharito,34, FW,175,73,18(10),1477,10,2,0,0,1.7,82.7,0.1,0,6.69,18,10.0
24,24,44031,Fábio,32," D(LR),M(R)",172,66,2(3),247,0,0,1,0,0.4,84.3,0.6,0,6.67,2,3.0
25,25,69956,Tom Cleverley,33, M(CLR),175,67,5(5),435,0,1,0,0,0.9,91.5,0,0,6.61,5,5.0
26,26,97752,Paul Pogba,29, M(CL),191,84,0(3),67,0,0,0,0,1.3,95.3,0,0,6.56,0,3.0
27,27,107942,Ezekiel Fryers,30, D(CL),185,75,0(2),68,0,0,0,0,0,84.6,0,0,6.44,0,2.0
28,28,71330,Federico Macheda,31, FW,185,77,0(3),44,0,0,0,0,0.7,84.6,0,0,6.22,0,3.0
29,29,107940,Will Keane,29," AM(C),FW",188,78,0(1),4,0,0,0,0,1,100.0,0,0,5.98,0,1.0
30,30,7,Michael Owen,42, FW,173,70,0(1),79,0,0,0,0,2,85.0,0,0,5.74,0,1.0
