,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,shot_per_game,key_passes_per_game,dribbles_per_game,fouled_per_game,offsides_per_game,dispossessed_per_game,bad_control_per_game,rating
0,0,14260,Sergio Agüero,34," AM(CL),FW",173,70,29(1),29,1,2375,24,2,4.0,0.9,2.2,1.2,0.9,3.4,2.0,7.39
1,1,14053,Yaya Touré,39, M(C),188,90,28(4),28,4,2335,6,5,2.4,1.4,1.8,0.8,0.1,1.4,0.8,7.22
2,2,73084,Kevin De Bruyne,31," M(CLR),FW",181,68,22(3),22,3,2004,7,9,2.0,3.2,1.4,0.7,0.3,1.4,1.7,7.45
3,3,27213,Fabian Delph,32," D(L),M(CL)",174,60,8(9),8,9,756,2,0,0.8,0.1,1.4,0.5,0.0,1.0,0.6,6.75
4,4,9446,Jesús Navas,36," D(R),M(R)",172,60,24(10),24,10,2282,0,7,0.9,1.6,1.4,0.7,0.1,1.3,1.0,6.86
5,5,97692,Raheem Sterling,27," M(CLR),FW",170,69,23(8),23,8,1928,6,2,1.7,1.1,1.3,1.7,0.2,2.1,1.2,6.78
6,6,14102,David Silva,36," M(CLR),FW",170,67,22(2),22,2,1802,2,11,1.2,2.8,1.3,1.4,0.0,2.4,0.8,7.28
7,7,6042,Gaël Clichy,37, D(L),176,65,12(2),12,2,1088,0,1,0.1,0.9,1.1,0.4,0.0,0.6,0.6,7.24
8,8,19119,Fernandinho,37," D(CR),DMC",179,67,31(2),31,2,2732,2,2,0.9,0.9,0.9,1.0,0.0,1.0,0.8,7.17
9,9,12267,Aleksandar Kolarov,36," D(CL),M(L)",187,81,25(4),25,4,2282,3,3,1.3,1.3,0.8,1.1,0.1,0.5,0.8,7.14
10,10,31958,Fernando,35, DMC,183,76,17(7),17,7,1713,2,0,0.6,0.3,0.7,0.4,0.0,0.4,0.4,6.95
11,11,289253,Kelechi Iheanacho,26," AM(C),FW",185,82,7(19),7,19,753,8,1,1.1,0.5,0.5,0.2,0.1,1.5,1.0,6.56
12,12,13298,Samir Nasri,35, M(CLR),175,75,4(8),4,8,536,2,2,1.2,0.8,0.5,0.4,0.1,1.1,0.4,6.68
13,13,10136,Vincent Kompany,36, D(C),193,85,13(1),13,1,1179,2,0,0.8,0.2,0.5,0.2,0.0,0.1,0.3,7.28
14,14,42705,Wilfried Bony,33, FW,182,88,13(13),13,13,1224,4,3,2.3,0.5,0.4,0.8,0.3,1.3,1.0,6.62
15,15,75691,Nicolás Otamendi,34, D(C),183,81,30,30,0,2672,1,0,0.9,0.2,0.4,1.0,0.0,0.2,0.4,7.47
16,16,5840,Martín Demichelis,41, D(C),184,80,10(10),10,10,1016,0,0,0.3,0.2,0.3,0.5,0.0,0.0,0.2,6.64
17,17,14244,Pablo Zabaleta,37," D(R),DMC,M(R)",176,74,12(1),12,1,1062,0,1,0.2,0.2,0.2,0.7,0.2,0.7,0.4,6.97
18,18,68852,Eliaquim Mangala,31, D(C),188,84,23,23,0,2011,0,0,0.3,0.0,0.2,0.3,0.0,0.3,0.3,6.9
19,19,19471,Bacary Sagna,39, D(CR),176,72,27(1),27,1,2448,0,3,0.2,1.0,0.2,0.5,0.0,0.4,0.5,7.12
20,20,8786,Joe Hart,35, GK,196,91,35,35,0,3110,0,0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,6.7
21,21,300495,Bersant Celina,26," AM(CLR),FW",181,60,0(1),0,1,13,0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.78
22,22,295950,Manu García,24, M(CL),169,65,0(1),0,1,10,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.12
23,23,136462,Patrick Roberts,25," AM(CR),FW",168,58,0(1),0,1,4,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.01
24,24,34749,Willy Caballero,41, GK,186,81,3(1),3,1,310,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.76
