,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,91978,Geoffrey Kondogbia,29," D(C),DMC",188,80,5,5,0.0,441,0,0,1,0,0.8,85.6,1.4,1,7.19
1,313542,Carlos Soler,25, M(CLR),180,76,31(1),31,1.0,2737,11,8,7,0,1.2,85.8,0.6,4,7.05
2,344119,Maximiliano Gómez,26, FW,186,91,31,31,0.0,2699,7,1,6,1,1.7,65.8,3.8,0,6.9
3,90811,Jasper Cillessen,33, GK,185,83,10,10,0.0,900,0,0,0,0,0.0,54.7,0.1,0,6.84
4,247995,Gonçalo Guedes,25," AM(CLR),FW",179,68,27(4),27,4.0,2301,5,5,3,1,1.6,75.0,0.3,3,6.83
5,76810,Gabriel Paulista,31, D(CR),185,72,31,31,0.0,2717,4,1,6,0,0.5,88.0,2.3,1,6.82
6,27254,Daniel Wass,33," D(LR),M(CLR)",181,74,35,35,0.0,2991,4,1,8,0,1.1,77.9,1.7,0,6.81
7,119817,José Gayà,27," D(L),M(L)",172,66,32(1),32,1.0,2848,1,7,6,0,0.7,82.1,0.8,2,6.72
8,136810,Jaume Doménech,31, GK,185,73,28,28,0.0,2520,0,0,1,0,0.0,64.9,0.1,1,6.71
9,367180,Thierry Correia,23," D(R),M(R)",176,69,25(4),25,4.0,2140,1,1,4,1,0.3,74.7,1.1,1,6.7
10,346183,Uros Racic,24, DMC,193,81,25(6),25,6.0,2191,1,1,6,0,1.1,79.5,2.3,0,6.68
11,367780,Lee Kang-In,21," AM(CR),FW",173,68,15(9),15,9.0,1267,0,4,1,0,1.0,86.2,0.2,1,6.61
12,392686,Hugo Guillamón,22," D(C),DMC",178,62,21(4),21,4.0,1991,1,0,8,0,0.3,87.6,2.1,0,6.58
13,322095,Mouctar Diakhaby,25, D(C),189,78,24(2),24,2.0,2082,1,0,4,1,0.4,85.0,1.8,0,6.49
14,387480,Vicente Esquerdo,23, Midfielder,182,75,3(1),3,1.0,233,0,0,1,0,0.3,84.0,0.0,0,6.49
15,110297,Denis Cheryshev,31," AM(L),FW",179,74,13(8),13,8.0,1105,0,3,3,0,1.0,66.9,0.6,0,6.42
16,68852,Eliaquim Mangala,31, D(C),188,84,4(3),4,3.0,320,0,0,1,0,0.3,69.4,2.7,0,6.37
17,377204,Manu Vallejo,25, FW,167,72,9(21),9,21.0,940,5,0,2,0,0.6,76.8,0.3,0,6.33
18,400357,Yunus Musah,19, AM(CR),178,75,17(15),17,15.0,1535,1,0,2,0,0.2,75.2,0.6,0,6.33
19,369560,Álex Blanco,23, M(L),175,70,6(7),6,7.0,580,1,0,1,0,0.5,77.8,0.2,0,6.26
20,369713,Christian Oliva,26, DMC,178,77,1(8),1,8.0,193,0,2,0,0,0.2,82.4,0.1,0,6.25
21,19453,Kevin Gameiro,35, FW,172,70,10(17),10,17.0,1070,4,1,0,0,0.6,77.4,0.4,0,6.24
22,312580,Toni Lato,24, D(L),171,64,8(7),8,7.0,727,1,0,3,0,0.1,77.1,0.6,0,6.24
23,392548,Guillem Molina,22, Defender,183,71,1(1),1,1.0,153,0,0,1,0,0.0,78.6,2.5,0,6.22
24,131051,Jason,28, M(R),178,65,4(13),4,13.0,434,0,0,2,1,0.3,68.4,0.3,0,6.14
25,94831,Cristiano Piccini,29, D(R),189,86,0(3),0,3.0,65,0,0,0,0,0.3,87.0,0.3,0,6.08
26,329681,Patrick Cutrone,24, FW,183,75,0(7),0,7.0,100,0,0,0,0,0.4,66.7,0.0,0,6.03
27,323250,Rubén Sobrino,30," AM(LR),FW",185,73,0(5),0,5.0,45,0,0,0,0,0.0,66.7,0.2,0,6.03
28,396456,Koba Koindredi,20, Midfielder,184,0,0(2),0,2.0,13,0,0,0,0,0.0,80.0,0.5,0,6.02
29,369558,Ferro,25, D(C),191,72,2(1),2,1.0,181,0,0,0,0,0.0,84.8,0.0,0,5.93
