,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,43194,Josip Ilicic,34," AM(CLR),FW",190,79,21(5),1673,15,5,1,1,3.1,81.9,0.1,7,7.65,21,5
1,1,22546,Papu Gómez,34," M(CL),FW",167,68,34(2),2861,7,16,2,0,2.6,85.3,0.1,3,7.55,34,2
2,2,41073,Duván Zapata,31, FW,189,88,25(3),2038,18,6,1,0,3.2,79.6,1.9,4,7.41,25,3
3,3,141726,Robin Gosens,28," D(L),M(CL)",183,76,31(3),2628,9,8,3,0,1.5,78.4,1.5,0,7.22,31,3
4,4,295456,Ruslan Malinovskyi,29," M(CR),FW",181,79,12(22),1523,8,3,5,1,2.3,82.5,0.5,4,7.0,12,22
5,5,125810,José Luis Palomino,32, D(C),188,87,28(2),2483,2,1,5,0,0.5,84.5,2.8,0,6.96,28,2
6,6,84190,Luis Muriel,31," AM(CL),FW",179,79,10(24),1246,18,1,1,0,2.3,72.1,0.9,3,6.95,10,24
7,7,129903,Mario Pasalic,27, M(CL),188,82,30(5),2426,9,5,6,0,1.7,88.2,1.3,1,6.94,30,5
8,8,100962,Berat Djimsiti,29, D(C),190,83,32(2),2791,2,1,5,0,0.6,86.0,3.1,1,6.91,32,2
9,9,85070,Marten de Roon,31," D(C),DMC",185,76,29(6),2718,2,5,12,0,0.9,86.8,1.4,1,6.9,29,6
10,10,64075,Rafael Tolói,31, D(C),185,75,29(4),2606,2,6,11,0,0.8,81.4,1.5,1,6.8,29,4
11,11,302691,Remo Freuler,30, DMC,180,80,28(3),2344,2,2,3,0,0.6,88.5,0.5,0,6.8,28,3
12,12,137832,Mattia Caldara,28, D(C),187,80,11(3),960,0,1,1,0,0.4,88.1,2.2,0,6.73,11,3
13,13,141169,Timothy Castagne,26," D(CLR),M(LR)",185,80,19(8),1764,1,2,4,0,0.7,85.4,1,0,6.72,19,8
14,14,135890,Hans Hateboer,28," D(R),M(R)",185,72,25(7),2355,0,4,10,0,0.6,85.7,0.9,0,6.66,25,7
15,15,20769,Simon Kjaer,33, D(C),190,86,3(2),291,0,0,2,0,0.2,88.6,1.6,0,6.65,3,2
16,16,95504,Marco Sportiello,30, GK,192,87,5(1),526,0,0,0,0,0,81.4,0.3,0,6.62,5,1
17,17,240990,Pierluigi Gollini,27, GK,194,94,33,2884,0,0,3,0,0,71.0,0.2,0,6.56,33,0
18,18,14157,Andrea Masiello,36, D(CR),185,75,7,546,0,0,1,0,0,82.5,1.3,0,6.46,7,0
19,19,386634,Amad Diallo,20, AM(R),173,72,0(3),24,1,0,0,0,0.3,72.2,0,0,6.43,0,3
20,20,350076,Musa Barrow,23," AM(CL),FW",183,77,1(6),186,0,2,0,0,1.7,76.0,0.6,0,6.38,1,6
21,21,124721,Adrien Tameze,28, M(C),180,78,2(5),208,0,0,0,0,0,90.3,0.4,0,6.36,2,5
22,22,388482,Ebrima Colley,22, AM(R),180,70,0(5),79,0,1,1,0,1,84.8,0.2,0,6.31,0,5
23,23,395600,Bosko Sutalo,22, D(C),188,72,3(4),279,0,0,1,0,0.1,86.1,1.6,0,6.28,3,4
24,24,241822,Guilherme Arana,25," D(L),M(L)",176,66,0(4),76,0,0,0,0,0,76.2,0,0,6.21,0,4
25,25,369414,Roberto Piccoli,21, FW,187,78,0(1),16,0,0,0,0,1,66.7,2,0,6.02,0,1
26,26,387695,Jacopo Da Riva,21, Midfielder,187,81,0(1),1,0,0,0,0,0,100.0,0,0,6.0,0,1
27,27,78693,Francesco Rossi,31, Goalkeeper,193,83,0(1),10,0,0,0,0,0,100.0,0,0,5.92,0,1
28,28,349184,Raoul Bellanova,22, M(R),188,82,0(1),17,0,0,0,0,2,92.9,0,0,5.89,0,1
29,29,361777,Lennart Czyborra,23," D(L),M(L)",181,72,0(1),16,0,0,0,0,0,100.0,0,0,5.87,0,1
