,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,shot_per_game,key_passes_per_game,dribbles_per_game,fouled_per_game,offsides_per_game,dispossessed_per_game,bad_control_per_game,rating
0,0,33404,Eden Hazard,31," M(CLR),FW",175,74,36,36,0,3007,16,5,2.1,2.4,4.0,2.8,0.2,1.7,2.0,7.81
1,1,44055,Pedro,35," M(CLR),FW",169,65,26(9),26,9,2151,9,9,1.7,1.2,1.6,1.1,0.2,1.2,1.4,7.13
2,2,33064,Victor Moses,31, M(CLR),177,79,29(5),29,5,2498,3,2,1.3,0.8,1.6,0.9,0.1,0.9,0.5,7.22
3,3,24248,Diego Costa,33, FW,188,83,35,35,0,3090,20,7,3.2,1.2,1.6,2.6,0.7,3.4,3.1,7.41
4,4,29463,Willian,34, AM(CLR),174,76,15(19),15,19,1531,8,2,1.3,1.5,1.5,0.7,0.1,1.0,0.9,6.89
5,5,114075,N'Golo Kanté,31, DMC,168,68,35,35,0,3139,1,1,0.8,0.6,1.0,0.4,0.0,0.8,1.3,7.23
6,6,38128,Nemanja Matic,34, DMC,194,85,30(5),30,5,2697,1,7,0.6,0.7,0.8,0.7,0.0,1.0,0.9,7.01
7,7,84008,Marcos Alonso,31," D(CL),M(L)",188,84,30(1),30,1,2694,6,3,1.5,0.8,0.7,0.6,0.1,1.0,1.2,7.41
8,8,106086,Kurt Zouma,27, D(CR),190,96,3(6),3,6,247,0,1,0.1,0.1,0.6,0.2,0.0,0.1,0.2,6.23
9,9,15338,Branislav Ivanovic,38, D(CR),185,80,6(7),6,7,584,0,0,0.5,0.2,0.5,0.6,0.2,0.1,0.6,6.55
10,10,27586,David Luiz,35," D(C),DMC",189,84,33,33,0,2956,1,0,0.9,0.3,0.4,0.9,0.1,0.2,0.5,7.16
11,11,8040,Cesc Fàbregas,35," M(CL),FW",180,77,13(16),13,16,1328,5,12,0.9,2.1,0.4,0.6,0.0,0.3,0.3,7.05
12,12,25931,César Azpilicueta,33," D(CLR),M(R)",178,76,38,38,0,3420,1,4,0.5,0.6,0.3,0.6,0.1,0.2,0.3,7.21
13,13,255777,Ruben Loftus-Cheek,26, M(CLR),191,88,0(6),0,6,31,0,0,0.2,0.0,0.2,0.0,0.0,0.3,0.5,6.09
14,14,97803,Michy Batshuayi,29, FW,184,76,1(19),1,19,239,5,1,0.9,0.1,0.2,0.2,0.2,0.5,0.7,6.34
15,15,41065,Oscar,31, M(CLR),179,70,5(4),5,4,456,0,1,1.3,1.7,0.1,0.6,0.0,0.7,0.9,6.65
16,16,11981,Gary Cahill,36, D(C),193,86,36(1),36,1,3296,6,0,0.6,0.1,0.1,0.6,0.1,0.2,0.5,7.06
17,17,92729,Nathaniel Chalobah,27, DMC,187,80,1(9),1,9,159,0,1,0.1,0.4,0.1,0.1,0.0,0.2,0.3,6.28
18,18,23122,Asmir Begovic,35, GK,199,101,2,2,0,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.67
19,19,70,John Terry,41, D(C),187,90,6(3),6,3,494,1,0,0.9,0.2,0.0,0.3,0.0,0.2,0.1,6.35
20,20,122945,Nathan Aké,27," D(CL),DMC",180,75,1(1),1,1,98,0,1,0.5,0.5,0.0,0.0,0.0,0.0,0.5,6.65
21,21,315543,Ola Aina,25," D(CLR),M(LR)",184,82,0(3),0,3,25,0,0,0.3,0.0,0.0,0.3,0.0,0.0,1.0,6.12
22,22,132838,Kenedy,26," D(L),M(LR)",182,77,1,1,0,75,0,0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,6.4
23,23,73798,Thibaut Courtois,30, GK,200,96,36,36,0,3240,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.74
