,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,shot_per_game,key_passes_per_game,dribbles_per_game,fouled_per_game,offsides_per_game,dispossessed_per_game,bad_control_per_game,rating
0,0,298792,Josip Brekalo,24," AM(CLR),FW",175,70,10(3),10,3,836,3,1,1.2,1.1,1.4,0.9,0.1,1.3,0.8,6.77
1,1,104919,Yunus Malli,30," M(CLR),FW",179,72,24(7),24,7,2243,5,4,1.7,0.9,1.3,1.4,0.1,1.5,0.9,6.73
2,2,132775,Marcel Tisserand,29," D(CLR),M(R)",190,80,14(2),14,2,1248,0,1,0.4,0.1,1.2,0.9,0.0,0.4,0.9,6.75
3,3,335030,Gian-Luca Itter,23, D(CL),183,74,5,5,0,414,0,0,0.0,0.4,1.0,0.8,0.0,1.2,0.6,6.68
4,4,124688,Divock Origi,27," AM(LR),FW",185,75,22(9),22,9,1966,6,2,2.0,0.4,0.9,1.3,0.5,1.7,1.6,6.61
5,5,243276,William,27," D(LR),M(R)",176,67,19(3),19,3,1614,0,2,0.3,0.8,0.8,1.1,0.0,1.0,1.1,6.91
6,6,21988,Jakub Blaszczykowski,36," D(R),M(CR)",175,71,6(3),6,3,521,1,0,0.1,0.8,0.7,0.9,0.0,1.4,0.6,6.56
7,7,130899,Yannick Gerhardt,28," D(L),M(CL)",184,81,12(5),12,5,1225,1,1,0.5,0.7,0.5,1.0,0.2,0.4,0.9,6.78
8,8,44142,Daniel Didavi,32," AM(CR),FW",180,77,26(4),26,4,2250,9,5,1.8,1.0,0.5,1.6,0.2,1.2,1.2,6.78
9,9,71852,Sebastian Jung,32, D(R),179,72,1(1),1,1,79,0,0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,6.21
10,10,108919,Maximilian Arnold,28, M(CR),184,74,28(1),28,1,2454,2,0,1.2,1.3,0.4,2.8,0.1,1.1,0.8,6.74
11,11,70105,Josuha Guilavogui,32," D(C),M(C)",188,77,27(2),27,2,2407,3,2,0.7,0.8,0.4,0.7,0.2,1.3,0.8,6.93
12,12,119172,Renato Steffen,30, M(CLR),170,65,6(10),6,10,656,0,0,0.3,0.3,0.4,0.9,0.0,0.4,0.9,6.13
13,13,6255,Mario Gomez,37, FW,189,89,11(1),11,1,938,1,2,2.0,0.9,0.3,0.5,0.4,1.3,1.6,6.69
14,14,353983,Paul Jaeckel,24," D(C),DMC",186,83,3,3,0,270,0,0,1.0,0.7,0.3,0.0,0.0,1.0,0.0,6.89
15,15,320002,Felix Uduokhai,25, D(C),193,89,17(2),17,2,1558,1,0,0.2,0.1,0.3,0.6,0.1,0.3,0.5,6.5
16,16,349837,Elvis Rexhbecaj,24, M(C),182,78,1(3),1,3,124,0,0,0.0,0.0,0.3,0.5,0.0,1.0,0.5,6.09
17,17,133959,Riechedly Bazoer,25," D(C),DMC",184,74,6(7),6,7,590,0,0,0.5,0.2,0.2,1.0,0.2,0.4,0.5,6.19
18,18,104899,John Brooks,29, D(C),193,78,9,9,0,729,0,0,0.1,0.0,0.2,1.0,0.0,0.3,0.1,6.95
19,19,93307,Paul-Georges Ntep,30," AM(LR),FW",180,80,1(4),1,4,164,0,1,0.4,0.4,0.2,1.0,0.2,0.4,0.0,5.97
20,20,344071,Landry Dimata,25, FW,185,81,9(12),9,12,899,0,1,0.6,0.3,0.2,1.9,0.0,1.4,1.3,6.09
21,21,35199,Ignacio Camacho,32," D(C),M(C)",182,75,11,11,0,953,0,0,0.5,0.4,0.2,2.0,0.1,0.8,0.8,7.42
22,22,80881,Jeffrey Bruma,30, D(C),190,88,11,11,0,990,0,0,0.2,0.1,0.2,0.2,0.0,0.3,0.2,6.63
23,23,16243,Paul Verhaegh,39," D(R),M(R)",178,74,30(1),30,1,2619,2,2,0.2,0.6,0.2,1.0,0.0,0.4,0.5,6.64
24,24,100591,Robin Knoche,30, D(C),189,84,24,24,0,2104,1,2,0.3,0.1,0.1,0.5,0.0,0.2,0.1,6.7
25,25,41881,Admir Mehmedi,31," M(CLR),FW",183,78,3(2),3,2,288,1,0,0.8,1.0,0.0,0.6,0.6,0.6,1.2,6.44
26,26,298512,Kaylen Hinds,24, Forward,179,80,1,1,0,90,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5.94
27,27,73797,Koen Casteels,30, GK,197,78,34,34,0,3060,0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,6.92
28,28,298510,Victor Osimhen,23, FW,185,78,3(9),3,9,280,0,0,0.7,0.1,0.0,0.7,0.2,0.4,1.2,6.18
