,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,shot_per_game,key_passes_per_game,dribbles_per_game,fouled_per_game,offsides_per_game,dispossessed_per_game,bad_control_per_game,rating
0,0,92795,Layvin Kurzawa,30," D(L),M(L)",182,74,3,3,0,229,1,0,1.3,1.7,2.3,1.0,0.0,0.0,1.0,7.97
1,1,127970,Rony Lopes,26," AM(CLR),FW",174,68,2,2,0,115,0,0,1.5,0.0,2.0,2.5,0.0,0.5,2.5,6.64
2,2,132962,Thomas Lemar,26, AM(CLR),171,63,20(6),20,6,1810,5,3,1.4,1.1,2.0,1.6,0.2,2.0,1.6,7.12
3,3,120818,Nabil Dirar,36," D(LR),M(CR)",187,82,20,20,0,1559,2,9,1.0,1.5,1.9,1.4,0.2,2.0,2.3,7.2
4,4,136741,Bernardo Silva,28," M(CLR),FW",173,64,22(10),22,10,2240,7,1,1.3,1.3,1.7,2.4,0.3,2.3,1.7,7.0
5,5,135211,Tiemoué Bakayoko,28, DMC,185,77,14(5),14,5,1362,1,0,0.8,0.3,1.5,1.1,0.0,1.9,1.1,7.09
6,6,122366,Anthony Martial,26," AM(LR),FW",181,76,2(1),2,1,202,0,1,0.3,1.3,1.3,1.3,0.0,2.3,1.0,6.52
7,7,10116,Vágner Love,38, FW,171,72,9(3),9,3,786,4,0,2.0,0.7,1.2,0.7,0.7,2.7,2.5,6.75
8,8,118127,Hélder Costa,28, AM(CLR),178,73,15(10),15,10,1293,3,2,1.0,0.6,1.1,1.3,0.2,1.6,1.8,6.56
9,9,115916,Fabinho,28," D(CR),DMC",188,78,34,34,0,3060,6,4,0.9,0.7,0.9,1.7,0.1,0.5,0.8,7.34
10,10,6778,Jérémy Toulalan,39," D(C),M(C)",183,86,25,25,0,2229,0,1,0.3,0.4,0.8,1.3,0.0,0.5,0.7,7.24
11,11,33663,Elderson Echiéjilé,34, D(L),184,76,18(2),18,2,1568,0,1,0.3,0.4,0.8,0.8,0.2,0.5,0.6,6.84
12,12,70087,Stephan El Shaarawy,29," AM(CLR),FW",178,72,7(8),7,8,680,0,0,1.8,0.6,0.8,0.2,0.4,1.5,1.3,6.48
13,13,262262,Almamy Touré,26," D(CR),M(R)",183,81,9(1),9,1,760,3,2,1.0,0.7,0.7,0.7,0.1,1.0,0.8,7.35
14,14,16161,João Moutinho,36, M(C),170,61,24(2),24,2,2123,1,2,0.8,1.7,0.6,1.1,0.0,1.2,0.9,6.95
15,15,20592,Fábio Coentrão,34," D(L),M(LR)",178,66,13(2),13,2,1085,3,2,0.7,0.6,0.6,1.5,0.6,0.3,1.1,7.02
16,16,300713,Kylian Mbappé,23," AM(LR),FW",178,73,2(9),2,9,288,1,1,0.5,0.4,0.5,0.4,0.4,0.6,1.5,6.34
17,17,244297,Adama Traoré,27, M(CR),178,72,4(2),4,2,364,0,1,0.8,0.3,0.5,1.3,0.0,1.0,0.2,6.65
18,18,67180,Lacina Emeghara Traoré,32, FW,203,87,11(8),11,8,817,3,1,0.9,0.5,0.4,0.8,0.5,1.7,1.9,6.39
19,19,137386,Ivan Cavaleiro,28," AM(CLR),FW",175,73,6(6),6,6,511,1,0,1.2,0.7,0.4,0.7,0.4,1.1,1.8,6.45
20,20,129827,Fares Bahlouli,27, Midfielder,182,82,2(6),2,6,176,1,0,0.8,0.5,0.4,0.6,0.1,1.1,1.0,6.31
21,21,129903,Mario Pasalic,27, M(CLR),188,82,12(4),12,4,997,3,0,1.3,0.5,0.3,0.2,0.1,0.8,1.4,6.57
22,22,146765,Boschilia,26, AM(CLR),172,63,1(4),1,4,144,0,0,0.4,0.4,0.2,0.6,0.0,1.0,0.8,6.05
23,23,132669,Wallace,27, D(C),191,85,25(1),25,1,2251,1,0,0.5,0.1,0.2,0.5,0.0,0.2,0.4,6.89
24,24,125379,Guido Carrillo,31, FW,191,87,15(16),15,16,1597,4,2,1.4,0.3,0.1,0.6,0.4,0.9,1.0,6.57
25,25,29214,Danijel Subasic,37, GK,191,84,36,36,0,3240,0,0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,6.78
26,26,17946,Andrea Raggi,38, D(CLR),187,82,29(2),29,2,2606,2,1,0.2,0.2,0.1,0.6,0.0,0.4,0.1,6.72
27,27,6666,Ricardo Carvalho,44, D(C),183,79,33,33,0,2903,2,0,0.2,0.1,0.0,0.4,0.0,0.0,0.2,6.82
28,28,130435,Jemerson,30," D(CR),DMC",184,77,3(1),3,1,288,0,0,0.3,0.5,0.0,0.5,0.0,0.3,0.3,6.45
29,29,302496,Mohamed Ilyes Chaibi,25, Forward,176,65,0(1),0,1,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.97
30,30,108105,Paul Nardi,28, GK,187,77,2,2,0,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.62
