,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,13812,Gareth Bale,33," M(CLR),FW",185,81,33,2925,21,4,6,0,5,78.6,1.7,11,7.92,33,0.0
1,1,21778,Jan Vertonghen,35, D(CL),189,79,34,3060,4,3,7,0,1.1,87.1,1.6,5,7.62,34,0.0
2,2,68890,Sandro,33, M(C),187,82,22,1780,1,2,4,0,1.1,85.7,0.9,0,7.4,22,0.0
3,3,12187,Mousa Dembélé,35, M(CR),185,87,26(4),2211,1,3,4,0,0.8,90.8,0.9,0,7.23,26,4.0
4,4,69778,Kyle Walker,32," D(CR),M(R)",178,70,36,3161,0,4,5,0,0.9,83.4,1.4,0,7.16,36,0.0
5,5,11580,Benoit Assou-Ekotto,38, D(L),178,70,12(3),1142,1,0,2,0,0.6,73.3,1.1,1,7.13,12,3.0
6,6,4905,Michael Dawson,38, D(C),188,76,23(4),2012,1,0,4,0,0.3,83.8,3,2,7.09,23,4.0
7,7,34131,Kyle Naughton,33," D(CLR),M(R)",180,73,13(1),1061,0,1,0,0,0.4,83.2,1.6,0,7.06,13,1.0
8,8,5625,Aaron Lennon,35, M(LR),165,63,33(1),2840,4,7,1,0,0.9,84.5,0.2,1,7.03,33,1.0
9,9,76499,Steven Caulker,30, D(C),191,76,17(1),1575,2,1,0,0,0.8,89.7,2.2,1,6.97,17,1.0
10,10,16369,Clint Dempsey,39," M(CL),FW",186,78,22(7),1999,7,4,4,0,2.4,81.2,2,3,6.94,22,7.0
11,11,1554,William Gallas,45, D(C),181,69,16(3),1526,1,0,2,0,0.3,90.5,1.5,0,6.85,16,3.0
12,12,2837,Jermain Defoe,39," AM(R),FW",171,65,27(7),2415,11,3,4,0,3.2,85.1,0.2,3,6.81,27,7.0
13,13,270,Scott Parker,41, M(C),180,70,15(6),1363,0,1,1,0,0.7,84,0.5,0,6.81,15,6.0
14,14,8194,Tom Huddlestone,35, DMC,188,80,11(9),1029,0,4,3,1,1,83.6,0.8,0,6.72,11,9.0
15,15,6363,Emmanuel Adebayor,38, FW,191,82,18(7),1598,5,1,3,1,1.7,80.8,1.5,0,6.67,18,7.0
16,16,25604,Hugo Lloris,35, GK,188,82,27,2430,0,0,0,0,0,50.4,0.3,0,6.64,27,0.0
17,17,69346,Gylfi Sigurdsson,33," M(CLR),FW",186,79,12(21),1221,3,4,0,0,1.6,80.6,0.2,1,6.53,12,21.0
18,18,14805,Younes Kaboul,36, D(C),193,87,1,90,0,0,0,0,1,93.1,2,0,6.52,1,0.0
19,19,41004,Lewis Holtby,32, M(CLR),176,72,4(7),508,0,2,2,0,0.9,84.3,0.3,0,6.5,4,7.0
20,20,3426,Brad Friedel,51, GK,191,92,11,990,0,0,0,0,0,51.6,0,0,6.39,11,0.0
21,21,90907,Tom Carroll,30, M(CL),177,71,0(7),79,0,1,0,0,0.1,84,0,0,6.28,0,7.0
22,22,71522,Andros Townsend,31," AM(LR),FW",181,77,0(5),29,0,0,0,0,0.4,100,0,0,6.26,0,5.0
23,23,36849,Jake Livermore,32," D(C),DMC",181,91,5(7),416,0,0,3,0,0.2,86,0.3,0,6.24,5,7.0
24,24,4343,Rafael van der Vaart,39, M(C),176,74,1(1),85,0,0,0,0,1,88.5,0.5,0,6.22,1,1.0
25,25,83532,Harry Kane,29," AM(C),FW",188,86,0(1),4,0,0,0,0,0,0,0,0,6.13,0,1.0
26,26,3837,Jermaine Jenas,39, M(C),180,73,0(1),13,0,0,0,0,0,100,0,0,6.12,0,1.0
27,27,80734,Iago Falque,32," AM(CLR),FW",172,70,0(1),5,0,0,0,0,0,77.8,0,0,5.81,0,1.0
