,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,91060,Karim Bellarabi,32," M(CLR),FW",184,81,32(1),32,1,2725,12,6,5,0,3.2,67.3,0.6,5,7.64
1,29940,Lars Bender,33," D(CR),M(CR)",185,78,25(1),25,1,2028,1,3,5,0,0.8,70.5,4.6,3,7.43
2,132273,Wendell,29," D(CL),M(L)",178,72,25(1),25,1,2251,1,1,8,0,0.7,73.7,2.0,2,7.42
3,43589,Ömer Toprak,33, D(C),186,83,27(2),27,2,2497,1,0,10,0,0.3,75.6,3.8,1,7.41
4,6624,Roberto Hilbert,37," D(R),M(R)",182,80,21(2),21,2,1792,0,5,6,0,0.3,61.0,3.0,1,7.4
5,8096,Stefan Kießling,38, FW,191,81,31(3),31,3,2577,9,4,4,0,1.6,68.4,7.4,3,7.39
6,7905,Emir Spahic,42, D(C),186,81,22,22,0,1875,1,0,5,2,0.5,73.3,5.9,0,7.38
7,33063,Kyriakos Papadopoulos,30, D(C),185,87,9(5),9,5,829,2,1,5,0,1.2,70.8,6.0,0,7.37
8,13423,Gonzalo Castro,35," D(L),M(CR)",172,72,19(3),19,3,1784,2,7,4,0,1.4,74.3,1.1,2,7.21
9,110373,Hakan Çalhanoglu,28," M(CLR),FW",178,76,31(2),31,2,2522,8,6,3,0,3.2,69.5,1.3,4,7.2
10,91909,Son Heung-Min,30," M(CLR),FW",183,78,28(2),28,2,2292,11,2,4,0,2.1,76.1,1.1,1,7.14
11,6427,Simon Rolfes,40, M(C),191,83,13(11),13,11,1231,1,1,4,0,0.5,68.1,2.6,1,6.97
12,13757,Sebastian Boenisch,35, D(CL),191,90,9(3),9,3,869,0,1,2,0,1.3,60.4,4.0,0,6.97
13,125095,Tin Jedvaj,26, D(CLR),185,81,18(4),18,4,1663,2,1,6,1,0.7,71.8,2.5,0,6.97
14,40942,Stefan Reinartz,33, M(C),189,87,9(8),9,8,971,1,0,2,0,0.9,73.8,1.5,0,6.81
15,141556,Julian Brandt,26," M(CLR),FW",185,83,10(15),10,15,1112,4,2,0,0,0.8,74.9,0.6,0,6.71
16,92173,Bernd Leno,30, GK,189,82,34,34,0,3060,0,0,1,0,0.0,55.0,0.5,0,6.66
17,83588,Josip Drmic,30," AM(LR),FW",183,81,5(20),5,20,794,6,1,1,0,0.8,70.3,1.0,0,6.41
18,134756,Levin Öztunali,26, M(CLR),184,81,2(4),2,4,149,0,0,0,0,1.0,59.6,0.5,0,6.38
19,82961,Giulio Donati,32," D(LR),M(R)",178,76,4(4),4,4,404,0,0,1,1,0.4,72.4,1.1,0,6.34
20,32078,Robbie Kruse,33," AM(CLR),FW",179,70,0(4),0,4,47,0,1,0,0,0.3,76.9,0.3,0,6.23
21,101112,Vladlen Yurchenko,28, M(C),181,74,0(3),0,3,56,0,0,0,0,0.7,40.0,0.7,0,6.1
