,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,shot_per_game,key_passes_per_game,dribbles_per_game,fouled_per_game,offsides_per_game,dispossessed_per_game,bad_control_per_game,rating
0,0,22152,Filipe Luís,37, D(L),181,77,34,34,0,3009,3,6,0.7,1.0,2.2,1.4,0.2,0.9,1.1,7.55
1,1,115472,Yannick Carrasco,29," M(CLR),FW",185,73,27(8),27,8,2270,10,4,2.4,1.0,2.0,1.4,0.3,1.5,1.8,7.01
2,2,127604,Ángel Correa,27," AM(CLR),FW",171,70,10(21),10,21,1218,4,8,1.2,0.7,1.6,0.5,0.1,1.1,1.5,6.77
3,3,12473,Alessio Cerci,35," M(R),FW",178,78,0(1),0,1,14,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.24
4,4,112161,Saúl Ñíguez,27," D(CL),M(CLR)",184,76,29(4),29,4,2544,4,3,1.4,0.8,1.0,0.9,0.1,1.1,1.5,7.31
5,5,238940,Thomas Partey,29," D(R),M(CR)",185,77,6(10),6,10,631,1,2,0.5,0.7,0.9,0.3,0.0,0.5,0.8,6.71
6,6,70735,Nicolás Gaitán,34," M(CLR),FW",173,66,11(12),11,12,1023,3,2,0.4,0.9,0.9,1.2,0.1,0.8,0.6,6.82
7,7,10332,Juanfran,37, D(R),181,71,21(2),21,2,1979,0,2,0.1,0.7,0.8,0.8,0.2,0.5,0.9,6.9
8,8,80241,Antoine Griezmann,31," AM(CLR),FW",176,73,36,36,0,3067,16,8,2.4,1.6,0.7,0.9,0.8,1.2,1.3,7.37
9,9,19453,Kevin Gameiro,35, FW,172,70,21(10),21,10,1716,12,5,1.6,0.7,0.7,0.3,0.7,1.2,1.3,6.82
10,10,135914,José Giménez,27, D(CR),185,80,12(5),12,5,1013,0,0,0.8,0.3,0.6,1.2,0.0,0.4,0.5,7.17
11,11,77059,Sime Vrsaljko,30," D(LR),M(R)",181,76,11(3),11,3,924,0,0,0.2,0.4,0.6,0.6,0.3,0.4,1.1,6.95
12,12,10053,Gabi,39, M(C),180,74,33(1),33,1,2897,0,0,0.7,0.7,0.4,1.1,0.0,1.0,0.7,7.14
13,13,26059,Diego Godín,36, D(C),187,78,30(1),30,1,2706,3,1,1.0,0.2,0.4,1.0,0.3,0.1,0.4,7.23
14,14,80764,Koke,30, M(CLR),176,77,36,36,0,3171,4,8,0.8,2.0,0.4,1.6,0.1,1.5,1.6,7.16
15,15,4056,Fernando Torres,38, FW,186,79,13(18),13,18,1419,8,5,1.5,0.6,0.4,0.9,0.6,0.9,1.2,6.66
16,16,25956,Augusto Fernández,36, M(CR),177,73,2(1),2,1,143,0,0,0.0,0.0,0.3,1.3,0.0,0.0,0.3,6.87
17,17,139186,Lucas Hernández,26, D(CL),184,79,13(2),13,2,1253,0,0,0.1,0.0,0.3,1.3,0.0,0.1,0.5,7.04
18,18,76662,Jan Oblak,29, GK,188,87,30,30,0,2650,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.67
19,19,9418,Miguel Ángel Moyá,38, GK,188,83,8(1),8,1,770,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,6.91
20,20,77564,Stefan Savic,31, D(C),187,81,30(2),30,2,2727,1,1,0.1,0.1,0.0,0.5,0.1,0.0,0.3,7.02
21,21,8128,Tiago,41, M(C),184,75,5(7),5,7,449,1,0,0.4,0.1,0.0,1.2,0.0,0.2,0.4,6.48
