,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,50835,Neymar,30," AM(CLR),FW",175,68,20,1788,19,13,4,1,4.5,79.6,0.2,12,8.95,20,0.0
1,1,24328,Edinson Cavani,35," AM(LR),FW",184,71,30(2),2589,28,6,3,0,3.3,80.2,0.3,2,7.69,30,2.0
2,2,300713,Kylian Mbappé,23," AM(LR),FW",178,73,24(3),2097,13,8,2,0,2.9,83.1,0.3,7,7.54,24,3.0
3,3,5780,Dani Alves,39," D(R),M(CR)",172,70,23(2),2063,1,7,7,1,1.1,87.8,0.7,1,7.45,23,2.0
4,4,23110,Ángel Di María,34," M(CLR),FW",180,75,26(4),2122,11,6,1,0,3.2,79.4,0,3,7.37,26,4.0
5,5,91961,Marco Verratti,29, M(C),165,60,20(2),1724,0,3,8,1,0.3,91.2,0.3,0,7.28,20,2.0
6,6,56057,Yuri Berchiche,32," D(L),M(L)",181,79,19(3),1714,2,4,4,0,0.5,89.4,1.8,0,7.16,19,3.0
7,7,92795,Layvin Kurzawa,30," D(L),M(L)",182,74,19(1),1707,2,1,1,0,1.1,86.4,1.7,0,7.12,19,1.0
8,8,116609,Adrien Rabiot,27," DMC,M(L)",188,71,27(6),2366,1,5,2,0,0.7,92.2,1,0,7.11,27,6.0
9,9,104376,Thomas Meunier,31," D(R),M(R)",191,90,16(8),1573,4,4,3,0,0.5,84.8,1,0,7.09,16,8.0
10,10,28550,Thiago Silva,37, D(C),183,79,24(1),2117,1,0,5,0,0.4,96.1,1.9,0,7.08,24,1.0
11,11,18285,Lassana Diarra,37, M(C),173,73,8(2),609,0,1,4,0,0,92.2,1,1,7.07,8,2.0
12,12,303908,Giovani Lo Celso,26," M(CR),FW",177,68,18(15),1769,4,3,2,0,1.2,90.3,0.2,0,7.06,18,15.0
13,13,96449,Julian Draxler,29," AM(CLR),FW",185,72,19(11),1706,4,5,1,0,0.8,92.8,0.3,0,7.04,19,11.0
14,14,41220,Javier Pastore,33, AM(CLR),187,78,14(11),1344,4,5,2,0,1,82.3,0.2,0,6.99,14,11.0
15,15,101949,Marquinhos,28," D(CR),DMC",183,75,25(1),2264,0,2,1,0,0.5,93.9,1.6,1,6.91,25,1.0
16,16,92516,Alphonse Areola,29, GK,195,94,34,3060,0,0,0,0,0,91.1,0.2,2,6.88,34,0.0
17,17,66424,Kevin Trapp,32, GK,189,88,4,360,0,0,0,0,0,90.3,0.3,0,6.86,4,0.0
18,18,247800,Presnel Kimpembe,27, D(C),183,77,27(1),2425,0,0,6,2,0.4,95.3,1.1,0,6.84,27,1.0
19,19,4649,Thiago Motta,40, M(C),187,83,14(5),1159,1,1,3,1,0.4,93.6,1.2,0,6.79,14,5.0
20,20,92508,Lucas Moura,30," AM(CLR),FW",172,72,0(5),72,1,1,1,0,0.6,88.6,0.2,0,6.53,0,5.0
21,21,300945,Christopher Nkunku,24," M(CLR),FW",175,73,6(14),621,4,0,0,0,1,92.2,0.2,1,6.52,6,14.0
22,22,349755,Stanley Nsoki,23, D(CL),184,77,0(1),25,0,0,0,0,0,100.0,0,0,6.23,0,1.0
23,23,17778,Blaise Matuidi,35, M(CL),180,75,0(2),26,0,0,0,0,0,82.4,0.5,0,6.21,0,2.0
24,24,247995,Gonçalo Guedes,25," AM(CLR),FW",179,68,0(1),4,0,0,0,0,0,100.0,0,0,6.19,0,1.0
25,25,353991,Timothy Weah,22," AM(LR),FW",185,66,1(2),120,0,0,1,0,0.7,81.3,0,0,6.09,1,2.0
26,26,357811,Yacine Adli,22, M(C),186,73,0(1),7,0,0,0,0,0,100.0,0,0,6.07,0,1.0
27,27,302931,Kevin Rimane,31, Defender,181,0,0(1),6,0,0,0,0,0,100.0,0,0,6.04,0,1.0
