,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,tackles_per_game,interceptions_per_game,fouls_per_game,offsides_won_per_game,clearances_per_game,dribbled_past_per_game,outfielder_blocks_per_game,own_goals,rating
0,27,338780,Bruno Guimarães,24.0, DMC,182.0,74.0,3,3.0,0,270.0,4.0,1.3,2.0,0.0,0.3,1.7,0.0,0.0,7.21
1,28,368272,Maxence Caqueret,22.0, DMC,174.0,63.0,7(1),7.0,1,570.0,3.0,1.1,1.9,0.0,0.6,1.8,0.3,0.0,6.73
2,29,121718,Marçal,33.0," D(CL),M(L)",178.0,74.0,11,11.0,0,832.0,2.5,2.4,1.5,0.0,2.2,1.2,0.3,2.0,7.02
3,30,300705,Lucas Tousart,25.0, DMC,185.0,84.0,19(5),19.0,5,1762.0,2.4,1.3,1.5,0.1,1.0,1.6,0.3,0.0,6.9
4,31,146724,Léo Dubois,28.0," D(LR),M(R)",178.0,65.0,15(1),15.0,1,1339.0,2.0,1.1,1.1,0.3,1.8,0.6,0.3,0.0,6.79
5,32,143193,Youssouf Koné,27.0," D(CL),M(L)",174.0,71.0,10(1),10.0,1,821.0,2.0,0.7,0.4,0.2,1.3,0.7,0.1,0.0,6.7
6,33,117776,Thiago Mendes,30.0," D(CR),M(CR)",176.0,78.0,21(1),21.0,1,1817.0,2.0,2.1,1.0,0.0,1.4,1.1,0.3,0.0,6.86
7,34,4092,Rafael,32.0," D(LR),M(R)",172.0,78.0,9(4),9.0,4,702.0,1.8,0.8,1.2,0.0,0.8,0.6,0.2,0.0,6.6
8,35,145996,Kenny Tete,26.0," D(CR),M(R)",180.0,71.0,9(9),9.0,9,1064.0,1.8,1.1,0.7,0.2,1.8,0.4,0.2,0.0,6.69
9,36,27761,Marcelo,35.0, D(C),191.0,85.0,17,17.0,0,1505.0,1.6,1.3,0.8,0.6,4.4,0.4,0.6,0.0,6.98
10,37,355659,Jean Lucas,24.0, M(C),181.0,78.0,1(10),1.0,10,194.0,1.5,0.2,0.5,0.0,0.0,0.6,0.2,0.0,6.34
11,38,125004,Maxwel Cornet,26.0," D(L),M(LR),FW",179.0,69.0,14(8),14.0,8,1330.0,1.4,1.0,0.7,0.0,0.8,0.5,0.0,0.0,6.98
12,39,109807,Bertrand Traoré,27.0," AM(R),FW",181.0,73.0,14(9),14.0,9,1254.0,1.2,0.9,0.9,0.0,0.6,0.5,0.1,0.0,6.95
13,40,322096,Houssem Aouar,24.0, M(CL),175.0,70.0,23(2),23.0,2,1963.0,1.1,0.5,1.0,0.0,0.3,1.0,0.0,0.0,7.02
14,41,231135,Joachim Andersen,26.0, D(C),192.0,90.0,17(1),17.0,1,1531.0,0.9,0.6,0.9,0.5,4.1,0.7,0.7,0.0,6.69
15,42,329356,Martin Terrier,25.0," AM(CL),FW",184.0,71.0,13(10),13.0,10,1197.0,0.9,0.4,1.0,0.0,0.4,0.5,0.0,0.0,6.58
16,43,277239,Jeff Reine-Adélaïde,24.0," AM(CLR),FW",183.0,75.0,11(3),11.0,3,790.0,0.7,0.5,0.9,0.0,0.2,0.6,0.1,0.0,6.83
17,44,243511,Jason Denayer,27.0," D(CR),DMC",184.0,70.0,24(1),24.0,1,2133.0,0.7,0.8,0.4,0.4,3.2,0.2,1.2,0.0,6.77
18,45,236504,Karl Toko-Ekambi,30.0," AM(LR),FW",185.0,74.0,5(3),5.0,3,538.0,0.6,0.6,0.6,0.0,0.1,0.3,0.0,0.0,6.87
19,46,386153,Rayan Cherki,19.0, AM(R),176.0,0.0,1(5),1.0,5,139.0,0.5,0.0,0.2,0.0,0.0,0.2,0.0,0.0,6.4
20,47,140090,Moussa Dembele,26.0, FW,183.0,73.0,24(3),24.0,3,2189.0,0.4,0.2,1.6,0.0,1.1,0.4,0.1,0.0,7.06
21,48,110154,Memphis Depay,28.0," AM(CL),FW",176.0,78.0,12(1),12.0,1,1022.0,0.3,0.2,0.6,0.0,0.2,0.4,0.0,0.0,7.59
22,49,348654,Amine Gouiri,22.0," AM(L),FW",180.0,72.0,0(1),0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
23,50,71833,Anthony Lopes,32.0, GK,184.0,81.0,26,26.0,0,2340.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,6.71
24,51,32676,Ciprian Tatarusanu,36.0, GK,198.0,90.0,2,2.0,0,180.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.94
25,52,389064,Melvin Bard,21.0, D(L),173.0,65.0,0(1),0.0,1,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.83
26,53,354072,Oumar Solet,22.0, D(C),192.0,88.0,0(1),0.0,1,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0
