,team_id,team_name,clean_sheets
0,94,Verona,3
1,106,Inter,15
2,113,Torino,8
3,108,Empoli,6
4,97,Bologna,11
5,99,Udinese,7
6,105,Napoli,16
7,95,Roma,12
8,116,Cagliari,3
9,102,Sampdoria,7
10,96,Lazio,8
11,107,Atalanta,7
12,110,Fiorentina,11
13,98,Juventus,13
14,104,Sassuolo,2
15,101,Genoa,5
16,111,AC Milan,16
17,264,Salernitana,2
18,260,Spezia,7
19,265,Venezia,3
