,team_id,team_name,clean_sheets
0,109,Chievo,9
1,95,Roma,15
2,107,Atalanta,6
3,111,AC Milan,8
4,100,Palermo,6
5,203,Cesena,3
6,101,Genoa,8
7,104,Sassuolo,5
8,113,Torino,9
9,99,Udinese,6
10,108,Empoli,6
11,98,Juventus,19
12,102,Sampdoria,9
13,96,Lazio,14
14,105,Napoli,9
15,110,Fiorentina,8
16,116,Cagliari,4
17,106,Inter,9
18,204,Parma,6
19,94,Verona,7
