,team_id,team_name,clean_sheets
0,95,Roma,14
1,98,Juventus,18
2,111,AC Milan,11
3,100,Palermo,4
4,114,Pescara,2
5,107,Atalanta,15
6,97,Bologna,8
7,109,Chievo,8
8,108,Empoli,8
9,101,Genoa,6
10,96,Lazio,8
11,105,Napoli,12
12,106,Inter,9
13,102,Sampdoria,5
14,104,Sassuolo,6
15,113,Torino,4
16,99,Udinese,7
17,116,Cagliari,3
18,115,Crotone,3
19,110,Fiorentina,10
