,match_id,home_team_id,home_team,home_short_title,away_team_id,away_team,away_short_title,home_goals,away_goals,datetime
0,14116,110,Fiorentina,FIO,113,Torino,TOR,1,0,2020-09-19 16:00:00
1,14117,94,Verona,VER,95,Roma,ROM,0,0,2020-09-19 18:45:00
2,14118,230,Parma Calcio 1913,PAR,105,Napoli,NAP,0,2,2020-09-20 10:30:00
3,14119,101,Genoa,GEN,115,Crotone,CRO,4,1,2020-09-20 13:00:00
4,14120,104,Sassuolo,SAS,116,Cagliari,CAG,1,1,2020-09-20 16:00:00
5,14121,98,Juventus,JUV,102,Sampdoria,SAM,3,0,2020-09-20 18:45:00
6,14122,111,AC Milan,MIL,97,Bologna,BOL,2,0,2020-09-21 18:45:00
7,14123,113,Torino,TOR,107,Atalanta,ATA,2,4,2020-09-26 13:00:00
8,14124,116,Cagliari,CAG,96,Lazio,LAZ,0,2,2020-09-26 16:00:00
9,14125,102,Sampdoria,SAM,222,Benevento,BEN,2,3,2020-09-26 16:00:00
10,14126,106,Inter,INT,110,Fiorentina,FIO,4,3,2020-09-26 18:45:00
11,14127,260,Spezia,SPE,104,Sassuolo,SAS,1,4,2020-09-27 10:30:00
12,14129,94,Verona,VER,99,Udinese,UDI,1,0,2020-09-27 13:00:00
13,14128,105,Napoli,NAP,101,Genoa,GEN,6,0,2020-09-27 16:00:00
14,14130,115,Crotone,CRO,111,AC Milan,MIL,0,2,2020-09-27 16:00:00
15,14131,95,Roma,ROM,98,Juventus,JUV,2,2,2020-09-27 18:45:00
16,14132,97,Bologna,BOL,230,Parma Calcio 1913,PAR,4,1,2020-09-28 18:45:00
17,14133,222,Benevento,BEN,106,Inter,INT,2,5,2020-09-30 16:00:00
18,14134,99,Udinese,UDI,260,Spezia,SPE,0,2,2020-09-30 16:00:00
19,14135,96,Lazio,LAZ,107,Atalanta,ATA,1,4,2020-09-30 18:45:00
20,15446,110,Fiorentina,FIO,102,Sampdoria,SAM,1,2,2020-10-02 18:45:00
21,15447,104,Sassuolo,SAS,115,Crotone,CRO,4,1,2020-10-03 13:00:00
22,15449,99,Udinese,UDI,95,Roma,ROM,0,1,2020-10-03 18:45:00
23,15450,107,Atalanta,ATA,116,Cagliari,CAG,5,2,2020-10-04 10:30:00
24,15451,222,Benevento,BEN,97,Bologna,BOL,1,0,2020-10-04 13:00:00
25,15452,96,Lazio,LAZ,106,Inter,INT,1,1,2020-10-04 13:00:00
26,15453,230,Parma Calcio 1913,PAR,94,Verona,VER,1,0,2020-10-04 13:00:00
27,15454,111,AC Milan,MIL,260,Spezia,SPE,3,0,2020-10-04 16:00:00
28,15456,105,Napoli,NAP,107,Atalanta,ATA,4,1,2020-10-17 13:00:00
29,15457,106,Inter,INT,111,AC Milan,MIL,1,2,2020-10-17 16:00:00
30,15458,102,Sampdoria,SAM,96,Lazio,LAZ,3,0,2020-10-17 16:00:00
31,15459,115,Crotone,CRO,98,Juventus,JUV,1,1,2020-10-17 18:45:00
32,15460,97,Bologna,BOL,104,Sassuolo,SAS,3,4,2020-10-18 10:30:00
33,15461,260,Spezia,SPE,110,Fiorentina,FIO,2,2,2020-10-18 13:00:00
34,15462,113,Torino,TOR,116,Cagliari,CAG,2,3,2020-10-18 13:00:00
35,15463,99,Udinese,UDI,230,Parma Calcio 1913,PAR,3,2,2020-10-18 16:00:00
36,15464,95,Roma,ROM,222,Benevento,BEN,5,2,2020-10-18 18:45:00
37,15465,94,Verona,VER,101,Genoa,GEN,0,0,2020-10-19 18:45:00
38,15475,104,Sassuolo,SAS,113,Torino,TOR,3,3,2020-10-23 18:45:00
39,15466,107,Atalanta,ATA,102,Sampdoria,SAM,1,3,2020-10-24 13:00:00
40,15470,101,Genoa,GEN,106,Inter,INT,0,2,2020-10-24 16:00:00
41,15472,96,Lazio,LAZ,97,Bologna,BOL,2,1,2020-10-24 18:45:00
42,15468,116,Cagliari,CAG,115,Crotone,CRO,4,2,2020-10-25 11:30:00
43,15467,222,Benevento,BEN,105,Napoli,NAP,1,2,2020-10-25 14:00:00
44,15474,230,Parma Calcio 1913,PAR,260,Spezia,SPE,2,2,2020-10-25 14:00:00
45,15469,110,Fiorentina,FIO,99,Udinese,UDI,3,2,2020-10-25 17:00:00
46,15471,98,Juventus,JUV,94,Verona,VER,1,1,2020-10-25 19:45:00
47,15473,111,AC Milan,MIL,95,Roma,ROM,3,3,2020-10-26 19:45:00
48,15477,115,Crotone,CRO,107,Atalanta,ATA,1,2,2020-10-31 14:00:00
49,15478,106,Inter,INT,230,Parma Calcio 1913,PAR,2,2,2020-10-31 17:00:00
50,15476,97,Bologna,BOL,116,Cagliari,CAG,3,2,2020-10-31 19:45:00
51,15484,99,Udinese,UDI,111,AC Milan,MIL,1,2,2020-11-01 11:30:00
52,15482,260,Spezia,SPE,98,Juventus,JUV,1,4,2020-11-01 14:00:00
53,15483,113,Torino,TOR,96,Lazio,LAZ,3,4,2020-11-01 14:00:00
54,15479,105,Napoli,NAP,104,Sassuolo,SAS,0,2,2020-11-01 17:00:00
55,15480,95,Roma,ROM,110,Fiorentina,FIO,2,0,2020-11-01 17:00:00
56,15481,102,Sampdoria,SAM,101,Genoa,GEN,1,1,2020-11-01 19:45:00
57,15485,94,Verona,VER,222,Benevento,BEN,3,1,2020-11-02 19:45:00
58,15448,101,Genoa,GEN,113,Torino,TOR,1,2,2020-11-04 18:00:00
59,15494,104,Sassuolo,SAS,99,Udinese,UDI,0,0,2020-11-06 19:45:00
60,15489,116,Cagliari,CAG,102,Sampdoria,SAM,2,0,2020-11-07 14:00:00
61,15487,222,Benevento,BEN,260,Spezia,SPE,0,3,2020-11-07 17:00:00
62,15493,230,Parma Calcio 1913,PAR,110,Fiorentina,FIO,0,0,2020-11-07 19:45:00
63,15491,96,Lazio,LAZ,98,Juventus,JUV,1,1,2020-11-08 11:30:00
64,15486,107,Atalanta,ATA,106,Inter,INT,1,1,2020-11-08 14:00:00
65,15490,101,Genoa,GEN,95,Roma,ROM,1,3,2020-11-08 14:00:00
66,15495,113,Torino,TOR,115,Crotone,CRO,0,0,2020-11-08 14:00:00
67,15488,97,Bologna,BOL,105,Napoli,NAP,0,1,2020-11-08 17:00:00
68,15492,111,AC Milan,MIL,94,Verona,VER,2,2,2020-11-08 19:45:00
69,15496,115,Crotone,CRO,96,Lazio,LAZ,0,2,2020-11-21 14:00:00
70,15503,260,Spezia,SPE,107,Atalanta,ATA,0,0,2020-11-21 17:00:00
71,15499,98,Juventus,JUV,116,Cagliari,CAG,2,0,2020-11-21 19:45:00
72,15497,110,Fiorentina,FIO,222,Benevento,BEN,0,1,2020-11-22 11:30:00
