,match_id,home_team_id,home_team,home_short_title,away_team_id,away_team,away_short_title,home_goals,away_goals,datetime
0,13089,230,Parma Calcio 1913,PAR,98,Juventus,JUV,0,1,2019-08-24 17:00:00
1,13090,110,Fiorentina,FIO,105,Napoli,NAP,3,4,2019-08-24 19:45:00
2,13091,99,Udinese,UDI,111,AC Milan,MIL,1,0,2019-08-25 17:00:00
3,13092,94,Verona,VER,97,Bologna,BOL,1,1,2019-08-25 19:45:00
4,13093,95,Roma,ROM,101,Genoa,GEN,3,3,2019-08-25 19:45:00
5,13094,102,Sampdoria,SAM,96,Lazio,LAZ,0,3,2019-08-25 19:45:00
6,13095,221,SPAL 2013,SPL,107,Atalanta,ATA,2,3,2019-08-25 19:45:00
7,13096,113,Torino,TOR,104,Sassuolo,SAS,2,1,2019-08-25 19:45:00
8,13097,116,Cagliari,CAG,242,Brescia,BSC,0,1,2019-08-25 19:45:00
9,13098,106,Inter,INT,243,Lecce,LEC,4,0,2019-08-26 19:45:00
10,13099,97,Bologna,BOL,221,SPAL 2013,SPL,1,0,2019-08-30 19:45:00
11,13100,111,AC Milan,MIL,242,Brescia,BSC,1,0,2019-08-31 17:00:00
12,13101,98,Juventus,JUV,105,Napoli,NAP,4,3,2019-08-31 18:45:00
13,13102,96,Lazio,LAZ,95,Roma,ROM,1,1,2019-09-01 17:00:00
14,13103,243,Lecce,LEC,94,Verona,VER,0,1,2019-09-01 19:45:00
15,13104,107,Atalanta,ATA,113,Torino,TOR,2,3,2019-09-01 19:45:00
16,13105,116,Cagliari,CAG,106,Inter,INT,1,2,2019-09-01 19:45:00
17,13106,101,Genoa,GEN,110,Fiorentina,FIO,2,1,2019-09-01 19:45:00
18,13107,104,Sassuolo,SAS,102,Sampdoria,SAM,4,1,2019-09-01 19:45:00
19,13108,99,Udinese,UDI,230,Parma Calcio 1913,PAR,1,3,2019-09-01 19:45:00
20,13110,110,Fiorentina,FIO,98,Juventus,JUV,0,0,2019-09-14 13:00:00
21,13114,105,Napoli,NAP,102,Sampdoria,SAM,2,0,2019-09-14 16:00:00
22,13113,106,Inter,INT,99,Udinese,UDI,1,0,2019-09-14 18:45:00
23,13111,101,Genoa,GEN,107,Atalanta,ATA,1,2,2019-09-15 10:30:00
24,13109,242,Brescia,BSC,97,Bologna,BOL,3,4,2019-09-15 13:00:00
25,13115,230,Parma Calcio 1913,PAR,116,Cagliari,CAG,1,3,2019-09-15 13:00:00
26,13117,221,SPAL 2013,SPL,96,Lazio,LAZ,2,1,2019-09-15 13:00:00
27,13116,95,Roma,ROM,104,Sassuolo,SAS,4,2,2019-09-15 16:00:00
28,13112,94,Verona,VER,111,AC Milan,MIL,0,1,2019-09-15 18:45:00
29,13118,113,Torino,TOR,243,Lecce,LEC,1,2,2019-09-16 18:45:00
30,13121,116,Cagliari,CAG,101,Genoa,GEN,3,1,2019-09-20 18:45:00
31,13128,99,Udinese,UDI,242,Brescia,BSC,0,1,2019-09-21 13:00:00
32,13122,98,Juventus,JUV,94,Verona,VER,2,1,2019-09-21 16:00:00
33,13125,111,AC Milan,MIL,106,Inter,INT,0,2,2019-09-21 18:45:00
34,13127,104,Sassuolo,SAS,221,SPAL 2013,SPL,3,0,2019-09-22 10:30:00
35,13120,97,Bologna,BOL,95,Roma,ROM,1,2,2019-09-22 13:00:00
36,13124,243,Lecce,LEC,105,Napoli,NAP,1,4,2019-09-22 13:00:00
37,13126,102,Sampdoria,SAM,113,Torino,TOR,1,0,2019-09-22 13:00:00
38,13119,107,Atalanta,ATA,110,Fiorentina,FIO,2,2,2019-09-22 16:00:00
39,13123,96,Lazio,LAZ,230,Parma Calcio 1913,PAR,2,0,2019-09-22 18:45:00
40,13132,94,Verona,VER,99,Udinese,UDI,0,0,2019-09-24 17:00:00
41,13129,242,Brescia,BSC,98,Juventus,JUV,1,2,2019-09-24 19:00:00
42,13136,95,Roma,ROM,107,Atalanta,ATA,0,2,2019-09-25 17:00:00
43,13130,110,Fiorentina,FIO,102,Sampdoria,SAM,2,1,2019-09-25 19:00:00
44,13131,101,Genoa,GEN,97,Bologna,BOL,0,0,2019-09-25 19:00:00
45,13133,106,Inter,INT,96,Lazio,LAZ,1,0,2019-09-25 19:00:00
46,13134,105,Napoli,NAP,116,Cagliari,CAG,0,1,2019-09-25 19:00:00
47,13135,230,Parma Calcio 1913,PAR,104,Sassuolo,SAS,1,0,2019-09-25 19:00:00
48,13137,221,SPAL 2013,SPL,243,Lecce,LEC,1,3,2019-09-25 19:00:00
49,13138,113,Torino,TOR,111,AC Milan,MIL,2,1,2019-09-26 19:00:00
50,13140,98,Juventus,JUV,221,SPAL 2013,SPL,2,0,2019-09-28 13:00:00
51,13146,102,Sampdoria,SAM,106,Inter,INT,1,3,2019-09-28 16:00:00
52,13147,104,Sassuolo,SAS,107,Atalanta,ATA,1,4,2019-09-28 18:45:00
53,13144,105,Napoli,NAP,242,Brescia,BSC,2,1,2019-09-29 10:30:00
54,13141,96,Lazio,LAZ,101,Genoa,GEN,4,0,2019-09-29 13:00:00
55,13142,243,Lecce,LEC,95,Roma,ROM,0,1,2019-09-29 13:00:00
56,13148,99,Udinese,UDI,97,Bologna,BOL,1,0,2019-09-29 13:00:00
57,13139,116,Cagliari,CAG,94,Verona,VER,1,1,2019-09-29 16:00:00
58,13143,111,AC Milan,MIL,110,Fiorentina,FIO,1,3,2019-09-29 18:45:00
59,13145,230,Parma Calcio 1913,PAR,113,Torino,TOR,3,2,2019-09-30 18:45:00
60,13157,221,SPAL 2013,SPL,230,Parma Calcio 1913,PAR,1,0,2019-10-05 14:00:00
61,13154,94,Verona,VER,102,Sampdoria,SAM,2,0,2019-10-05 17:00:00
62,13153,101,Genoa,GEN,111,AC Milan,MIL,1,2,2019-10-05 19:45:00
63,13152,110,Fiorentina,FIO,99,Udinese,UDI,1,0,2019-10-06 11:30:00
64,13149,107,Atalanta,ATA,243,Lecce,LEC,3,1,2019-10-06 14:00:00
65,13150,97,Bologna,BOL,96,Lazio,LAZ,2,2,2019-10-06 14:00:00
66,13156,95,Roma,ROM,116,Cagliari,CAG,1,1,2019-10-06 14:00:00
67,13158,113,Torino,TOR,105,Napoli,NAP,0,0,2019-10-06 17:00:00
68,13155,106,Inter,INT,98,Juventus,JUV,1,2,2019-10-06 19:45:00
69,13162,96,Lazio,LAZ,107,Atalanta,ATA,3,3,2019-10-19 14:00:00
70,13164,105,Napoli,NAP,94,Verona,VER,2,0,2019-10-19 17:00:00
71,13161,98,Juventus,JUV,97,Bologna,BOL,2,1,2019-10-19 19:45:00
72,13167,104,Sassuolo,SAS,106,Inter,INT,3,4,2019-10-20 11:30:00
73,13160,116,Cagliari,CAG,221,SPAL 2013,SPL,2,0,2019-10-20 14:00:00
74,13166,102,Sampdoria,SAM,95,Roma,ROM,0,0,2019-10-20 14:00:00
75,13168,99,Udinese,UDI,113,Torino,TOR,1,0,2019-10-20 14:00:00
76,13165,230,Parma Calcio 1913,PAR,101,Genoa,GEN,5,1,2019-10-20 17:00:00
77,13163,111,AC Milan,MIL,243,Lecce,LEC,2,2,2019-10-20 19:45:00
78,13159,242,Brescia,BSC,110,Fiorentina,FIO,0,0,2019-10-21 20:00:00
79,13173,94,Verona,VER,104,Sassuolo,SAS,0,1,2019-10-25 19:45:00
80,13175,243,Lecce,LEC,98,Juventus,JUV,1,1,2019-10-26 14:00:00
81,13174,106,Inter,INT,230,Parma Calcio 1913,PAR,2,2,2019-10-26 17:00:00
82,13172,101,Genoa,GEN,242,Brescia,BSC,3,1,2019-10-26 19:45:00
83,13170,97,Bologna,BOL,102,Sampdoria,SAM,2,1,2019-10-27 11:30:00
84,13169,107,Atalanta,ATA,99,Udinese,UDI,7,1,2019-10-27 14:00:00
85,13177,221,SPAL 2013,SPL,105,Napoli,NAP,1,1,2019-10-27 14:00:00
86,13178,113,Torino,TOR,116,Cagliari,CAG,1,1,2019-10-27 14:00:00
87,13176,95,Roma,ROM,111,AC Milan,MIL,2,1,2019-10-27 17:00:00
88,13171,110,Fiorentina,FIO,96,Lazio,LAZ,1,2,2019-10-27 19:45:00
89,13185,230,Parma Calcio 1913,PAR,94,Verona,VER,0,1,2019-10-29 18:00:00
90,13179,242,Brescia,BSC,106,Inter,INT,1,2,2019-10-29 20:00:00
91,13184,105,Napoli,NAP,107,Atalanta,ATA,2,2,2019-10-30 18:00:00
92,13180,116,Cagliari,CAG,97,Bologna,BOL,3,2,2019-10-30 20:00:00
93,13181,98,Juventus,JUV,101,Genoa,GEN,2,1,2019-10-30 20:00:00
94,13182,96,Lazio,LAZ,113,Torino,TOR,4,0,2019-10-30 20:00:00
