,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,119817,José Gayà,27," D(L),M(L)",172,66,2,149,0,0,0,0,1,71.4,1.5,1,7.08,2,0.0
1,1,238773,Samu Castillejo,27, AM(CLR),182,67,6,469,2,0,2,0,2.5,84.8,0.5,0,7.02,6,0.0
2,2,322246,André Almeida,22, M(C),174,62,1(2),123,1,1,0,0,0.3,94.0,0.3,0,6.97,1,2.0
3,3,367180,Thierry Correia,23," D(R),M(R)",176,69,6,504,0,0,3,0,0.5,81.4,1.3,0,6.94,6,0.0
4,4,322095,Mouctar Diakhaby,25, D(C),189,78,6,524,1,0,1,0,0.3,85.5,0.8,1,6.88,6,0.0
5,5,381594,Samuel Lino,22," AM(LR),FW",170,69,6,523,1,0,1,0,3.2,88.1,0.3,0,6.88,6,0.0
6,6,400357,Yunus Musah,19, AM(CR),178,75,5,422,0,2,2,0,1,83.6,1,0,6.87,5,0.0
7,7,401633,Giorgi Mamardashvili,21, GK,199,0,6,540,0,0,0,0,0,76.1,0.2,0,6.82,6,0.0
8,8,392686,Hugo Guillamón,22," D(C),DMC",178,62,6,491,0,3,1,0,0.2,85.2,1.7,0,6.81,6,0.0
9,9,402185,Marcos André,25, FW,184,78,2(3),167,1,0,1,0,1.6,66.7,1.2,0,6.77,2,3.0
10,10,312580,Toni Lato,24, D(L),171,64,2(4),227,1,0,0,0,0.5,88.4,0.2,1,6.69,2,4.0
11,11,301034,Eray Cömert,24, D(C),183,80,4,316,0,0,1,1,0.8,90.0,2.3,0,6.64,4,0.0
12,12,313542,Carlos Soler,25, M(CLR),180,76,3,243,1,0,0,0,1.7,84.1,0.3,1,6.62,3,0.0
13,13,422939,Nico González,20, DMC,188,85,2(4),214,1,0,0,0,0.8,90.8,1,0,6.48,2,4.0
14,14,354526,Hugo Duro,22," AM(L),FW",177,70,3(1),200,1,0,0,0,2.3,78.7,0.8,0,6.46,3,1.0
15,15,331579,Justin Kluivert,23, AM(LR),171,67,0(2),45,0,0,0,0,1.5,81.8,0,0,6.45,0,2.0
16,16,76810,Gabriel Paulista,31, D(CR),185,72,2(1),186,0,0,0,0,1,88.0,2.3,0,6.41,2,1.0
17,17,408732,Jesús Vázquez,19, D(L),0,0,2,135,0,0,1,0,1,87.3,0,0,6.28,2,0.0
18,18,425591,Cristhian Mosquera,18, Defender,188,0,0(2),53,0,0,0,0,0.5,94.1,0.5,0,6.19,0,2.0
19,19,444265,Fran Pérez,20, Midfielder,0,0,0(1),16,0,0,1,0,0,100.0,0,0,6.18,0,1.0
20,20,101084,Dimitri Foulquier,29," D(CLR),M(R)",183,72,0(4),84,0,0,0,0,0.3,73.1,0.5,0,6.16,0,4.0
21,21,24328,Edinson Cavani,35," AM(LR),FW",184,71,1,71,0,0,0,0,0,90.9,0,0,6.13,1,0.0
22,22,344119,Maximiliano Gómez,26, FW,186,91,0(3),106,0,0,0,0,1,64.3,0.7,0,6.02,0,3.0
23,23,422656,Diego López,20, Forward,0,0,0(1),9,0,0,0,0,0,100.0,0,0,5.99,0,1.0
24,24,409030,Ilaix Moriba,19, M(C),185,73,1(1),85,0,0,0,1,0,90.9,0,0,5.64,1,1.0
