,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,243510,Naby Keïta,27, M(C),172,64,23(4),1962,6,5,7,2,1.6,81.4,0.6,4,7.24,23,4
1,1,92051,Marcel Sabitzer,28," M(CLR),FW",178,76,21(1),1793,3,5,4,0,2.8,73.6,0.7,5,7.13,21,1
2,2,115161,Marcel Halstenberg,30," D(CL),M(L)",188,87,14(1),1179,2,2,3,0,1.7,78.3,3.5,0,7.1,14,1
3,3,327721,Dayot Upamecano,23, D(C),186,90,25(3),2265,3,0,2,1,0.4,83.7,3.6,0,7.05,25,3
4,4,104917,Willi Orbán,29, D(C),186,87,25(1),2127,3,0,5,1,0.4,83.4,4.6,0,7.04,25,1
5,5,299451,Ademola Lookman,24," AM(CLR),FW",174,71,7(4),576,5,3,1,0,1.2,76.6,0.1,1,7.01,7,4
6,6,80994,Kevin Kampl,31, M(CLR),178,66,22(4),2021,1,3,3,0,1.1,86.6,0.4,1,6.91,22,4
7,7,302588,Bernardo,27," D(LR),M(L)",186,76,15(3),1350,1,1,2,0,0.7,73.6,2.8,1,6.9,15,3
8,8,130903,Timo Werner,26," AM(CLR),FW",180,75,28(4),2493,13,7,1,0,3,75.2,0.5,2,6.9,28,4
9,9,245643,Jean-Kévin Augustin,25," AM(R),FW",177,69,14(11),1273,9,5,1,0,1.5,78.9,0.7,1,6.89,14,11
10,10,133886,Diego Demme,30, DMC,172,71,25(5),2288,0,3,4,0,0.4,84.1,0.6,0,6.87,25,5
11,11,141716,Emil Forsberg,30," AM(CLR),FW",177,76,15(6),1374,2,2,0,1,1.7,79.7,0.3,1,6.84,15,6
12,12,117980,Bruma,27, AM(CLR),173,70,16(12),1611,4,2,0,0,1.5,80.9,0,0,6.82,16,12
13,13,143600,Lukas Klostermann,26," D(CLR),M(R)",187,88,25(1),2193,1,0,2,0,0.4,76.4,1.6,0,6.76,25,1
14,14,132943,Yussuf Poulsen,28," AM(R),FW",192,84,18(12),1662,4,2,1,0,1.3,62.9,3.3,0,6.68,18,12
15,15,345957,Ibrahima Konaté,23, D(C),194,95,14(2),1227,0,0,1,0,0.1,81.0,2.3,0,6.64,14,2
16,16,67369,Péter Gulácsi,32, GK,191,86,33,2970,0,0,1,0,0,65.1,0.2,1,6.57,33,0
17,17,248010,Konrad Laimer,25," D(R),M(CR)",180,72,14(8),1332,0,2,2,0,0.2,76.8,1,0,6.56,14,8
18,18,37940,Stefan Ilsanker,33," D(CR),DMC",189,85,14(7),1287,0,1,2,1,0.2,84.1,1.7,1,6.55,14,7
19,19,18639,Marvin Compper,37, D(C),185,80,1(1),91,0,0,0,0,0,94.8,2,0,6.44,1,1
20,20,146633,Benno Schmitz,27, D(CLR),182,75,1(1),82,0,0,0,0,0,81.3,1.5,0,6.35,1,1
21,21,91067,Dominik Kaiser,34, M(CR),171,69,3(7),273,0,0,0,0,0.4,73.3,0.2,0,6.26,3,7
22,22,103542,Yvon Mvogo,28, GK,188,88,1,90,0,0,0,0,0,80.6,0,0,6.25,1,0
