,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,35199,Ignacio Camacho,32," D(C),M(C)",182,75,11,953,0,0,1,0,0.5,76.0,5.1,1,7.42,11,0.0
1,1,104899,John Brooks,29, D(C),193,78,9,729,0,0,1,0,0.1,85.9,2.2,0,6.95,9,0.0
2,2,70105,Josuha Guilavogui,32," D(C),M(C)",188,77,27(2),2407,3,2,6,1,0.7,85.2,2.3,1,6.93,27,2.0
3,3,73797,Koen Casteels,30, GK,197,78,34,3060,0,0,1,0,0,60.7,0.6,2,6.92,34,0.0
4,4,243276,William,27," D(LR),M(R)",176,67,19(3),1614,0,2,4,1,0.3,74.3,1,1,6.91,19,3.0
5,5,353983,Paul Jaeckel,24," D(C),DMC",186,83,3,270,0,0,0,0,1,75.7,3.3,1,6.89,3,0.0
6,6,44142,Daniel Didavi,32," AM(CR),FW",180,77,26(4),2250,9,5,4,0,1.8,79.3,0.6,1,6.78,26,4.0
7,7,130899,Yannick Gerhardt,28," D(L),M(CL)",184,81,12(5),1225,1,1,1,0,0.5,78.2,1.3,1,6.78,12,5.0
8,8,298792,Josip Brekalo,24," AM(CLR),FW",175,70,10(3),836,3,1,2,0,1.2,77.9,0.1,1,6.77,10,3.0
9,9,132775,Marcel Tisserand,29," D(CLR),M(R)",190,80,14(2),1248,0,1,4,0,0.4,83.4,1.6,1,6.75,14,2.0
10,10,108919,Maximilian Arnold,28, M(CR),184,74,28(1),2454,2,0,8,1,1.2,83.8,0.9,1,6.74,28,1.0
11,11,104919,Yunus Malli,30," M(CLR),FW",179,72,24(7),2243,5,4,3,0,1.7,77.8,0.4,2,6.73,24,7.0
12,12,100591,Robin Knoche,30, D(C),189,84,24,2104,1,2,2,0,0.3,85.1,2.8,0,6.7,24,0.0
13,13,6255,Mario Gomez,37, FW,189,89,11(1),938,1,2,0,0,2,63.8,3.7,0,6.69,11,1.0
14,14,335030,Gian-Luca Itter,23, D(CL),183,74,5,414,0,0,1,0,0,76.4,0.4,0,6.68,5,0.0
15,15,16243,Paul Verhaegh,39," D(R),M(R)",178,74,30(1),2619,2,2,5,0,0.2,78.4,1.1,0,6.64,30,1.0
16,16,80881,Jeffrey Bruma,30, D(C),190,88,11,990,0,0,2,0,0.2,86.4,3.1,0,6.63,11,0.0
17,17,124688,Divock Origi,27," AM(LR),FW",185,75,22(9),1966,6,2,2,0,2,76.8,1.5,0,6.61,22,9.0
18,18,21988,Jakub Blaszczykowski,36," D(R),M(CR)",175,71,6(3),521,1,0,0,0,0.1,74.2,1,0,6.56,6,3.0
19,19,320002,Felix Uduokhai,25, D(C),193,89,17(2),1558,1,0,1,1,0.2,86.0,1.9,1,6.5,17,2.0
20,20,41881,Admir Mehmedi,31," M(CLR),FW",183,78,3(2),288,1,0,0,0,0.8,73.6,1.6,0,6.44,3,2.0
21,21,71852,Sebastian Jung,32, D(R),179,72,1(1),79,0,0,1,0,0,52.0,0,0,6.21,1,1.0
22,22,133959,Riechedly Bazoer,25," D(C),DMC",184,74,6(7),590,0,0,2,0,0.5,84.7,0.3,0,6.19,6,7.0
23,23,298510,Victor Osimhen,23, FW,185,78,3(9),280,0,0,0,0,0.7,66.7,1.9,0,6.18,3,9.0
24,24,119172,Renato Steffen,30, M(CLR),170,65,6(10),656,0,0,3,0,0.3,79.9,0.3,0,6.13,6,10.0
25,25,349837,Elvis Rexhbecaj,24, M(C),182,78,1(3),124,0,0,0,0,0,72.0,0.5,0,6.09,1,3.0
26,26,344071,Landry Dimata,25, FW,185,81,9(12),899,0,1,0,1,0.6,79.1,0.8,0,6.09,9,12.0
27,27,93307,Paul-Georges Ntep,30," AM(LR),FW",180,80,1(4),164,0,1,1,1,0.4,70.8,0,0,5.97,1,4.0
28,28,298512,Kaylen Hinds,24, Forward,179,80,1,90,0,0,0,0,0,69.2,2,0,5.94,1,0.0
