,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,75526,Jesús,34, GK,190,87,1,90,0,0,0,0,0,48.8,0,0,8.37,1,0.0
1,1,5583,Cristiano Ronaldo,37," M(L),FW",187,83,30(4),2721,34,10,9,0,6.9,76.7,1.6,11,8.15,30,4.0
2,2,88526,Casemiro,30, DMC,185,84,1,90,0,0,0,0,2,87.2,3,0,7.51,1,0.0
3,3,9909,Sergio Ramos,36, D(CR),184,82,26,2268,4,0,8,1,1.4,84.6,3.5,0,7.45,26,0.0
4,4,13756,Mesut Özil,33, M(CLR),180,76,23(9),2042,9,13,5,0,0.9,84.2,0.2,1,7.39,23,9.0
5,5,4961,Xabi Alonso,40, M(C),183,80,22(6),2147,0,5,11,0,0.4,83.1,2.1,2,7.31,22,6.0
6,6,20592,Fábio Coentrão,34," D(L),M(LR)",178,66,17,1471,1,1,2,1,0.3,83.6,0.9,2,7.31,17,0.0
7,7,19729,Gonzalo Higuaín,34, FW,186,89,19(9),1741,16,5,3,1,2,74.8,0.9,3,7.24,19,9.0
8,8,20874,Luka Modric,37, M(C),172,66,25(8),2189,3,3,7,0,1,87.6,0.4,1,7.19,25,8.0
9,9,14296,Karim Benzema,34, FW,185,81,19(11),1791,11,11,0,0,2.1,79.1,0.9,1,7.18,19,11.0
10,10,12575,Raúl Albiol,37, D(C),187,74,14(4),1378,1,0,6,0,0.5,79.3,1.9,0,7.07,14,4.0
11,11,10105,Pepe,39, D(C),188,81,26(2),2345,1,1,7,0,0.7,78.1,1.9,0,7.04,26,2.0
12,12,11104,Álvaro Arbeloa,39, D(LR),184,79,25(1),2081,0,2,6,0,0.2,86.6,1.6,1,7.03,25,1.0
13,13,20241,Marcelo,34," D(L),M(L)",174,75,13(1),1070,0,0,2,0,0.9,82.6,0.6,0,7.02,13,1.0
14,14,1832,Michael Essien,39," D(R),DMC",183,78,19(2),1693,2,0,4,0,0.5,88.5,1,1,6.98,19,2.0
15,15,106875,Nacho,32, D(CLR),180,76,6(3),556,0,0,1,0,0.2,85,1.6,0,6.94,6,3.0
16,16,93206,Raphaël Varane,29, D(C),191,81,12(3),1121,0,0,0,0,0.7,85.8,2.4,1,6.92,12,3.0
17,17,23110,Ángel Di María,34," M(CLR),FW",180,75,22(10),1985,7,6,3,1,1.9,71.8,0,1,6.92,22,10.0
18,18,13764,Sami Khedira,35, M(C),189,90,19(6),1744,3,2,5,0,0.8,81.7,1,0,6.85,19,6.0
19,19,6666,Ricardo Carvalho,44, D(C),183,79,9,810,0,1,2,0,0.7,85.4,1.6,0,6.83,9,0.0
20,20,10445,Diego López,40, GK,196,89,16,1440,0,0,0,0,0,57.8,0.3,0,6.82,16,0.0
21,21,3577,Kaká,40," M(CL),FW",186,78,12(7),973,3,4,1,1,1.3,85.8,0.3,0,6.74,12,7.0
22,22,91213,Álvaro Morata,29," AM(L),FW",190,84,5(7),399,2,1,3,0,1,63.3,1.7,1,6.68,5,7.0
23,23,115916,Fabinho,28," D(CR),DMC",188,78,0(1),14,0,1,0,0,0,94.1,0,0,6.62,0,1.0
24,24,2776,Iker Casillas,41, GK,185,84,18(1),1702,0,0,1,0,0,58.6,0.1,0,6.58,18,1.0
25,25,67206,José Callejón,35," M(LR),FW",178,73,15(15),1405,3,3,1,0,1.5,84.6,0.3,0,6.55,15,15.0
26,26,18285,Lassana Diarra,37, M(C),173,73,2,121,0,0,0,0,0,89,0,0,6.43,2,0.0
27,27,23285,Antonio Adán,35, GK,190,94,3,186,0,0,0,1,0,68.6,0,0,6.22,3,0.0
28,28,115996,Omar Mascarell,29, DMC,181,76,0(1),9,0,0,0,0,0,83.3,1,0,6.15,0,1.0
29,29,123232,Diego Llorente,29," D(C),DMC",186,75,0(1),5,0,0,0,0,0,100,0,0,6.11,0,1.0
30,30,115997,José Rodríguez,27," D(C),M(CR)",180,72,0(1),1,0,0,0,0,0,0,0,0,6.0,0,1.0
