,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,6778,Jérémy Toulalan,39," D(C),M(C)",183,86,29,2504,1,1,6,0,0.7,82.6,2.9,4,7.51,29,0.0
1,1,92795,Layvin Kurzawa,30," D(L),M(L)",182,74,28,2406,5,3,3,0,1.4,77.4,1.5,5,7.44,28,0.0
2,2,71182,James Rodríguez,31," AM(CLR),FW",180,75,30(4),2644,9,12,1,0,2.7,81.1,0.6,4,7.44,30,4.0
3,3,16161,João Moutinho,36, M(C),170,61,31,2564,1,8,3,0,1.4,85.8,0.6,4,7.3,31,0.0
4,4,2213,Dimitar Berbatov,41," AM(C),FW",188,79,9(3),767,6,4,1,0,1.8,77.4,1.8,2,7.17,9,3.0
5,5,6666,Ricardo Carvalho,44, D(C),183,79,37,3330,0,2,8,0,0.2,87.2,2.2,1,7.13,37,0.0
6,6,83250,Aymen Abdennour,33, D(C),187,85,6,540,0,0,2,0,0.5,85.8,3.2,1,7.1,6,0.0
7,7,34230,Mounir Obbadi,39, M(C),172,65,28(3),2445,3,2,4,0,0.9,87.0,0.4,2,7.09,28,3.0
8,8,115916,Fabinho,28," D(CR),DMC",188,78,21(5),1913,0,0,3,0,0.5,83.6,0.7,1,7.06,21,5.0
9,9,115472,Yannick Carrasco,29," M(CLR),FW",185,73,14(4),1167,3,3,2,0,1.7,79.5,0.3,1,6.97,14,4.0
10,10,29214,Danijel Subasic,37, GK,191,84,35,3150,0,0,2,0,0,61.8,0.1,2,6.94,35,0.0
11,11,18701,Radamel Falcao,36, FW,177,72,16(1),1394,9,0,5,0,2.9,84.7,1.1,0,6.93,16,1.0
12,12,91978,Geoffrey Kondogbia,29," D(C),DMC",188,80,17(9),1569,1,2,4,0,0.7,87.4,0.6,0,6.9,17,9.0
13,13,6646,Eric Abidal,43, D(C),186,75,26,2311,0,0,6,0,0.1,88.3,1.2,0,6.86,26,0.0
14,14,89947,Nicolas Isimat-Mirin,30, D(C),187,82,5(1),479,0,0,1,0,0.3,82.4,2.8,0,6.86,5,1.0
15,15,17946,Andrea Raggi,38, D(CLR),187,82,22(6),2032,1,2,2,0,0.5,79.5,1.4,0,6.82,22,6.0
16,16,93917,Valère Germain,32," AM(CLR),FW",181,75,14(9),1225,5,2,1,0,1.5,72.2,1.4,0,6.8,14,9.0
17,17,33663,Elderson Echiéjilé,34, D(L),184,76,5,450,0,0,2,0,0.6,83.0,1.2,0,6.76,5,0.0
18,18,122366,Anthony Martial,26," AM(LR),FW",181,76,8(3),571,2,1,0,0,1.2,81.8,0.5,0,6.67,8,3.0
19,19,70104,Emmanuel Rivière,32, FW,182,76,21(9),1755,10,2,4,0,1.7,77.5,1.4,1,6.67,21,9.0
20,20,115587,Lucas Ocampos,28," M(CLR),FW",187,84,13(21),1355,5,1,3,0,1.3,78.7,0.3,1,6.61,13,21.0
21,21,134870,Jessy Pi,28, DMC,179,76,2(3),275,0,0,0,0,0.6,80.0,0.4,0,6.61,2,3.0
22,22,33831,Sergio Romero,35, GK,192,87,2(1),226,0,0,0,0,0,43.2,0,0,6.54,2,1.0
23,23,120818,Nabil Dirar,36," D(LR),M(CR)",187,82,2(9),321,1,2,0,0,0.2,71.4,0.1,0,6.5,2,9.0
24,24,4484,Andreas Wolf,40," D(CL),DMC",182,82,0(1),29,0,0,0,0,0,75.0,1,0,6.36,0,1.0
25,25,132775,Marcel Tisserand,29," D(CLR),M(R)",190,80,2(4),176,0,0,0,0,0.2,76.5,0.8,0,6.26,2,4.0
26,26,2645,Flavio Roma,48, Goalkeeper,191,86,1,44,0,0,0,0,0,81.8,0,0,6.18,1,0.0
27,27,36675,Delvin N'Dinga,34, M(C),181,75,0(2),6,0,0,1,0,0,100.0,0,0,6.08,0,2.0
28,28,137330,Borja López,28, D(C),192,78,0(1),20,0,0,0,0,0,42.9,1,0,6.06,0,1.0
