,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,110154,Memphis Depay,28," AM(CL),FW",176,78,33(4),2932,20,12,4,0,3,76.1,0.4,9,7.56,33,4
1,1,236504,Karl Toko-Ekambi,30," AM(LR),FW",185,74,34(1),2830,14,6,3,0,2.6,80.3,1,6,7.32,34,1
2,2,319756,Lucas Paquetá,25," AM(CR),FW",180,72,27(3),2285,9,5,4,1,1.8,81,1.3,1,7.22,27,3
3,3,121718,Marçal,33," D(CL),M(L)",178,74,1,79,0,0,0,0,0,84.1,7,0,7.14,1,0
4,4,146724,Léo Dubois,28," D(LR),M(R)",178,65,35(2),2917,2,4,3,0,0.5,83,1,2,7.0,35,2
5,5,27761,Marcelo,35, D(C),191,85,34,2912,3,0,5,2,0.7,88.2,3.3,0,6.97,34,0
6,6,320590,Tinotenda Kadewere,26," AM(R),FW",183,72,24(9),2022,10,3,4,0,1.8,75.2,1,5,6.94,24,9
7,7,277239,Jeff Reine-Adélaïde,24," AM(CLR),FW",183,75,0(1),24,0,0,0,0,1,83.3,0,0,6.9,0,1
8,8,125004,Maxwel Cornet,25," D(L),M(LR),FW",179,69,29(7),2457,2,5,5,0,0.6,80.8,1.1,2,6.86,29,7
9,9,322096,Houssem Aouar,24, M(CL),175,70,23(7),1793,7,3,3,1,2.3,86,0.1,0,6.83,23,7
10,10,338780,Bruno Guimarães,24, DMC,182,74,21(12),1760,3,1,6,0,0.8,90.5,0.3,1,6.81,21,12
11,11,71833,Anthony Lopes,31, GK,184,81,38,3420,0,0,2,0,0,79.5,0.2,1,6.69,38,0
12,12,243511,Jason Denayer,27," D(CR),DMC",184,70,31,2619,1,0,1,0,0.2,94.6,1.5,0,6.69,31,0
13,13,117776,Thiago Mendes,30," D(CR),M(CR)",176,78,23(9),2242,0,1,5,1,0.7,88.3,0.8,0,6.66,23,9
14,14,368272,Maxence Caqueret,22, DMC,174,63,19(10),1761,0,1,2,1,0.3,86.9,0.3,0,6.57,19,10
15,15,397366,Sinaly Diomandé,21, D(C),184,74,10(17),1119,0,0,3,0,0.6,86.8,1.8,0,6.55,10,17
16,16,386153,Rayan Cherki,19, AM(R),176,0,5(22),681,1,3,1,1,0.7,82.6,0,0,6.49,5,22
17,17,107275,Mattia De Sciglio,29," D(CLR),M(LR)",182,78,14(15),1460,0,1,4,1,0.1,84.2,0.7,0,6.47,14,15
18,18,145996,Kenny Tete,26," D(CR),M(R)",180,71,0(1),20,0,0,0,0,0,93.8,0,0,6.45,0,1
19,19,108055,Islam Slimani,34, FW,188,83,4(14),571,3,1,0,1,1,74,0.8,0,6.43,4,14
20,20,377582,Djamel Benlamri,32, D(C),185,83,0(6),143,0,0,0,0,0,88.8,0.7,0,6.39,0,6
21,21,389064,Melvin Bard,21, D(L),173,65,4(10),426,0,0,0,1,0.1,82.3,0.9,1,6.36,4,10
22,22,140090,Moussa Dembele,26, FW,183,73,6(10),671,1,0,3,0,1.9,69.9,1.1,0,6.35,6,10
23,23,231135,Joachim Andersen,26, D(C),192,90,2(1),191,0,0,1,0,1.7,89.7,1.7,0,6.35,2,1
24,24,355659,Jean Lucas,24, M(C),181,78,1(7),167,0,0,1,0,0.6,88.6,0,0,6.13,1,7
25,25,408912,Florent Da Silva,19, Midfielder,0,0,0(1),2,0,0,0,0,0,100,0,0,6.04,0,1
26,26,406785,Yahya Soumaré,22, Defender,173,55,0(3),3,0,0,0,0,0,100,0,0,6.01,0,3
27,27,403850,Malo Gusto,19," D(R),M(R)",0,0,0(2),2,0,0,0,0,0,0,0,0,6.0,0,2
28,28,415171,Habib Keïta,20, M(C),182,0,0(1),5,0,0,0,0,1,100,0,0,5.81,0,1
