,match_id,home_team_id,home_team,home_short_title,away_team_id,away_team,away_short_title,home_goals,away_goals,datetime
0,14173,117,Bayern Munich,BAY,124,Schalke 04,SCH,8,0,2020-09-18 18:30:00
1,14174,132,Eintracht Frankfurt,EIN,262,Arminia Bielefeld,ARM,1,1,2020-09-19 13:30:00
2,14175,240,Union Berlin,UNI,121,Augsburg,AUG,1,3,2020-09-19 13:30:00
3,14176,134,FC Cologne,COL,120,Hoffenheim,HOF,2,3,2020-09-19 13:30:00
4,14177,123,Werder Bremen,WER,122,Hertha Berlin,HER,1,4,2020-09-19 13:30:00
5,14178,133,VfB Stuttgart,STU,135,Freiburg,FRE,2,3,2020-09-19 13:30:00
6,14179,129,Borussia Dortmund,DOR,130,Borussia M.Gladbach,BMG,3,0,2020-09-19 16:30:00
7,14180,136,RasenBallsport Leipzig,RBL,125,Mainz 05,MAI,3,1,2020-09-20 13:30:00
8,14181,131,Wolfsburg,WOL,119,Bayer Leverkusen,LEV,0,0,2020-09-20 16:00:00
9,14182,122,Hertha Berlin,HER,132,Eintracht Frankfurt,EIN,1,3,2020-09-25 18:30:00
10,14183,125,Mainz 05,MAI,133,VfB Stuttgart,STU,1,4,2020-09-26 13:30:00
11,14184,121,Augsburg,AUG,129,Borussia Dortmund,DOR,2,0,2020-09-26 13:30:00
12,14185,262,Arminia Bielefeld,ARM,134,FC Cologne,COL,1,0,2020-09-26 13:30:00
13,14186,130,Borussia M.Gladbach,BMG,240,Union Berlin,UNI,1,1,2020-09-26 13:30:00
14,14187,119,Bayer Leverkusen,LEV,136,RasenBallsport Leipzig,RBL,1,1,2020-09-26 13:30:00
15,14188,124,Schalke 04,SCH,123,Werder Bremen,WER,1,3,2020-09-26 16:30:00
16,14189,120,Hoffenheim,HOF,117,Bayern Munich,BAY,4,1,2020-09-27 13:30:00
17,14190,135,Freiburg,FRE,131,Wolfsburg,WOL,1,1,2020-09-27 16:00:00
18,15158,240,Union Berlin,UNI,125,Mainz 05,MAI,4,0,2020-10-02 18:30:00
19,15159,134,FC Cologne,COL,130,Borussia M.Gladbach,BMG,1,3,2020-10-03 13:30:00
20,15160,123,Werder Bremen,WER,262,Arminia Bielefeld,ARM,1,0,2020-10-03 13:30:00
21,15161,133,VfB Stuttgart,STU,119,Bayer Leverkusen,LEV,1,1,2020-10-03 13:30:00
22,15162,129,Borussia Dortmund,DOR,135,Freiburg,FRE,4,0,2020-10-03 13:30:00
23,15163,132,Eintracht Frankfurt,EIN,120,Hoffenheim,HOF,2,1,2020-10-03 13:30:00
24,15164,136,RasenBallsport Leipzig,RBL,124,Schalke 04,SCH,4,0,2020-10-03 16:30:00
25,15165,131,Wolfsburg,WOL,121,Augsburg,AUG,0,0,2020-10-04 13:30:00
26,15166,117,Bayern Munich,BAY,122,Hertha Berlin,HER,4,3,2020-10-04 16:00:00
27,15167,120,Hoffenheim,HOF,129,Borussia Dortmund,DOR,0,1,2020-10-17 13:30:00
28,15168,135,Freiburg,FRE,123,Werder Bremen,WER,1,1,2020-10-17 13:30:00
29,15169,122,Hertha Berlin,HER,133,VfB Stuttgart,STU,0,2,2020-10-17 13:30:00
30,15170,121,Augsburg,AUG,136,RasenBallsport Leipzig,RBL,0,2,2020-10-17 13:30:00
31,15171,125,Mainz 05,MAI,119,Bayer Leverkusen,LEV,0,1,2020-10-17 13:30:00
32,15172,262,Arminia Bielefeld,ARM,117,Bayern Munich,BAY,1,4,2020-10-17 16:30:00
33,15173,130,Borussia M.Gladbach,BMG,131,Wolfsburg,WOL,1,1,2020-10-17 18:30:00
34,15174,134,FC Cologne,COL,132,Eintracht Frankfurt,EIN,1,1,2020-10-18 13:30:00
