,match_id,home_team_id,home_team,home_short_title,away_team_id,away_team,away_short_title,home_goals,away_goals,datetime
0,5447,117,Bayern Munich,BAY,131,Wolfsburg,WOL,2,1,2014-08-22 19:30:00
1,5448,120,Hoffenheim,HOF,121,Augsburg,AUG,2,0,2014-08-23 14:30:00
2,5449,128,Hannover 96,HAN,124,Schalke 04,SCH,2,1,2014-08-23 14:30:00
3,5450,122,Hertha Berlin,HER,123,Werder Bremen,WER,2,2,2014-08-23 14:30:00
4,5451,132,Eintracht Frankfurt,EIN,135,Freiburg,FRE,1,0,2014-08-23 14:30:00
5,5452,134,FC Cologne,COL,118,Hamburger SV,HAM,0,0,2014-08-23 14:30:00
6,5453,129,Borussia Dortmund,DOR,119,Bayer Leverkusen,LEV,0,2,2014-08-23 17:30:00
7,5454,205,Paderborn,PAD,125,Mainz 05,MAI,2,2,2014-08-24 14:30:00
8,5455,130,Borussia M.Gladbach,BMG,133,VfB Stuttgart,STU,1,1,2014-08-24 16:30:00
9,5456,121,Augsburg,AUG,129,Borussia Dortmund,DOR,2,3,2014-08-29 19:30:00
10,5457,123,Werder Bremen,WER,120,Hoffenheim,HOF,1,1,2014-08-30 14:30:00
11,5458,133,VfB Stuttgart,STU,134,FC Cologne,COL,0,2,2014-08-30 14:30:00
12,5459,118,Hamburger SV,HAM,205,Paderborn,PAD,0,3,2014-08-30 14:30:00
13,5460,119,Bayer Leverkusen,LEV,122,Hertha Berlin,HER,4,2,2014-08-30 14:30:00
14,5461,131,Wolfsburg,WOL,132,Eintracht Frankfurt,EIN,2,2,2014-08-30 14:30:00
15,5462,124,Schalke 04,SCH,117,Bayern Munich,BAY,1,1,2014-08-30 17:30:00
16,5463,125,Mainz 05,MAI,128,Hannover 96,HAN,0,0,2014-08-31 14:30:00
17,5464,135,Freiburg,FRE,130,Borussia M.Gladbach,BMG,0,0,2014-08-31 16:30:00
18,5411,119,Bayer Leverkusen,LEV,123,Werder Bremen,WER,3,3,2014-09-12 19:30:00
19,5412,120,Hoffenheim,HOF,131,Wolfsburg,WOL,1,1,2014-09-13 14:30:00
20,5413,117,Bayern Munich,BAY,133,VfB Stuttgart,STU,2,0,2014-09-13 14:30:00
21,5414,129,Borussia Dortmund,DOR,135,Freiburg,FRE,3,1,2014-09-13 14:30:00
22,5415,122,Hertha Berlin,HER,125,Mainz 05,MAI,1,3,2014-09-13 14:30:00
23,5416,205,Paderborn,PAD,134,FC Cologne,COL,0,0,2014-09-13 14:30:00
24,5417,130,Borussia M.Gladbach,BMG,124,Schalke 04,SCH,4,1,2014-09-13 17:30:00
25,5418,132,Eintracht Frankfurt,EIN,121,Augsburg,AUG,0,1,2014-09-14 14:30:00
26,5419,128,Hannover 96,HAN,118,Hamburger SV,HAM,2,0,2014-09-14 16:30:00
27,5420,135,Freiburg,FRE,122,Hertha Berlin,HER,2,2,2014-09-19 19:30:00
28,5421,133,VfB Stuttgart,STU,120,Hoffenheim,HOF,0,2,2014-09-20 14:30:00
29,5422,118,Hamburger SV,HAM,117,Bayern Munich,BAY,0,0,2014-09-20 14:30:00
30,5423,124,Schalke 04,SCH,132,Eintracht Frankfurt,EIN,2,2,2014-09-20 14:30:00
31,5424,205,Paderborn,PAD,128,Hannover 96,HAN,2,0,2014-09-20 14:30:00
32,5425,121,Augsburg,AUG,123,Werder Bremen,WER,4,2,2014-09-20 14:30:00
33,5426,125,Mainz 05,MAI,129,Borussia Dortmund,DOR,2,0,2014-09-20 17:30:00
34,5427,131,Wolfsburg,WOL,119,Bayer Leverkusen,LEV,4,1,2014-09-21 14:30:00
35,5428,134,FC Cologne,COL,130,Borussia M.Gladbach,BMG,0,0,2014-09-21 16:30:00
36,5429,120,Hoffenheim,HOF,135,Freiburg,FRE,3,3,2014-09-23 19:00:00
37,5430,117,Bayern Munich,BAY,205,Paderborn,PAD,4,0,2014-09-23 19:00:00
38,5431,123,Werder Bremen,WER,124,Schalke 04,SCH,0,3,2014-09-23 19:00:00
39,5432,132,Eintracht Frankfurt,EIN,125,Mainz 05,MAI,2,2,2014-09-23 19:00:00
40,5433,129,Borussia Dortmund,DOR,133,VfB Stuttgart,STU,2,2,2014-09-24 19:00:00
41,5434,119,Bayer Leverkusen,LEV,121,Augsburg,AUG,1,0,2014-09-24 19:00:00
42,5435,130,Borussia M.Gladbach,BMG,118,Hamburger SV,HAM,1,0,2014-09-24 19:00:00
43,5436,128,Hannover 96,HAN,134,FC Cologne,COL,1,0,2014-09-24 19:00:00
44,5437,122,Hertha Berlin,HER,131,Wolfsburg,WOL,1,0,2014-09-24 19:00:00
45,5438,125,Mainz 05,MAI,120,Hoffenheim,HOF,0,0,2014-09-26 19:30:00
46,5439,135,Freiburg,FRE,119,Bayer Leverkusen,LEV,0,0,2014-09-27 14:30:00
47,5440,133,VfB Stuttgart,STU,128,Hannover 96,HAN,1,0,2014-09-27 14:30:00
48,5441,124,Schalke 04,SCH,129,Borussia Dortmund,DOR,2,1,2014-09-27 14:30:00
49,5442,134,FC Cologne,COL,117,Bayern Munich,BAY,0,2,2014-09-27 14:30:00
50,5443,205,Paderborn,PAD,130,Borussia M.Gladbach,BMG,1,2,2014-09-27 14:30:00
51,5444,131,Wolfsburg,WOL,123,Werder Bremen,WER,2,1,2014-09-27 17:30:00
52,5445,121,Augsburg,AUG,122,Hertha Berlin,HER,1,0,2014-09-28 14:30:00
53,5446,118,Hamburger SV,HAM,132,Eintracht Frankfurt,EIN,1,2,2014-09-28 16:30:00
54,5383,122,Hertha Berlin,HER,133,VfB Stuttgart,STU,3,2,2014-10-03 19:30:00
55,5384,123,Werder Bremen,WER,135,Freiburg,FRE,1,1,2014-10-04 14:30:00
56,5385,117,Bayern Munich,BAY,128,Hannover 96,HAN,4,0,2014-10-04 14:30:00
57,5386,129,Borussia Dortmund,DOR,118,Hamburger SV,HAM,0,1,2014-10-04 14:30:00
58,5387,119,Bayer Leverkusen,LEV,205,Paderborn,PAD,2,2,2014-10-04 14:30:00
59,5388,120,Hoffenheim,HOF,124,Schalke 04,SCH,2,1,2014-10-04 14:30:00
60,5389,132,Eintracht Frankfurt,EIN,134,FC Cologne,COL,3,2,2014-10-04 17:30:00
61,5390,131,Wolfsburg,WOL,121,Augsburg,AUG,1,0,2014-10-05 14:30:00
62,5391,130,Borussia M.Gladbach,BMG,125,Mainz 05,MAI,1,1,2014-10-05 16:30:00
63,5392,117,Bayern Munich,BAY,123,Werder Bremen,WER,6,0,2014-10-18 14:30:00
64,5393,125,Mainz 05,MAI,121,Augsburg,AUG,2,1,2014-10-18 14:30:00
65,5394,128,Hannover 96,HAN,130,Borussia M.Gladbach,BMG,0,3,2014-10-18 14:30:00
66,5395,135,Freiburg,FRE,131,Wolfsburg,WOL,1,2,2014-10-18 14:30:00
67,5396,133,VfB Stuttgart,STU,119,Bayer Leverkusen,LEV,3,3,2014-10-18 14:30:00
68,5397,134,FC Cologne,COL,129,Borussia Dortmund,DOR,2,1,2014-10-18 14:30:00
69,5398,124,Schalke 04,SCH,122,Hertha Berlin,HER,2,0,2014-10-18 17:30:00
70,5399,118,Hamburger SV,HAM,120,Hoffenheim,HOF,1,1,2014-10-19 14:30:00
71,5400,205,Paderborn,PAD,132,Eintracht Frankfurt,EIN,3,1,2014-10-19 16:30:00
72,5401,123,Werder Bremen,WER,134,FC Cologne,COL,0,1,2014-10-24 19:30:00
73,5402,132,Eintracht Frankfurt,EIN,133,VfB Stuttgart,STU,4,5,2014-10-25 14:30:00
74,5403,121,Augsburg,AUG,135,Freiburg,FRE,2,0,2014-10-25 14:30:00
75,5404,120,Hoffenheim,HOF,205,Paderborn,PAD,1,0,2014-10-25 14:30:00
76,5405,122,Hertha Berlin,HER,118,Hamburger SV,HAM,3,0,2014-10-25 14:30:00
77,5406,129,Borussia Dortmund,DOR,128,Hannover 96,HAN,0,1,2014-10-25 14:30:00
78,5407,119,Bayer Leverkusen,LEV,124,Schalke 04,SCH,1,0,2014-10-25 17:30:00
79,5408,131,Wolfsburg,WOL,125,Mainz 05,MAI,3,0,2014-10-26 14:30:00
