,match_id,home_team_id,home_team,home_short_title,away_team_id,away_team,away_short_title,home_goals,away_goals,datetime
0,17516,130,Borussia M.Gladbach,BMG,117,Bayern Munich,BAY,1,1,2021-08-13 18:30:00
1,17517,262,Arminia Bielefeld,ARM,135,Freiburg,FRE,0,0,2021-08-14 13:30:00
2,17518,121,Augsburg,AUG,120,Hoffenheim,HOF,0,4,2021-08-14 13:30:00
3,17519,133,VfB Stuttgart,STU,267,Greuther Fuerth,GRE,5,1,2021-08-14 13:30:00
4,17520,240,Union Berlin,UNI,119,Bayer Leverkusen,LEV,1,1,2021-08-14 13:30:00
5,17521,131,Wolfsburg,WOL,268,Bochum,BOC,1,0,2021-08-14 13:30:00
6,17522,129,Borussia Dortmund,DOR,132,Eintracht Frankfurt,EIN,5,2,2021-08-14 16:30:00
7,17523,125,Mainz 05,MAI,136,RasenBallsport Leipzig,RBL,1,0,2021-08-15 13:30:00
8,17524,134,FC Cologne,COL,122,Hertha Berlin,HER,3,1,2021-08-15 15:30:00
9,17525,136,RasenBallsport Leipzig,RBL,133,VfB Stuttgart,STU,4,0,2021-08-20 18:30:00
10,17526,267,Greuther Fuerth,GRE,262,Arminia Bielefeld,ARM,1,1,2021-08-21 13:30:00
11,17527,268,Bochum,BOC,125,Mainz 05,MAI,2,0,2021-08-21 13:30:00
12,17528,122,Hertha Berlin,HER,131,Wolfsburg,WOL,1,2,2021-08-21 13:30:00
13,17529,135,Freiburg,FRE,129,Borussia Dortmund,DOR,2,1,2021-08-21 13:30:00
14,17530,132,Eintracht Frankfurt,EIN,121,Augsburg,AUG,0,0,2021-08-21 13:30:00
15,17531,119,Bayer Leverkusen,LEV,130,Borussia M.Gladbach,BMG,4,0,2021-08-21 16:30:00
16,17532,120,Hoffenheim,HOF,240,Union Berlin,UNI,2,2,2021-08-22 13:30:00
17,17533,117,Bayern Munich,BAY,134,FC Cologne,COL,3,2,2021-08-22 15:30:00
18,17534,129,Borussia Dortmund,DOR,120,Hoffenheim,HOF,3,2,2021-08-27 18:30:00
19,17535,134,FC Cologne,COL,268,Bochum,BOC,2,1,2021-08-28 13:30:00
20,17536,262,Arminia Bielefeld,ARM,132,Eintracht Frankfurt,EIN,1,1,2021-08-28 13:30:00
21,17537,121,Augsburg,AUG,119,Bayer Leverkusen,LEV,1,4,2021-08-28 13:30:00
22,17538,125,Mainz 05,MAI,267,Greuther Fuerth,GRE,3,0,2021-08-28 13:30:00
23,17539,133,VfB Stuttgart,STU,135,Freiburg,FRE,2,3,2021-08-28 13:30:00
24,17540,117,Bayern Munich,BAY,122,Hertha Berlin,HER,5,0,2021-08-28 16:30:00
25,17541,240,Union Berlin,UNI,130,Borussia M.Gladbach,BMG,2,1,2021-08-29 13:30:00
26,17542,131,Wolfsburg,WOL,136,RasenBallsport Leipzig,RBL,1,0,2021-08-29 15:30:00
27,17543,267,Greuther Fuerth,GRE,131,Wolfsburg,WOL,0,2,2021-09-11 13:30:00
28,17544,120,Hoffenheim,HOF,125,Mainz 05,MAI,0,2,2021-09-11 13:30:00
29,17545,135,Freiburg,FRE,134,FC Cologne,COL,1,1,2021-09-11 13:30:00
30,17546,240,Union Berlin,UNI,121,Augsburg,AUG,0,0,2021-09-11 13:30:00
31,17547,119,Bayer Leverkusen,LEV,129,Borussia Dortmund,DOR,3,4,2021-09-11 13:30:00
32,17548,136,RasenBallsport Leipzig,RBL,117,Bayern Munich,BAY,1,4,2021-09-11 16:30:00
33,17549,132,Eintracht Frankfurt,EIN,133,VfB Stuttgart,STU,1,1,2021-09-12 13:30:00
34,17550,268,Bochum,BOC,122,Hertha Berlin,HER,1,3,2021-09-12 15:30:00
35,17551,130,Borussia M.Gladbach,BMG,262,Arminia Bielefeld,ARM,3,1,2021-09-12 17:30:00
36,17552,122,Hertha Berlin,HER,267,Greuther Fuerth,GRE,2,1,2021-09-17 18:30:00
37,17553,121,Augsburg,AUG,130,Borussia M.Gladbach,BMG,1,0,2021-09-18 13:30:00
38,17554,125,Mainz 05,MAI,135,Freiburg,FRE,0,0,2021-09-18 13:30:00
39,17555,262,Arminia Bielefeld,ARM,120,Hoffenheim,HOF,0,0,2021-09-18 13:30:00
40,17556,117,Bayern Munich,BAY,268,Bochum,BOC,7,0,2021-09-18 13:30:00
41,17557,134,FC Cologne,COL,136,RasenBallsport Leipzig,RBL,1,1,2021-09-18 16:30:00
42,17558,133,VfB Stuttgart,STU,119,Bayer Leverkusen,LEV,1,3,2021-09-19 13:30:00
43,17559,129,Borussia Dortmund,DOR,240,Union Berlin,UNI,4,2,2021-09-19 15:30:00
44,17560,131,Wolfsburg,WOL,132,Eintracht Frankfurt,EIN,1,1,2021-09-19 17:30:00
45,17561,267,Greuther Fuerth,GRE,117,Bayern Munich,BAY,1,3,2021-09-24 18:30:00
46,17562,240,Union Berlin,UNI,262,Arminia Bielefeld,ARM,1,0,2021-09-25 13:30:00
47,17563,119,Bayer Leverkusen,LEV,125,Mainz 05,MAI,1,0,2021-09-25 13:30:00
48,17564,132,Eintracht Frankfurt,EIN,134,FC Cologne,COL,1,1,2021-09-25 13:30:00
49,17565,136,RasenBallsport Leipzig,RBL,122,Hertha Berlin,HER,6,0,2021-09-25 13:30:00
50,17566,120,Hoffenheim,HOF,131,Wolfsburg,WOL,3,1,2021-09-25 13:30:00
51,17567,130,Borussia M.Gladbach,BMG,129,Borussia Dortmund,DOR,1,0,2021-09-25 16:30:00
52,17568,268,Bochum,BOC,133,VfB Stuttgart,STU,0,0,2021-09-26 13:30:00
53,17569,135,Freiburg,FRE,121,Augsburg,AUG,3,0,2021-09-26 15:30:00
54,17570,134,FC Cologne,COL,267,Greuther Fuerth,GRE,3,1,2021-10-01 18:30:00
55,17572,122,Hertha Berlin,HER,135,Freiburg,FRE,1,2,2021-10-02 13:30:00
56,17574,133,VfB Stuttgart,STU,120,Hoffenheim,HOF,3,1,2021-10-02 13:30:00
57,17575,131,Wolfsburg,WOL,130,Borussia M.Gladbach,BMG,1,3,2021-10-02 13:30:00
58,17576,129,Borussia Dortmund,DOR,121,Augsburg,AUG,2,1,2021-10-02 13:30:00
59,17577,136,RasenBallsport Leipzig,RBL,268,Bochum,BOC,3,0,2021-10-02 16:30:00
60,17573,125,Mainz 05,MAI,240,Union Berlin,UNI,1,2,2021-10-03 13:30:00
61,17578,117,Bayern Munich,BAY,132,Eintracht Frankfurt,EIN,1,2,2021-10-03 15:30:00
62,17571,262,Arminia Bielefeld,ARM,119,Bayer Leverkusen,LEV,0,4,2021-10-03 17:30:00
63,17581,120,Hoffenheim,HOF,134,FC Cologne,COL,5,0,2021-10-15 18:30:00
64,17579,267,Greuther Fuerth,GRE,268,Bochum,BOC,0,1,2021-10-16 13:30:00
65,17582,135,Freiburg,FRE,136,RasenBallsport Leipzig,RBL,1,1,2021-10-16 13:30:00
66,17584,240,Union Berlin,UNI,131,Wolfsburg,WOL,2,0,2021-10-16 13:30:00
67,17586,132,Eintracht Frankfurt,EIN,122,Hertha Berlin,HER,1,2,2021-10-16 13:30:00
68,17587,129,Borussia Dortmund,DOR,125,Mainz 05,MAI,3,1,2021-10-16 13:30:00
69,17583,130,Borussia M.Gladbach,BMG,133,VfB Stuttgart,STU,1,1,2021-10-16 16:30:00
70,17585,119,Bayer Leverkusen,LEV,117,Bayern Munich,BAY,1,5,2021-10-17 13:30:00
71,17580,121,Augsburg,AUG,262,Arminia Bielefeld,ARM,1,1,2021-10-17 15:30:00
72,17592,125,Mainz 05,MAI,121,Augsburg,AUG,4,1,2021-10-22 18:30:00
73,17590,262,Arminia Bielefeld,ARM,129,Borussia Dortmund,DOR,1,3,2021-10-23 13:30:00
74,17594,131,Wolfsburg,WOL,135,Freiburg,FRE,0,2,2021-10-23 13:30:00
75,17595,136,RasenBallsport Leipzig,RBL,267,Greuther Fuerth,GRE,4,1,2021-10-23 13:30:00
76,17596,117,Bayern Munich,BAY,120,Hoffenheim,HOF,4,0,2021-10-23 13:30:00
77,17591,122,Hertha Berlin,HER,130,Borussia M.Gladbach,BMG,1,0,2021-10-23 16:30:00
78,17589,134,FC Cologne,COL,119,Bayer Leverkusen,LEV,2,2,2021-10-24 13:30:00
79,17593,133,VfB Stuttgart,STU,240,Union Berlin,UNI,1,1,2021-10-24 15:30:00
80,17588,268,Bochum,BOC,132,Eintracht Frankfurt,EIN,2,0,2021-10-24 17:30:00
81,17599,120,Hoffenheim,HOF,122,Hertha Berlin,HER,2,0,2021-10-29 18:30:00
82,17597,262,Arminia Bielefeld,ARM,125,Mainz 05,MAI,1,2,2021-10-30 13:30:00
83,17600,135,Freiburg,FRE,267,Greuther Fuerth,GRE,3,1,2021-10-30 13:30:00
84,17602,240,Union Berlin,UNI,117,Bayern Munich,BAY,2,5,2021-10-30 13:30:00
85,17603,119,Bayer Leverkusen,LEV,131,Wolfsburg,WOL,0,2,2021-10-30 13:30:00
86,17605,129,Borussia Dortmund,DOR,134,FC Cologne,COL,2,0,2021-10-30 13:30:00
87,17604,132,Eintracht Frankfurt,EIN,136,RasenBallsport Leipzig,RBL,1,1,2021-10-30 16:30:00
88,17598,121,Augsburg,AUG,133,VfB Stuttgart,STU,4,1,2021-10-31 14:30:00
89,17601,130,Borussia M.Gladbach,BMG,268,Bochum,BOC,2,1,2021-10-31 16:30:00
90,17610,125,Mainz 05,MAI,130,Borussia M.Gladbach,BMG,1,1,2021-11-05 19:30:00
91,17607,268,Bochum,BOC,120,Hoffenheim,HOF,2,0,2021-11-06 14:30:00
92,17611,133,VfB Stuttgart,STU,262,Arminia Bielefeld,ARM,0,1,2021-11-06 14:30:00
