,match_id,home_team_id,home_team,home_short_title,away_team_id,away_team,away_short_title,home_goals,away_goals,datetime
0,10337,117,Bayern Munich,BAY,120,Hoffenheim,HOF,3,1,2018-08-24 21:30:00
1,10338,131,Wolfsburg,WOL,124,Schalke 04,SCH,2,1,2018-08-25 16:30:00
2,10339,233,Fortuna Duesseldorf,FOR,121,Augsburg,AUG,1,2,2018-08-25 16:30:00
3,10340,122,Hertha Berlin,HER,234,Nuernberg,NUE,1,0,2018-08-25 16:30:00
4,10341,123,Werder Bremen,WER,128,Hannover 96,HAN,1,1,2018-08-25 16:30:00
5,10342,135,Freiburg,FRE,132,Eintracht Frankfurt,EIN,0,2,2018-08-25 16:30:00
6,10343,130,Borussia M.Gladbach,BMG,119,Bayer Leverkusen,LEV,2,0,2018-08-25 19:30:00
7,10344,125,Mainz 05,MAI,133,VfB Stuttgart,STU,1,0,2018-08-26 16:30:00
8,10345,129,Borussia Dortmund,DOR,136,RasenBallsport Leipzig,RBL,4,1,2018-08-26 19:00:00
9,10346,128,Hannover 96,HAN,129,Borussia Dortmund,DOR,0,0,2018-08-31 21:30:00
10,10347,234,Nuernberg,NUE,125,Mainz 05,MAI,1,1,2018-09-01 13:30:00
11,10348,132,Eintracht Frankfurt,EIN,123,Werder Bremen,WER,1,2,2018-09-01 13:30:00
12,10349,121,Augsburg,AUG,130,Borussia M.Gladbach,BMG,1,1,2018-09-01 13:30:00
13,10350,120,Hoffenheim,HOF,135,Freiburg,FRE,3,1,2018-09-01 13:30:00
14,10351,119,Bayer Leverkusen,LEV,131,Wolfsburg,WOL,1,3,2018-09-01 13:30:00
15,10352,133,VfB Stuttgart,STU,117,Bayern Munich,BAY,0,3,2018-09-01 16:30:00
16,10353,136,RasenBallsport Leipzig,RBL,233,Fortuna Duesseldorf,FOR,1,1,2018-09-02 13:30:00
17,10354,124,Schalke 04,SCH,122,Hertha Berlin,HER,0,2,2018-09-02 16:00:00
18,10355,129,Borussia Dortmund,DOR,132,Eintracht Frankfurt,EIN,3,1,2018-09-14 18:30:00
19,10356,136,RasenBallsport Leipzig,RBL,128,Hannover 96,HAN,3,2,2018-09-15 13:30:00
20,10357,125,Mainz 05,MAI,121,Augsburg,AUG,2,1,2018-09-15 13:30:00
21,10358,131,Wolfsburg,WOL,122,Hertha Berlin,HER,2,2,2018-09-15 13:30:00
22,10359,233,Fortuna Duesseldorf,FOR,120,Hoffenheim,HOF,2,1,2018-09-15 13:30:00
