,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,14231,Bruno Soriano,38, M(C),184,73,36(1),3274,0,2,8,0,0.3,89.5,2.1,4,7.45,36,1
1,1,13802,Giuseppe Rossi,35, FW,173,72,35(1),3030,18,5,6,0,3.8,79.0,0.3,4,7.44,35,1
2,2,4522,Santi Cazorla,37, M(CLR),168,65,34(3),2901,5,10,6,0,2.5,84.2,0,5,7.39,34,3
3,3,4674,Ángel,41, D(R),180,71,18,1592,0,2,4,0,0.4,80.8,0.7,0,7.29,18,0
4,4,19112,Borja Valero,37, M(CL),175,73,34(1),2960,3,8,8,1,0.7,86.4,0.3,2,7.1,34,1
5,5,2339,Carlos Marchena,43, D(C),183,79,27(1),2350,1,0,9,1,0.2,85.9,0.5,0,7.08,27,1
6,6,9866,Nilmar,38, FW,180,73,27(4),2369,11,3,3,0,2.5,71.7,0.3,2,7.05,27,4
7,7,9460,Cani,41, M(CLR),180,75,25(9),2103,5,2,4,1,1.2,78.2,0.1,3,7.01,25,9
8,8,79909,Mario Gaspar,31," D(CR),M(R)",182,74,20(2),1833,0,2,5,0,0.6,78.2,0.8,0,6.99,20,2
9,9,9578,Gonzalo Rodríguez,38, D(C),182,79,20(3),1805,1,0,4,1,0.5,77.7,1.2,1,6.99,20,3
10,10,1676,Joan Capdevila,44, D(L),182,78,30(1),2635,2,1,6,0,0.6,81.9,0.8,0,6.91,30,1
11,11,9580,Marcos Senna,46," D(C),DMC,M(R)",177,76,15(5),1220,1,1,2,0,1,86.8,0.7,0,6.88,15,5
12,12,61014,Mateo Musacchio,32, D(C),180,73,27(4),2435,0,1,9,1,0.2,84.8,0.8,1,6.87,27,4
13,13,10445,Diego López,40, GK,196,89,38,3420,0,0,3,0,0,61.2,0.1,2,6.8,38,0
14,14,79913,Catalá,37, D(CL),175,72,10(6),948,1,2,1,0,0.3,79.2,0.6,0,6.67,10,6
15,15,14546,Marco Ruben,35, FW,179,72,12(18),1269,5,2,4,0,1.2,70.1,1.1,0,6.44,12,18
16,16,79911,Carlos Tomás,34, Defender,183,78,1,90,0,0,0,0,0,90.1,0,0,6.41,1,0
17,17,28416,Jefferson Montero,33, M(L),173,70,0(9),132,1,1,0,0,0.3,74.5,0,0,6.36,0,9
18,18,73081,Matilla,34, DMC,176,72,3(8),358,0,0,0,0,0.4,91.7,0.1,0,6.33,3,8
19,19,79914,Marcos Gullón,33," D(C),M(C)",185,79,1,71,0,0,1,0,0,96.2,1,0,6.32,1,0
20,20,44425,Mubarak Wakaso,32, M(CLR),171,66,1(10),283,0,0,3,0,0.6,81.6,0.2,0,6.32,1,10
21,21,119500,Cicinho,42, D(R),172,68,0(6),81,0,0,0,0,0.3,81.5,0,0,6.28,0,6
22,22,14144,Nicki Bille Nielsen,34, FW,181,75,0(1),14,0,0,0,0,0,100.0,0,0,6.28,0,1
23,23,75468,Joan Oriol,35, D(L),175,69,1(5),134,0,0,1,0,0,78.7,0.2,0,6.19,1,5
24,24,23238,Natxo Insa,36, DMC,178,66,0(1),9,0,0,0,0,0,85.7,0,0,6.18,0,1
25,25,26298,Jozy Altidore,32, FW,185,79,0(3),32,0,0,0,0,0,80.0,0,0,6.16,0,3
26,26,73396,Cristóbal Márquez,38, Midfielder,180,77,1(1),66,0,0,0,0,0,70.0,0,0,6.07,1,1
27,27,72286,Kiko Olivas,34, D(C),184,76,2(2),181,0,0,1,0,0.3,92.5,0.3,0,6.06,2,2
