,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,22732,Ivan Rakitic,34, M(C),184,78,13,1098,5,2,1,0,1.9,80.4,0.8,1,7.53,13,0.0
1,1,31388,Diego Perotti,34," M(CLR),FW",179,70,27(4),2331,3,6,5,0,1.3,83.9,0.4,3,7.26,27,4.0
2,2,9446,Jesús Navas,36," D(R),M(R)",172,60,15,1350,1,4,3,0,1.8,78.9,0.3,0,7.24,15,0.0
3,3,23757,Álvaro Negredo,37, FW,186,71,29(9),2623,20,5,4,0,2.9,68.6,1.8,4,7.2,29,9.0
4,4,47,Frederic Kanoute,45," AM(CL),FW",192,82,19(9),1894,12,2,6,0,1.8,77.9,2.9,3,7.07,19,9.0
5,5,4387,Fernando Navarro,40, D(CL),177,70,30,2577,0,0,7,2,0.3,85.4,1.2,0,7.07,30,0.0
6,6,11118,Abdoulay Konko,38," D(LR),M(R)",184,71,9(2),814,2,0,2,1,1.2,79.6,0.9,1,7.04,9,2.0
7,7,6967,Luís Fabiano,41, FW,183,81,16(5),1395,10,1,2,0,3,71.9,1.1,2,7.03,16,5.0
8,8,19754,Sergio Sánchez,36, D(CR),185,84,6(1),562,0,1,3,0,0,82.8,1.1,0,6.98,6,1.0
9,9,30635,Martín Cáceres,35," D(CLR),M(R)",180,78,24(1),2128,1,2,6,0,0.6,79.7,1,0,6.97,24,1.0
10,10,29908,Federico Fazio,35, D(C),195,85,17(2),1502,1,0,3,0,0.5,84.6,2.1,1,6.97,17,2.0
11,11,29390,Gary Medel,35," D(C),DMC",171,65,15,1306,0,0,6,1,0.3,90.3,1.3,0,6.97,15,0.0
12,12,25644,Javi Varas,40, GK,182,74,19(2),1786,0,0,3,0,0,56.1,0.1,2,6.96,19,2.0
13,13,85077,Luis Alberto,29," AM(CL),FW",182,70,1(1),99,0,1,0,0,0.5,78.1,1,0,6.89,1,1.0
14,14,2494,Julien Escudé,43," D(C),DMC",183,79,27(1),2434,2,0,6,0,0.8,84.0,1.9,0,6.84,27,1.0
15,15,17432,Mouhamadou Dabo,35, D(LR),176,65,21(3),1956,0,2,6,1,0.3,80.9,0.3,0,6.83,21,3.0
16,16,25485,Tiberio Guarente,36, DMC,180,67,3(4),307,0,1,1,0,0.7,82.4,0.3,0,6.79,3,4.0
17,17,7829,Romaric,39," D(C),M(C)",187,88,19(7),1557,1,3,5,0,1.3,82.9,1,0,6.78,19,7.0
18,18,9255,Alexis Ruano,37, D(CLR),182,75,21,1842,0,0,7,1,0.4,76.9,1.6,1,6.73,21,0.0
19,19,71309,José Carlos Fernández,35, M(LR),177,68,2(4),170,0,1,0,0,0.8,76.2,0,0,6.68,2,4.0
20,20,9445,Renato,43, M(C),177,71,12(12),1189,2,2,1,0,0.3,83.5,0.9,0,6.67,12,12.0
21,21,2602,Andrés Palop,48, GK,184,75,19,1636,0,0,2,1,0,57.1,0.1,0,6.65,19,0.0
22,22,4203,Didier Zokora,41, M(C),179,72,17(6),1547,0,1,10,0,0.2,84.3,0.6,0,6.53,17,6.0
23,23,11381,Diego Capel,34, AM(L),173,69,17(10),1577,0,1,2,0,0.7,84.4,0.1,0,6.52,17,10.0
24,24,84026,Rodri,32," AM(C),FW",175,74,2(3),222,0,1,2,0,0.4,77.6,0.4,0,6.41,2,3.0
25,25,14224,Alejandro Alfaro,35, M(R),175,72,8(12),719,2,1,1,0,1.3,81.9,0.6,0,6.41,8,12.0
26,26,14126,Luca Cigarini,36, M(C),175,72,5(1),384,0,0,2,0,1.2,85.5,0,0,6.33,5,1.0
27,27,22998,Lautaro Acosta,34," AM(LR),FW",168,68,2(8),272,0,2,3,0,0.6,80.6,0.5,0,6.2,2,8.0
28,28,67327,Bernardo Espinosa,33, D(C),192,85,1,90,0,0,0,0,0,57.7,2,0,6.12,1,0.0
29,29,86793,Antonio Luna,31," D(L),M(L)",178,68,2,171,0,0,1,0,0,77.9,0,0,6.09,2,0.0
30,30,8943,Arouna Koné,38," AM(LR),FW",181,78,0(1),1,0,0,0,0,1,100.0,0,0,6.0,0,1.0
31,31,9684,Ivica Dragutinovic,46," D(C),DMC",186,83,0(2),9,0,0,0,0,0,50.0,0,0,5.98,0,2.0
