,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,1735,Sylvain Armand,42, D(CL),182,82,0(1),65,0,0,0,0,0,81.0,2,0,7.82,0,1
1,1,43415,Benjamin André,32," D(R),M(CLR)",180,76,36,3219,0,3,6,0,0.7,82.5,3.7,4,7.14,36,0
2,2,93307,Paul-Georges Ntep,30," AM(LR),FW",180,80,14(1),1131,2,5,1,0,2.1,79.0,0.7,2,7.11,14,1
3,3,34011,Ludovic Baal,36," D(L),M(L)",176,75,33,2882,0,5,3,1,0.2,76.1,1.8,3,7.1,33,0
4,4,121720,Mexer,34, D(C),188,79,20(3),1818,1,1,3,0,0.1,81.9,2.4,1,7.08,20,3
5,5,288892,Ramy Bensebaïni,27," D(CL),DMC,M(L)",186,82,22(3),1838,0,0,4,2,0.6,83.4,2.8,3,7.06,22,3
6,6,135144,Dimitri Cavaré,27," D(R),M(R)",184,84,1(1),106,0,0,0,0,0,64.7,0.5,1,7.04,1,1
7,7,298545,Joris Gnagnon,25, D(C),182,89,27,2330,1,0,2,0,0.8,87.7,2.4,2,6.98,27,0
8,8,8006,Yoann Gourcuff,36, M(CL),185,82,27,2299,4,3,3,0,1.4,81.8,1.1,1,6.91,27,0
9,9,29586,Benoît Costil,35, GK,188,88,38,3420,0,1,1,0,0,51.7,0.5,2,6.8,38,0
10,10,23618,Romain Danzé,36," D(R),M(CR)",184,73,34(1),3091,0,2,2,0,0.2,76.7,1.5,1,6.78,34,1
11,11,139586,Firmin Ndombe Mubele,28," AM(R),FW",175,74,13(2),1166,3,0,0,0,1.9,72.1,0.4,0,6.76,13,2
12,12,27976,Giovanni Sio,33," AM(LR),FW",180,78,32(2),2696,9,1,6,0,2.3,76.3,1.7,1,6.73,32,2
13,13,22797,Morgan Amalfitano,37, M(CLR),176,68,6,405,1,0,0,0,1,78.8,0.7,0,6.72,6,0
14,14,107891,Sanjin Prcic,28, M(C),181,75,22(3),1856,1,0,2,1,1.2,86.0,0.8,0,6.71,22,3
15,15,67474,Pedro Mendes,31, D(CR),186,78,19,1667,0,0,7,0,0.4,81.0,1.6,0,6.71,19,0
16,16,129648,Steven Moreira,28," D(LR),M(R)",178,72,1,90,0,0,0,0,1,84.6,1,0,6.71,1,0
17,17,30524,Kamil Grosicki,34, AM(LR),180,78,9(7),989,4,3,0,0,1.9,72.6,0.2,1,6.68,9,7
18,18,330612,Afonso Figueiredo,29, D(L),169,63,2(3),258,0,0,0,0,0,87.2,0.4,0,6.66,2,3
19,19,22418,Gelson Fernandes,36, DMC,179,70,21(6),1839,0,0,7,0,0.1,87.2,0.5,0,6.62,21,6
20,20,14116,Clément Chantôme,35, M(C),180,71,6(1),340,0,0,1,0,0,87.6,1.4,1,6.56,6,1
21,21,322750,Adama Diakhaby,26," AM(LR),FW",184,65,3(22),711,4,0,2,0,1,69.3,1,0,6.54,3,22
22,22,332144,James Léa Siliki,26, M(CL),183,70,0(1),12,0,0,0,0,0,50.0,1,0,6.43,0,1
23,23,129819,Wesley Saïd,27," AM(CLR),FW",171,75,9(16),1025,4,0,1,0,1.3,81.0,0.2,0,6.41,9,16
24,24,129999,Adrien Hunou,28," AM(CLR),FW",179,66,11(11),1134,1,0,2,0,1.2,77.6,0.4,0,6.38,11,11
25,25,110424,Pedro Henrique,32," AM(LR),FW",179,72,4(9),327,0,1,3,0,0.6,71.1,0.8,0,6.27,4,9
26,26,109941,Mehdi Zeffane,30," D(LR),M(R)",176,73,1,75,0,0,0,0,1,74.4,0,0,6.11,1,0
27,27,289111,Aldo Kalulu,26," AM(LR),FW",166,60,5(5),422,0,1,1,0,0.4,88.2,0.3,0,6.07,5,5
28,28,297541,Nicolas Janvier,24, M(C),171,71,1(3),91,0,0,0,0,0.3,88.5,0,0,6.07,1,3
29,29,69611,Ermir Lenjani,33," D(L),M(L)",175,65,0(2),24,0,0,0,0,0.5,60.0,0,0,6.06,0,2
30,30,139837,Kermit Erasmus,32, Forward,167,63,1(7),164,0,0,0,0,0.5,89.3,0.5,0,6.04,1,7
