,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,9255,Alexis Ruano,37, D(CLR),182,75,1,1,0.0,90,1,0,1,0,1.0,87.8,3.0,0,7.63
1,2602,Andrés Palop,48, GK,184,75,13,13,0.0,1170,0,0,1,0,0.0,64.1,0.3,1,7.51
2,9446,Jesús Navas,36," D(R),M(R)",172,60,37,37,0.0,3330,5,12,5,0,2.2,75.1,0.4,3,7.46
3,7905,Emir Spahic,42, D(C),186,81,22,22,0.0,1925,0,0,12,0,0.6,73.4,2.7,3,7.28
4,4387,Fernando Navarro,40, D(CL),177,70,35,35,0.0,3043,0,1,11,1,0.1,79.3,1.4,1,7.23
5,23757,Álvaro Negredo,37, FW,186,71,28(2),28,2.0,2341,14,3,5,0,2.8,67.0,1.8,4,7.15
6,29908,Federico Fazio,35, D(C),195,85,25(3),25,3.0,2249,2,0,7,1,0.8,77.6,4.0,2,7.14
7,29390,Gary Medel,35," D(C),DMC",171,65,30(1),30,1.0,2638,2,0,15,1,0.8,85.5,1.1,1,7.08
8,6176,José Antonio Reyes,39, M(CLR),176,72,15(4),15,4.0,1210,1,4,1,0,1.7,71.6,0.6,1,7.07
9,30635,Martín Cáceres,35," D(CLR),M(R)",180,78,13(1),13,1.0,1173,1,0,3,0,0.5,76.0,2.1,1,7.04
10,44486,Coke,35," D(CLR),M(R)",182,78,24(4),24,4.0,2173,0,0,6,1,0.4,78.0,0.6,1,6.93
11,25644,Javi Varas,40, GK,182,74,25,25,0.0,2250,0,0,1,0,0.0,58.3,0.0,1,6.85
12,31388,Diego Perotti,34," M(CLR),FW",179,70,14(3),14,3.0,1098,0,2,2,0,1.6,76.9,0.5,0,6.82
13,22732,Ivan Rakitic,34, M(C),184,78,19(17),19,17.0,1917,0,6,4,0,0.9,82.1,0.5,1,6.8
14,2494,Julien Escudé,43," D(C),DMC",183,79,24,24,0.0,2093,1,0,8,1,0.7,84.9,1.6,0,6.79
15,86793,Antonio Luna,31," D(L),M(L)",178,68,11(3),11,3.0,937,1,1,2,0,0.6,72.4,0.6,0,6.75
16,34524,Juan Cala,32, D(C),185,78,7(1),7,1.0,614,1,0,2,0,0.5,79.9,1.9,0,6.72
17,14265,Manu del Moral,38," M(CLR),FW",185,84,25(9),25,9.0,2229,10,1,5,1,2.4,73.1,0.6,1,6.66
18,6111,Piotr Trochowski,38, M(CL),169,72,27(8),27,8.0,2232,1,2,7,1,1.7,82.9,0.4,0,6.66
19,47,Frederic Kanoute,45," AM(CL),FW",192,82,12(14),12,14.0,1265,4,2,7,1,1.3,71.7,2.2,0,6.49
20,112224,Deivid,33," D(C),DMC",188,75,3(2),3,2.0,288,0,0,2,0,0.2,83.5,0.2,0,6.47
21,16374,Emiliano Armenteros,36, AM(CLR),179,78,4(9),4,9.0,456,0,0,1,0,0.6,71.6,0.5,0,6.44
22,37001,Papa Baba Diawara,34, FW,182,76,2(9),2,9.0,391,3,0,0,0,1.6,71.1,0.5,0,6.42
23,25485,Tiberio Guarente,36, DMC,180,67,0(3),0,3.0,28,0,0,1,0,1.3,86.4,0.0,0,6.4
24,91214,José Campaña,29, M(CLR),179,70,3(12),3,12.0,425,0,3,0,0,0.3,86.5,0.1,0,6.36
25,85077,Luis Alberto,29," AM(CL),FW",182,70,0(5),0,5.0,76,0,0,0,0,1.4,78.7,0.0,0,6.28
26,113275,Alberto Moreno,30," D(L),M(L)",171,65,0(1),0,1.0,11,0,0,0,0,0.0,100.0,0.0,0,6.19
27,73861,Hiroshi Ibusuki,31, Forward,195,89,0(1),0,1.0,6,0,0,0,0,0.0,50.0,0.0,0,6.1
