,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,3281,Zlatan Ibrahimovic,40, FW,195,95,33(1),33,1,2975,30,8,9,1,4.6,74.7,2.0,13,7.82
1,17778,Blaise Matuidi,35, M(CL),180,75,35(2),35,2,3132,5,0,3,1,0.8,88.6,0.9,2,7.42
2,28550,Thiago Silva,37, D(C),183,79,22,22,0,1900,0,0,2,1,0.6,89.5,2.1,2,7.39
3,10132,Alex,40, D(C),188,92,22(2),22,2,2058,2,0,2,0,1.3,92.1,2.5,1,7.21
4,92508,Lucas Moura,30," AM(CLR),FW",172,72,9(1),9,1,741,0,3,1,0,2.4,84.5,0.9,0,7.21
5,4871,Maxwell,41, D(L),176,73,33,33,0,2935,2,3,2,0,0.6,87.7,1.2,1,7.2
6,29575,Mamadou Sakho,32, D(C),187,83,24(3),24,3,2140,2,0,3,1,0.4,91.6,3.1,0,7.15
7,14240,Christophe Jallet,38," D(LR),M(L)",178,70,20(7),20,7,1882,0,3,1,0,0.4,84.6,1.3,2,7.15
8,41220,Javier Pastore,33, AM(CLR),187,78,30(4),30,4,2489,4,7,2,0,1.6,77.3,0.2,0,7.06
9,22627,Salvatore Sirigu,35, GK,192,80,33,33,0,2929,0,0,2,1,0.0,64.7,0.0,2,7.06
10,4649,Thiago Motta,40, M(C),187,83,11(1),11,1,899,1,1,4,1,0.4,90.3,0.8,0,7.06
11,14195,Nenê,41," AM(CLR),FW",181,70,5(4),5,4,506,1,4,2,0,1.2,72.5,0.4,0,7.06
12,1551,Zoumana Camara,43, D(C),182,76,5(1),5,1,424,0,0,1,0,0.0,92.4,1.2,0,7.05
13,10407,Jérémy Ménez,35," M(CLR),FW",182,79,24(6),24,6,2057,5,7,5,0,1.6,84.3,0.3,2,6.99
14,91961,Marco Verratti,29, M(C),165,60,23(4),23,4,1780,0,4,10,1,0.0,89.4,0.0,0,6.98
15,19664,Nicolas Douchez,42, GK,186,81,4,4,0,360,0,0,0,0,0.0,77.8,0.0,0,6.98
16,92516,Alphonse Areola,29, GK,195,94,1(1),1,1,104,0,0,0,0,0.0,100.0,0.0,0,6.98
17,44178,Gregory van der Wiel,34," D(CR),M(R)",183,69,17(5),17,5,1555,1,2,7,0,0.4,88.4,1.0,3,6.97
18,16844,Ezequiel Lavezzi,37," AM(CLR),FW",173,75,25(3),25,3,2107,3,4,3,1,1.2,78.0,0.1,0,6.86
19,14116,Clément Chantôme,35, M(C),180,71,16(12),16,12,1424,1,2,6,0,0.5,92.0,0.9,0,6.77
20,1735,Sylvain Armand,42, D(CL),182,82,11(7),11,7,1041,0,0,1,0,0.0,87.7,1.4,0,6.77
21,19453,Kevin Gameiro,35, FW,172,70,8(18),8,18,959,8,1,1,0,1.1,84.3,0.1,1,6.43
22,9576,Mohamed Sissoko,37, M(C),191,87,1(2),1,2,97,0,0,2,0,0.0,86.3,0.7,0,6.39
23,18213,Siaka Tiéné,40," D(L),M(L)",176,72,2,2,0,180,0,0,0,0,0.0,89.0,1.0,0,6.37
24,116609,Adrien Rabiot,27," DMC,M(L)",188,71,1(5),1,5,199,0,0,1,0,0.2,88.7,0.3,0,6.37
25,587,David Beckham,47," M(C),FW",183,78,2(8),2,8,312,0,2,0,1,0.3,80.3,0.1,0,6.29
26,21755,Guillaume Hoarau,38, FW,192,85,1(5),1,5,115,1,0,0,0,1.0,58.1,1.3,0,6.27
27,124287,Antoine Conté,28, D(CR),179,72,0(1),0,1,14,0,0,0,0,0.0,100.0,0.0,0,6.24
28,125883,Kingsley Coman,26," M(LR),FW",180,76,0(1),0,1,3,0,0,0,0,1.0,100.0,0.0,0,6.15
29,6476,Mathieu Bodmer,39," D(C),M(C)",190,90,1(3),1,3,180,0,0,1,0,0.3,85.2,0.3,0,6.07
30,19731,Ronan Le Crom,48, GK,186,77,0(1),0,1,20,0,0,0,1,0.0,100.0,0.0,0,5.55
