,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,shot_per_game,key_passes_per_game,dribbles_per_game,fouled_per_game,offsides_per_game,dispossessed_per_game,bad_control_per_game,rating
0,0,346300,Jadon Sancho,22, AM(CLR),180,76,25(7),25,7,2292,17,16,1.6,2.2,2.4,0.5,0.3,1.0,1.9,7.64
1,1,320834,Achraf Hakimi,23," D(LR),M(R)",181,73,29(4),29,4,2717,5,10,1.2,1.1,2.2,1.5,0.1,1.3,1.8,7.32
2,2,141556,Julian Brandt,26," M(CLR),FW",185,83,25(8),25,8,2210,3,7,1.0,1.2,2.0,0.6,0.1,1.5,1.9,7.04
3,3,101537,Thorgan Hazard,29," M(CLR),FW",175,71,28(5),28,5,2393,7,13,1.5,1.7,1.5,1.2,0.4,1.7,1.8,7.21
4,4,115375,Raphaël Guerreiro,28," D(L),M(CL)",170,71,26(3),26,3,2340,8,2,1.4,1.3,1.4,0.6,0.0,0.9,1.2,7.32
5,5,41330,Marco Reus,33," M(CLR),FW",180,71,18(1),18,1,1502,11,5,2.5,1.2,1.4,0.9,0.4,1.1,1.6,7.5
6,6,111212,Emre Can,28," D(CLR),DMC",186,86,10(2),10,2,958,2,0,1.3,0.3,1.2,1.3,0.0,0.8,1.2,7.14
7,7,389087,Giovanni Reyna,19, AM(CLR),185,79,2(13),2,13,345,0,1,0.3,0.3,0.9,0.9,0.0,0.5,0.5,6.32
8,8,135092,Mahmoud Dahoud,26, M(C),178,68,6(6),6,6,558,0,1,1.0,0.7,0.8,0.5,0.0,0.7,0.9,6.57
9,9,91034,Nico Schulz,29," D(L),M(L)",181,83,7(4),7,4,593,1,0,0.5,0.3,0.8,0.3,0.4,0.6,0.5,6.5
10,10,315227,Erling Haaland,22, FW,194,88,11(4),11,4,1063,13,2,2.3,0.6,0.8,0.5,0.2,0.8,1.7,7.45
11,11,25191,Axel Witsel,33," D(C),M(C)",186,81,25(3),25,3,2245,4,5,1.1,0.5,0.8,1.4,0.1,1.0,0.6,6.98
12,12,384368,Mateu Morey,22," D(R),M(R)",173,67,2(3),2,3,195,0,1,0.4,0.2,0.6,0.8,0.0,0.4,0.2,6.52
13,13,21541,Mats Hummels,33, D(C),191,94,31,31,0,2586,1,3,0.7,0.3,0.5,0.3,0.1,0.2,0.5,7.11
14,14,11090,Lukasz Piszczek,37," D(CR),M(R)",184,79,25(4),25,4,2111,1,3,0.2,0.5,0.4,0.2,0.0,0.3,0.6,6.83
15,15,342548,Dan-Axel Zagadou,23, D(CL),196,90,10(5),10,5,980,1,1,0.3,0.4,0.4,0.1,0.0,0.2,0.3,6.98
16,16,142318,Julian Weigl,27," D(C),DMC",186,72,12(1),12,1,1021,1,0,0.7,0.3,0.4,0.8,0.0,0.5,0.5,6.71
17,17,73744,Thomas Delaney,31, DMC,182,79,11,11,0,836,0,0,0.3,0.1,0.4,1.1,0.1,0.6,0.7,6.98
18,18,307202,Jacob Bruun Larsen,24, AM(CL),183,77,0(4),0,4,65,0,1,0.0,0.3,0.3,0.5,0.0,0.0,1.0,6.23
19,19,297390,Manuel Akanji,27, D(CR),188,91,25(4),25,4,2309,0,1,0.3,0.1,0.2,0.8,0.0,0.2,0.5,6.66
20,20,80382,Mario Götze,30," M(CLR),FW",176,75,5(10),5,10,516,3,0,0.5,0.7,0.2,0.7,0.3,0.5,1.0,6.43
21,21,95953,Paco Alcácer,29," AM(R),FW",175,72,6(5),6,5,530,5,1,1.5,0.5,0.2,0.3,0.6,0.5,1.1,6.65
22,22,362788,Leonardo Balerdi,23, D(C),187,85,1(6),1,6,128,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,6.07
23,23,43364,Marcel Schmelzer,34," D(CL),M(L)",180,74,0(7),0,7,61,1,1,0.3,0.3,0.0,0.0,0.0,0.1,0.1,6.38
24,24,36152,Marwin Hitz,35, GK,194,89,3(1),3,1,289,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,6.68
25,25,63936,Roman Bürki,31, GK,187,85,31,31,0,2771,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.42
26,26,386592,Tobias Raschl,22, DMC,177,75,0(1),0,1,25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.95
