,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,shot_per_game,key_passes_per_game,dribbles_per_game,fouled_per_game,offsides_per_game,dispossessed_per_game,bad_control_per_game,rating
0,0,40384,Giacomo Bonaventura,33, M(CLR),180,75,20(9),20,9,1755,2,1,1.3,0.6,1.0,1.2,0.0,1.4,0.9,6.78
1,1,79442,Ezequiel Schelotto,33," D(R),M(LR)",187,77,33(4),33,4,2837,2,4,0.9,1.1,1.0,1.4,0.2,2.2,1.7,6.88
2,2,20596,Maximiliano Moralez,35," M(CLR),FW",160,52,31(3),31,3,2674,6,5,1.1,2.0,0.9,2.1,0.3,1.9,1.7,7.02
3,3,14484,Germán Denis,41, FW,182,87,32(1),32,1,2885,16,3,2.7,1.0,0.8,1.6,0.9,3.0,1.7,7.06
4,4,18723,Federico Peluso,38," D(CL),M(L)",187,82,33,33,0,2797,1,2,0.5,0.6,0.6,1.5,0.2,0.9,0.7,7.12
5,5,24175,Carlos Carmona,35, DMC,179,68,24(4),24,4,1990,1,0,0.6,0.3,0.5,0.9,0.0,0.7,0.8,6.88
6,6,2568,Matteo Brighi,41, M(C),179,78,8(3),8,3,769,0,0,0.6,0.1,0.5,1.9,0.0,0.8,0.6,7.24
7,7,67261,Guido Marilungo,33, FW,176,72,9(9),9,9,765,4,1,1.2,0.3,0.4,1.4,0.6,1.3,1.1,6.57
8,8,58830,Alessandro Carrozza,40, Midfielder,174,73,3(9),3,9,361,0,0,0.3,0.3,0.3,1.3,0.0,1.8,0.5,6.2
9,9,9943,Cristian Raimondi,41," D(R),M(R)",182,78,10(3),10,3,949,0,2,0.4,0.6,0.3,0.5,0.1,0.8,0.5,6.96
10,10,14126,Luca Cigarini,36, M(C),175,72,30(2),30,2,2554,1,2,1.0,1.3,0.3,1.7,0.0,1.3,0.7,7.1
11,11,23043,Simone Padoin,38," D(LR),M(CLR)",179,73,18(1),18,1,1612,0,1,1.0,0.7,0.3,1.6,0.1,0.7,0.5,6.68
12,12,6638,Gianpaolo Bellini,42, D(LR),178,75,12(8),12,8,1406,1,2,0.3,0.4,0.3,0.9,0.0,0.3,0.2,7.03
13,13,14137,Guglielmo Stendardo,41, D(C),190,89,15(1),15,1,1279,0,0,0.6,0.1,0.2,0.9,0.0,0.0,0.0,6.95
14,14,59281,Riccardo Cazzola,37, M(C),189,80,5(7),5,7,562,0,0,0.3,0.2,0.2,1.1,0.1,0.5,0.5,6.69
15,15,10433,Ferreira Pinto,42," D(C),M(R)",178,70,1(6),1,6,158,0,0,0.6,0.1,0.1,0.4,0.1,0.1,0.3,6.26
16,16,74921,Manolo Gabbiadini,30," AM(CLR),FW",181,75,8(15),8,15,809,1,2,1.0,0.3,0.1,1.0,0.3,0.9,0.9,6.26
17,17,12455,Michele Ferri,41, D(R),185,81,8(5),8,5,807,0,0,0.1,0.2,0.1,0.3,0.0,0.4,0.3,6.74
18,18,5612,Simone Tiribocchi,44," AM(L),FW",180,79,5(8),5,8,518,2,0,1.4,0.2,0.1,0.6,0.8,0.5,0.6,6.23
19,19,14157,Andrea Masiello,36, D(CR),185,75,17,17,0,1451,1,0,0.4,0.2,0.1,1.1,0.1,0.3,0.2,6.97
20,20,4397,Stefano Lucchini,42, D(C),186,76,24(2),24,2,1937,0,0,0.3,0.2,0.0,0.5,0.0,0.2,0.2,6.64
21,21,1657,Thomas Manfredini,42, D(C),182,84,25(1),25,1,2233,1,1,0.5,0.3,0.0,1.3,0.0,0.1,0.3,7.12
22,22,42879,Andrea Consigli,35, GK,189,82,35,35,0,3032,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.81
23,23,22130,Ciro Polito,43, Goalkeeper,184,83,1,1,0,90,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8
24,24,12542,Daniele Capelli,36, D(CR),184,82,9(2),9,2,880,0,1,0.2,0.3,0.0,0.5,0.0,0.1,0.0,6.6
25,25,10860,Fabio Caserta,44," D(C),DMC",180,71,0(1),0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
26,26,52467,Giorgio Frezzolini,46, Goalkeeper,187,81,2(2),2,2,297,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89
27,27,27532,Leonardo Pettinari,36, Forward,177,73,0(1),0,1,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.14
28,28,9941,Massimo Mutarelli,44, AM(C),178,74,0(1),0,1,13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.99
29,29,83718,Nadir Minotti,30, Midfielder,181,70,0(3),0,3,100,0,0,0.3,0.0,0.0,0.0,0.0,0.3,0.0,5.99
