,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,tackles_per_game,interceptions_per_game,fouls_per_game,offsides_won_per_game,clearances_per_game,dribbled_past_per_game,outfielder_blocks_per_game,own_goals,rating
0,32,52380,Radja Nainggolan,34.0, M(C),176.0,65.0,33(2),33.0,2,2939.0,1.8,1.3,1.3,0.0,0.6,0.9,0.0,0.0,7.03
1,33,89925,Lucas Digne,29.0," D(CL),M(L)",178.0,74.0,32(1),32.0,1,2859.0,1.7,2.0,1.5,0.3,3.1,0.4,0.2,0.0,7.13
2,34,70149,Kostas Manolas,31.0, D(C),189.0,83.0,36(1),36.0,1,3124.0,1.7,1.9,1.4,1.0,4.1,0.3,0.8,1.0,7.05
3,35,25565,William Vainqueur,33.0, DMC,179.0,73.0,4(12),4.0,12,593.0,1.6,0.8,1.4,0.0,0.6,1.1,0.3,0.0,6.58
4,36,101596,Alessandro Florenzi,31.0," D(R),M(CLR)",173.0,67.0,31(2),31.0,2,2728.0,1.5,2.0,0.7,0.2,2.0,0.8,0.2,0.0,7.16
5,37,104010,Antonio Rüdiger,29.0, D(CR),190.0,85.0,29(1),29.0,1,2634.0,1.5,1.5,1.2,0.8,3.2,0.3,0.3,0.0,6.82
6,38,2664,Seydou Keita,42.0, M(C),183.0,75.0,16(4),16.0,4,1368.0,1.5,1.4,1.9,0.1,1.3,0.9,0.4,0.0,6.83
7,39,30226,Miralem Pjanic,32.0, M(C),178.0,72.0,30(3),30.0,3,2654.0,1.4,1.5,1.7,0.0,0.8,1.4,0.1,1.0,7.46
8,40,31388,Diego Perotti,34.0," M(CLR),FW",179.0,70.0,14(1),14.0,1,1205.0,1.4,0.5,0.9,0.0,0.5,1.1,0.1,0.0,7.8
9,41,8007,Maicon,41.0, D(R),184.0,77.0,12(3),12.0,3,1012.0,1.2,0.7,0.7,0.2,1.5,0.7,0.1,0.0,6.83
10,42,70087,Stephan El Shaarawy,29.0," AM(CLR),FW",178.0,72.0,15(1),15.0,1,1202.0,1.2,0.8,0.7,0.0,1.0,0.1,0.0,0.0,7.32
11,43,5202,Daniele De Rossi,39.0," D(C),M(C)",184.0,83.0,23(1),23.0,1,1911.0,1.0,2.3,1.0,0.3,2.5,0.7,0.5,0.0,6.92
12,44,101955,Emerson,28.0," D(L),M(L)",176.0,63.0,1(7),1.0,7,183.0,0.9,0.9,0.4,0.1,0.4,0.3,0.1,0.0,6.36
