,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,14296,Karim Benzema,34, FW,185,81,31(1),31,1,2600,27,12,0,0,4.0,85.2,0.6,10,7.69
1,337782,Vinícius Júnior,22," AM(L),FW",176,73,30(5),30,5,2701,17,10,6,0,2.3,85.9,0.1,8,7.56
2,395788,Miguel Gutiérrez,21, D(L),180,73,3,3,0,262,0,1,1,0,0.0,94.0,0.7,0,7.44
3,345031,Andriy Lunin,23, GK,191,80,2,2,0,180,0,0,0,0,0.0,85.1,0.0,1,7.32
4,88526,Casemiro,30, DMC,185,84,31(1),31,1,2576,1,3,11,0,1.3,86.0,3.2,3,7.26
5,20874,Luka Modric,37, M(C),172,66,25(3),25,3,2050,2,8,5,0,1.0,90.1,0.2,0,7.01
6,31772,Toni Kroos,32, M(C),183,76,25(3),25,3,2112,1,3,4,0,1.6,94.9,0.3,1,6.98
7,337879,Éder Militão,24, D(CR),186,78,34,34,0,3033,1,2,5,0,1.0,89.3,2.4,3,6.97
8,296337,Ferland Mendy,27," D(L),M(L)",180,73,20(2),20,2,1739,2,1,4,0,0.5,92.0,0.5,0,6.96
9,238901,Jesús Vallejo,25, D(CR),184,79,4(1),4,1,341,0,0,1,0,0.0,86.6,2.2,0,6.93
10,137467,Marco Asensio,26, AM(CLR),182,76,19(12),19,12,1729,10,0,2,0,2.1,87.7,0.0,1,6.89
11,106883,Daniel Carvajal,30, D(R),173,73,17(7),17,7,1553,1,3,1,0,0.4,87.4,0.6,2,6.85
12,369109,Eduardo Camavinga,19, DMC,182,68,13(13),13,13,1233,2,1,9,0,0.5,90.0,1.1,1,6.82
13,73798,Thibaut Courtois,30, GK,200,96,36,36,0,3240,0,0,1,0,0.0,79.2,0.2,0,6.79
14,344644,Federico Valverde,24, M(CLR),182,78,19(12),19,12,1832,0,1,2,0,1.1,89.7,0.5,0,6.76
15,39722,David Alaba,30," D(CL),M(CL)",180,78,30,30,0,2645,2,3,2,0,0.7,92.6,0.5,1,6.75
16,144511,Lucas Vázquez,31," D(R),M(R)",173,70,20(9),20,9,1835,3,0,3,0,0.6,89.3,0.1,0,6.73
17,20241,Marcelo,34," D(L),M(L)",174,75,5(7),5,7,521,0,2,0,0,0.7,85.8,0.3,0,6.7
18,409467,Antonio Blanco,22, Midfielder,176,0,0(1),0,1,31,0,0,0,0,0.0,90.0,0.0,0,6.7
19,347862,Rodrygo,21, AM(CLR),174,64,17(16),17,16,1528,4,4,3,0,1.0,86.1,0.4,2,6.66
20,106875,Nacho,32, D(CLR),180,76,17(11),17,11,1549,3,0,7,0,0.4,93.0,1.0,0,6.65
21,82989,Isco,30," M(CLR),FW",176,79,3(11),3,11,323,1,0,1,0,0.6,90.7,0.3,0,6.6
22,33404,Eden Hazard,31," M(CLR),FW",175,74,7(11),7,11,714,0,1,2,0,0.7,90.9,0.1,0,6.59
23,13812,Gareth Bale,33," M(CLR),FW",185,81,4(1),4,1,283,1,0,2,0,3.0,72.9,1.4,0,6.56
24,323236,Mariano Díaz,29, FW,180,76,3(6),3,6,340,1,1,2,0,1.6,70.0,1.0,0,6.54
25,437646,Mario Gila,22, Defender,185,74,0(2),0,2,24,0,0,0,0,0.0,86.4,0.0,0,6.47
26,144890,Dani Ceballos,26, M(CL),179,70,2(9),2,9,269,0,0,1,0,0.9,91.9,0.0,0,6.39
27,315755,Luka Jovic,24, FW,182,85,1(14),1,14,360,1,3,1,0,1.1,77.6,0.5,0,6.34
28,404570,Sergio Santos,21, Defender,178,0,0(1),0,1,10,0,0,0,0,0.0,100.0,0.0,0,6.28
29,430083,Peter,20, Midfielder,0,0,0(3),0,3,25,0,0,0,0,0.7,81.3,0.0,0,6.19
30,432209,Juan Latasa,21, Forward,0,0,0(1),0,1,8,0,0,0,0,1.0,80.0,0.0,0,5.94
